0 0	-nan
14000 .00000001453230706	0.00000000000012700
14100 .00000002885836245	0.00000000000013255
14200 .00000001432763949	0.00000000000013803
14300 .00000001422745257	0.00000000000014342
14400 .00000000000014874	0.00000000000014874
14500 .00000001403122439	0.00000000000015399
14600 .00000001393512634	0.00000000000015916
14700 .00000001384033575	0.00000000000016427
14800 .00000002749348292	0.00000000000016930
14900 .00000001365457164	0.00000000000017427
15000 .00000000000017917	0.00000000000017917
15100 .00000000000018401	0.00000000000018401
15200 .00000000000018878	0.00000000000018878
15300 .00000001329761315	0.00000000000019349
15400 .00000001321127092	0.00000000000019814
15500 .00000001312604278	0.00000000000020273
15600 .00000003912530742	0.00000000000020726
15700 .00000002591747553	0.00000000000021173
15800 .00000001287683139	0.00000000000021615
15900 .00000002559148099	0.00000000000022051
16000 .00000000000022482	0.00000000000022482
16100 .00000002527358569	0.00000000000022907
16200 .00000001255890739	0.00000000000023327
16300 .00000000000023742	0.00000000000023742
16400 .00000002481128064	0.00000000000024152
16500 .00000001233058015	0.00000000000024556
16600 .00000000000024956	0.00000000000024956
16700 .00000000000025351	0.00000000000025351
16800 .00000000000025742	0.00000000000025742
16900 .00000002407724599	0.00000000000026128
17000 .00000000000026509	0.00000000000026509
17100 .00000000000026886	0.00000000000026886
17200 .00000001182879123	0.00000000000027258
17300 .00000002352056769	0.00000000000027627
17400 .00000001169283857	0.00000000000027990
17500 .00000000000028350	0.00000000000028350
17600 .00000000000028706	0.00000000000028706
17700 .00000001149467028	0.00000000000029058
17800 .00000001143009859	0.00000000000029405
17900 .00000001136624837	0.00000000000029749
18000 .00000001130310760	0.00000000000030089
18100 .00000001124066451	0.00000000000030425
18200 .00000001117890762	0.00000000000030758
18300 .00000000000031087	0.00000000000031087
18400 .00000002211450116	0.00000000000031412
18500 .00000000000031734	0.00000000000031734
18600 .00000001093852056	0.00000000000032052
18700 .00000000000032367	0.00000000000032367
18800 .00000002164399922	0.00000000000032679
18900 .00000003229406333	0.00000000000032987
19000 .00000002141617722	0.00000000000033292
19100 .00000001065219567	0.00000000000033594
19200 .00000003178948281	0.00000000000033893
19300 .00000002108329741	0.00000000000034189
19400 .00000001048748506	0.00000000000034481
19500 .00000000000034771	0.00000000000034771
19600 .00000000000035057	0.00000000000035057
19700 .00000002065522862	0.00000000000035341
19800 .00000001027563505	0.00000000000035622
19900 .00000003067129179	0.00000000000035900
20000 .00000001017288779	0.00000000000036175
20100 .00000000000036448	0.00000000000036448
20200 .00000003021579106	0.00000000000036717
20300 .00000002004475613	0.00000000000036985
20400 .00000001994650198	0.00000000000037249
20500 .00000000000037511	0.00000000000037511
20600 .00000000000037771	0.00000000000037771
20700 .00000000000038027	0.00000000000038027
20800 .00000000000038282	0.00000000000038282
20900 .00000001946933470	0.00000000000038534
21000 .00000003875286799	0.00000000000038783
21100 .00000001928479986	0.00000000000039031
21200 .00000001919383812	0.00000000000039276
21300 .00000001910373047	0.00000000000039518
21400 .00000001901446495	0.00000000000039759
21500 .00000001892602981	0.00000000000039997
21600 .00000000000040233	0.00000000000040233
21700 .00000000000040466	0.00000000000040466
21800 .00000000000040698	0.00000000000040698
21900 .00000000000040927	0.00000000000040927
22000 .00000001849591344	0.00000000000041155
22100 .00000001841222564	0.00000000000041380
22200 .00000000000041603	0.00000000000041603
22300 .00000001824710173	0.00000000000041825
22400 .00000001816564551	0.00000000000042044
22500 .00000001808491335	0.00000000000042261
22600 .00000001800489564	0.00000000000042477
22700 .00000001792558292	0.00000000000042690
22800 .00000003569350285	0.00000000000042902
22900 .00000000000043112	0.00000000000043112
23000 .00000000000043320	0.00000000000043320
23100 .00000000000043526	0.00000000000043526
23200 .00000000000043730	0.00000000000043730
23300 .00000003492756737	0.00000000000043933
23400 .00000000000044134	0.00000000000044134
23500 .00000003463031921	0.00000000000044333
23600 .00000001724201487	0.00000000000044531
23700 .00000000000044726	0.00000000000044726
23800 .00000001709713163	0.00000000000044921
23900 .00000003405074750	0.00000000000045113
24000 .00000001695466311	0.00000000000045304
24100 .00000001688431559	0.00000000000045494
24200 .00000000000045681	0.00000000000045681
24300 .00000001674535751	0.00000000000045868
24400 .00000000000046052	0.00000000000046052
24500 .00000001660866814	0.00000000000046236
24600 .00000001654115693	0.00000000000046418
24700 .00000000000046598	0.00000000000046598
24800 .00000001640776783	0.00000000000046777
24900 .00000001634187683	0.00000000000046954
25000 .00000001627651296	0.00000000000047130
25100 .00000003242286680	0.00000000000047305
25200 .00000000000047478	0.00000000000047478
25300 .00000003216656675	0.00000000000047650
25400 .00000001602020425	0.00000000000047820
25500 .00000001595738348	0.00000000000047989
25600 .00000000000048157	0.00000000000048157
25700 .00000003166593395	0.00000000000048324
25800 .00000000000048489	0.00000000000048489
25900 .00000000000048653	0.00000000000048653
26000 .00000000000048815	0.00000000000048815
26100 .00000000000048977	0.00000000000048977
26200 .00000001553106548	0.00000000000049137
26300 .00000001547201545	0.00000000000049296
26400 .00000000000049454	0.00000000000049454
26500 .00000000000049610	0.00000000000049610
26600 .00000003059456094	0.00000000000049766
26700 .00000003047997797	0.00000000000049920
26800 .00000004554912480	0.00000000000050073
26900 .00000003025336780	0.00000000000050225
27000 .00000004521173061	0.00000000000050376
27100 .00000000000050526	0.00000000000050526
