  naif_ite;           0.016;           0.000;           0.000;         10;      10000;    10704137.742;           4.248;          14.289;           5.480;           2.502 (45.652 %);   1392.238
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         470.078;           4.248;          17.386;           5.478;           3.087 (56.354 %);   1392.781
  naif_ite;           0.016;           0.000;           0.000;         10;      10000; 2732808838680778752.000;           4.249;          12.153;           5.352;           1.986 (37.102 %);   1425.479
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;        4039.564;           4.249;          11.320;           5.327;           2.109 (39.602 %);   1432.299
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;        1300.718;           4.247;          10.130;           5.211;           1.869 (35.862 %);   1464.122
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;        7644.266;           5.115;           5.122;           5.117;           0.002 ( 0.032 %);   1490.883
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           1.473;           4.248;          10.547;           5.104;           1.852 (36.282 %);   1494.766
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           1.135;           4.248;          10.977;           4.988;           1.614 (32.363 %);   1529.620
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;     2607283.521;           4.247;          10.856;           4.853;           1.603 (33.026 %);   1572.120
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           1.449;           4.248;           9.799;           4.779;           1.136 (23.781 %);   1596.606
  naif_ite;           0.016;           0.000;           0.000;         10;      10000; 19440216278.123;           4.250;           4.638;           4.612;           0.092 ( 1.996 %);   1654.305
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;       28750.478;           4.250;           4.637;           4.612;           0.092 ( 2.004 %);   1654.313
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         177.076;           4.247;           6.207;           4.352;           0.410 ( 9.416 %);   1752.940
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         281.202;           4.247;           6.787;           4.346;           0.451 (10.377 %);   1755.543
  naif_ite;           0.016;           0.000;           0.000;         10;      10000; 579364453828.476;           4.248;           7.261;           4.341;           0.524 (12.072 %);   1757.439
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          35.934;           4.248;           7.188;           4.339;           0.511 (11.789 %);   1758.398
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           4.742;           4.247;           6.473;           4.330;           0.391 ( 9.026 %);   1762.155
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;      966748.847;           4.248;           5.769;           4.303;           0.266 ( 6.181 %);   1772.987
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          78.215;           4.248;           5.629;           4.293;           0.240 ( 5.589 %);   1777.285
  naif_ite;           0.016;           0.000;           0.000;         10;      10000; 379548714020978432.000;           4.248;           4.848;           4.272;           0.104 ( 2.428 %);   1786.074
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         119.687;           4.247;           4.829;           4.268;           0.101 ( 2.363 %);   1787.769
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           3.358;           4.248;           4.686;           4.264;           0.076 ( 1.781 %);   1789.464
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         783.725;           4.248;           4.681;           4.263;           0.075 ( 1.763 %);   1789.714
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          12.528;           4.247;           4.420;           4.261;           0.030 ( 0.699 %);   1790.384
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         443.718;           4.248;           4.295;           4.260;           0.013 ( 0.301 %);   1790.989
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           4.572;           4.247;           4.399;           4.259;           0.036 ( 0.838 %);   1791.195
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;      331209.284;           4.247;           4.410;           4.258;           0.028 ( 0.654 %);   1791.818
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;     9152401.784;           4.248;           4.333;           4.258;           0.017 ( 0.391 %);   1791.941
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;      146684.315;           4.248;           4.418;           4.255;           0.029 ( 0.687 %);   1792.879
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;    38488421.762;           4.250;           4.273;           4.254;           0.005 ( 0.106 %);   1793.450
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;     9894873.126;           4.248;           4.267;           4.252;           0.006 ( 0.136 %);   1794.292
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          52.008;           4.248;           4.278;           4.252;           0.006 ( 0.145 %);   1794.311
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           1.924;           4.250;           4.262;           4.252;           0.002 ( 0.050 %);   1794.325
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;        3897.434;           4.247;           4.273;           4.252;           0.006 ( 0.145 %);   1794.365
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;       15108.304;           4.249;           4.261;           4.251;           0.002 ( 0.049 %);   1794.640
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;        7083.408;           4.249;           4.261;           4.251;           0.003 ( 0.061 %);   1794.694
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          25.158;           4.249;           4.262;           4.251;           0.002 ( 0.055 %);   1794.713
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           1.956;           4.249;           4.260;           4.251;           0.002 ( 0.048 %);   1794.726
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;      370510.180;           4.249;           4.259;           4.251;           0.002 ( 0.046 %);   1794.848
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;  1361635346.364;           4.248;           4.258;           4.251;           0.002 ( 0.045 %);   1794.851
  naif_ite;           0.016;           0.000;           0.000;         10;      10000; 69831390265680.039;           4.248;           4.260;           4.251;           0.002 ( 0.051 %);   1794.879
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          80.132;           4.248;           4.263;           4.251;           0.003 ( 0.061 %);   1794.924
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          12.034;           4.248;           4.260;           4.251;           0.002 ( 0.050 %);   1794.937
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         737.549;           4.249;           4.259;           4.250;           0.002 ( 0.045 %);   1794.952
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;  1765247226.919;           4.248;           4.261;           4.250;           0.002 ( 0.052 %);   1794.952
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;        2217.923;           4.249;           4.258;           4.250;           0.002 ( 0.045 %);   1794.969
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           1.100;           4.248;           4.257;           4.250;           0.002 ( 0.053 %);   1794.970
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         116.708;           4.248;           4.259;           4.250;           0.002 ( 0.049 %);   1795.004
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          53.231;           4.248;           4.260;           4.250;           0.002 ( 0.049 %);   1795.021
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           8.569;           4.248;           4.262;           4.250;           0.003 ( 0.072 %);   1795.035
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;        2294.289;           4.247;           4.257;           4.250;           0.002 ( 0.041 %);   1795.068
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;     1028840.636;           4.248;           4.258;           4.250;           0.002 ( 0.050 %);   1795.089
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          12.278;           4.248;           4.260;           4.250;           0.002 ( 0.054 %);   1795.108
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          24.097;           4.248;           4.259;           4.250;           0.002 ( 0.046 %);   1795.113
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           6.287;           4.247;           4.260;           4.250;           0.002 ( 0.050 %);   1795.125
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           8.909;           4.248;           4.257;           4.250;           0.002 ( 0.041 %);   1795.154
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          17.103;           4.248;           4.264;           4.250;           0.003 ( 0.065 %);   1795.157
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;        1220.236;           4.248;           4.261;           4.250;           0.003 ( 0.068 %);   1795.159
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          35.140;           4.247;           4.258;           4.250;           0.002 ( 0.052 %);   1795.170
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;       65866.766;           4.247;           4.268;           4.250;           0.003 ( 0.081 %);   1795.187
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         186.645;           4.247;           4.261;           4.250;           0.002 ( 0.058 %);   1795.191
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           2.532;           4.247;           4.258;           4.250;           0.002 ( 0.048 %);   1795.199
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          17.463;           4.248;           4.260;           4.250;           0.002 ( 0.054 %);   1795.213
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           1.892;           4.248;           4.260;           4.250;           0.002 ( 0.053 %);   1795.223
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;         113.810;           4.247;           4.266;           4.250;           0.003 ( 0.073 %);   1795.225
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;        7357.961;           4.248;           4.262;           4.250;           0.003 ( 0.061 %);   1795.232
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;          50.816;           4.247;           4.260;           4.250;           0.002 ( 0.051 %);   1795.244
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;           4.656;           4.247;           4.259;           4.250;           0.002 ( 0.051 %);   1795.254
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;      350253.971;           4.248;           4.264;           4.250;           0.003 ( 0.066 %);   1795.254
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;       62822.239;           4.247;           4.259;           4.250;           0.002 ( 0.048 %);   1795.257
  naif_ite;           0.016;           0.000;           0.000;         10;      10000;   206061516.291;           4.247;           4.262;           4.250;           0.002 ( 0.059 %);   1795.266
