0 0
1000 4.5077e-08
2000 4.59671e-08
3000 3.39084e-08
4000 4.81923e-08
5000 4.05757e-08
6000 3.29759e-08
7000 5.07718e-08
8000 4.68572e-08
9000 4.43353e-08
10000 4.07282e-08
11000 3.67714e-08
12000 3.22766e-08
13000 2.86004e-08
14000 5.37146e-08
15000 5.07694e-08
16000 4.99725e-08
17000 4.4617e-08
18000 4.52112e-08
19000 4.3946e-08
20000 4.05375e-08
21000 3.88312e-08
22000 3.73205e-08
23000 3.52085e-08
24000 3.34422e-08
25000 3.14026e-08
26000 3.02877e-08
27000 3.01408e-08
28000 5.5186e-08
29000 5.08802e-08
30000 5.42535e-08
31000 4.995e-08
32000 4.95275e-08
33000 4.74044e-08
34000 4.49424e-08
35000 4.54203e-08
36000 4.34593e-08
37000 4.33088e-08
38000 4.25841e-08
39000 4.17334e-08
40000 4.07664e-08
41000 3.97008e-08
42000 3.83589e-08
43000 3.79267e-08
44000 3.65517e-08
45000 3.53128e-08
46000 3.4512e-08
47000 3.40171e-08
48000 3.25097e-08
49000 3.13908e-08
50000 3.11152e-08
