0 0	-nan
330 .00000035835034943	0.00000208074395704
335 .00000035755670114	0.00000182194495654
340 .00000043308033512	0.00000157075769134
345 .00000033392422543	0.00000132685121644
350 .00000039018903589	0.00000108991349797
355 .00000044057067090	0.00000085965008142
360 .00000043869018339	0.00000063578287089
365 .00000042431975009	0.00000041804900860
370 .00000051756162984	0.00000020619984528
375 .00000041300455869	0.00000000000000701
380 .00000041961669893	0.00000020077354740
385 .00000047361696007	0.00000039633219064
390 .00000042841984646	0.00000058687650969
395 .00000040368188814	0.00000077259692193
400 .00000037384033202	0.00000095367432387
405 .00000046529887725	0.00000113028067884
410 .00000044473787572	0.00000130257956174
415 .00000039709619759	0.00000147072666433
420 .00000042143322265	0.00000163487026448
425 .00000040570427546	0.00000179515166227
430 .00000042227811781	0.00000195170558569
435 .00000046127143979	0.00000210466056835
440 .00000043695623192	0.00000225413930140
445 .00000046462155492	0.00000240025896179
450 .00000044589572351	0.00000254313151863
455 .00000047117799226	0.00000268286401927
460 .00000042625095433	0.00000281955885685
465 .00000040033812197	0.00000295331402050
470 .00000046750332650	0.00000308422332961
475 .00000048185649602	0.00000321237665326
480 .00000056107839120	0.00000333786011601
485 .00000044045989219	0.00000346075629086
490 .00000046554876764	0.00000358114438051
495 .00000052866309405	0.00000369910038754
500 .00000051727295098	0.00000381469727444
505 .00000038071434344	0.00000392800511406
510 .00000046374751072	0.00000403909123134
515 .00000043998644369	0.00000414802033664
520 .00000040934635970	0.00000425485465145
525 .00000052751813616	0.00000435965402692
530 .00000042753399543	0.00000446247605570
535 .00000046061578271	0.00000456337617739
540 .00000051003915181	0.00000466240777831
545 .00000039056900333	0.00000475962228563
550 .00000051463733945	0.00000485506925646
555 .00000057598492158	0.00000494879646205
560 .00000039236886235	0.00000504084996754
565 .00000039834891649	0.00000513127420744
570 .00000048988744097	0.00000522011205717
575 .00000047766644135	0.00000530740490082
580 .00000041040880697	0.00000539319269544
585 .00000046689286191	0.00000547751403203
590 .00000043319443563	0.00000556040619343
595 .00000039493336474	0.00000564190520925
600 .00000039800008060	0.00000572204590815
605 .00000053090497481	0.00000580086196739
610 .00000040898557803	0.00000587838596009
615 .00000044907980857	0.00000595464940006
620 .00000043315272059	0.00000602968278455
625 .00000050659179687	0.00000610351563489
630 .00000043959844799	0.00000617617653522
635 .00000044094295952	0.00000624769316941
640 .00000034570694009	0.00000631809235618
645 .00000045184941444	0.00000638740008215
650 .00000049062875780	0.00000645564153541
655 .00000049620184651	0.00000652284113442
660 .00000050862630176	0.00000658902255768
665 .00000056216591402	0.00000665420877158
670 .00000041449248069	0.00000671842205691
675 .00000054479528251	0.00000678168403430
680 .00000054078943613	0.00000684401568851
685 .00000048783573723	0.00000690543739155
690 .00000042459239212	0.00000696596892499
695 .00000051155364732	0.00000702562950111
700 .00000046648298076	0.00000708443778328
705 .00000057788605401	0.00000714241190543
710 .00000049644792542	0.00000719956949064
715 .00000055486505658	0.00000725592766907
720 .00000059127807596	0.00000731150309501
725 .00000057246767224	0.00000736631196336
730 .00000051001979880	0.00000742037002530
735 .00000053146258524	0.00000747369260339
740 .00000066190152562	0.00000752629460611
745 .00000056938837052	0.00000757819054168
750 .00000056152343759	0.00000762939453144
755 .00000062854084746	0.00000767992032266
760 .00000057622006067	0.00000772978130084
765 .00000060835694947	0.00000777899050152
770 .00000053901176947	0.00000782756062168
775 .00000050600113387	0.00000787550403061
780 .00000065143291766	0.00000792283278045
785 .00000045096039012	0.00000796955861628
790 .00000057944768581	0.00000801569298583
795 .00000058156139397	0.00000806124704885
800 .00000059509277343	0.00000810623168608
805 .00000063120208112	0.00000815065750794
810 .00000057079173884	0.00000819453486286
815 .00000062532951512	0.00000823787384533
820 .00000049125857525	0.00000828068430363
825 .00000053821910571	0.00000832297584728
830 .00000065998858758	0.00000836475785426
835 .00000056832136642	0.00000840603947792
840 .00000061216808477	0.00000844682965368
845 .00000063021507489	0.00000848713710546
850 .00000051520852533	0.00000852697035194
855 .00000061213621619	0.00000856633771248
860 .00000055180039630	0.00000860524731303
865 .00000060682352026	0.00000864370709160
870 .00000066121419363	0.00000868172480375
875 .00000056849888233	0.00000871930802776
880 .00000061381946943	0.00000875646416968
885 .00000076035321564	0.00000879320046818
890 .00000066692909533	0.00000882952399929
895 .00000063422006152	0.00000886544168089
900 .00000064595540439	0.00000890096027714
905 .00000063395632059	0.00000893608640271
910 .00000055334070266	0.00000897082652691
915 .00000057199613846	0.00000900518697761
920 .00000057883884802	0.00000903917394515
925 .00000071097709418	0.00000907279348602
930 .00000056441112274	0.00000910605152645
935 .00000067726175875	0.00000913895386591
940 .00000058762570690	0.00000917150618048
945 .00000063941592400	0.00000920371402612
950 .00000062320106624	0.00000923558284180
955 .00000071900053077	0.00000926711795261
960 .00000067869822331	0.00000929832457267
965 .00000077796105943	0.00000932920780808
970 .00000064653219432	0.00000935977265961
975 .00000072459685652	0.00000939002402549
980 .00000063837791028	0.00000941996670396
985 .00000062584272159	0.00000944960539585
990 .00000077681107790	0.00000947894470701
995 .00000070543145580	0.00000950798915072
