naif	1.009765625^1000	1712926859.11721968650817871	1712926872.82972550392150879
naif	1.0029296875^1000	1712926935.28808856010437012	1712926948.96791720390319824
naif	1.005859375^1000	1712927011.85362267494201660	1712927025.59307599067687988
naif	1.0068359375^1000	1712927095.71610975265502930	1712927109.44442725181579590
naif	1.0068359375^1000	1712927172.32289910316467285	1712927186.03880310058593750
naif	1.0078125^1000	1712927249.19555044174194336	1712927262.67327713966369629
naif	1.0048828125^1000	1712927325.49346446990966797	1712927339.29174947738647461
naif	1.0068359375^1000	1712927402.28099584579467773	1712927415.97235178947448730
naif	1.0078125^1000	1712927478.75339674949645996	1712927492.49065947532653809
naif	1.00390625^1000	1712927555.48369812965393066	1712927569.04024553298950195
naif	1.0048828125^1000	1712927631.97988939285278320	1712927645.64374589920043945
naif	1.0068359375^1000	1712927708.56867527961730957	1712927722.26918172836303711
naif	1.0078125^1000	1712927785.24050688743591309	1712927798.91687369346618652
naif	1.0078125^1000	1712927861.92727732658386230	1712927875.65548706054687500
naif	1.009765625^1000	1712927938.50193834304809570	1712927951.97586297988891602
naif	1.0087890625^1000	1712928014.68409872055053711	1712928028.34091496467590332
naif	1.0087890625^1000	1712928091.56445956230163574	1712928105.26823067665100098
naif	1.005859375^1000	1712928167.97456622123718262	1712928181.63233208656311035
naif	1.00390625^1000	1712928244.20525908470153809	1712928257.79386019706726074
naif	1.0087890625^1000	1712928320.52807927131652832	1712928334.21852970123291016
naif	1.0029296875^1000	1712928397.36864686012268066	1712928411.17032599449157715
naif	1.0087890625^1000	1712928473.77753448486328125	1712928487.39568877220153809
naif	1.0029296875^1000	1712928550.11908531188964844	1712928563.72346067428588867
naif	1.0078125^1000	1712928626.34956240653991699	1712928640.04765486717224121
naif	1.009765625^1000	1712928702.83289790153503418	1712928716.51526904106140137
naif	1.00390625^1000	1712928779.02683901786804199	1712928792.51638984680175781
naif	1.0068359375^1000	1712928855.62963151931762695	1712928869.30664706230163574
naif	1.001953125^1000	1712928939.48613429069519043	1712928952.86843705177307129
naif	1.0029296875^1000	1712929015.43748331069946289	1712929029.14274001121520996
naif	1.0068359375^1000	1712929092.08386278152465820	1712929105.79018092155456543
naif	1.00390625^1000	1712929168.61138772964477539	1712929182.23857665061950684
naif	1.00390625^1000	1712929244.87892460823059082	1712929258.71539759635925293
naif	1.009765625^1000	1712929321.35544061660766602	1712929334.84202957153320312
naif	1.0078125^1000	1712929397.74858403205871582	1712929411.28554606437683105
naif	1.005859375^1000	1712929474.24251127243041992	1712929487.87887310981750488
naif	1.001953125^1000	1712929550.54860806465148926	1712929564.19804382324218750
naif	1.0078125^1000	1712929626.95917129516601562	1712929640.70011806488037109
naif	1.0078125^1000	1712929703.43148589134216309	1712929717.14179611206054688
naif	1.00390625^1000	1712929780.40583062171936035	1712929793.87926244735717773
naif	1.0078125^1000	1712929856.83992719650268555	1712929870.36453819274902344
naif	1.0029296875^1000	1712929934.13041019439697266	1712929947.66716361045837402
naif	1.0048828125^1000	1712930010.33413720130920410	1712930023.88986349105834961
naif	1.009765625^1000	1712930086.58833336830139160	1712930100.17718911170959473
naif	1.0078125^1000	1712930162.58192920684814453	1712930176.18452835083007812
naif	1.005859375^1000	1712930238.86417388916015625	1712930252.37587380409240723
naif	1.0078125^1000	1712930315.24940490722656250	1712930328.72064685821533203
naif	1.0078125^1000	1712930392.02743458747863770	1712930405.70805358886718750
naif	1.005859375^1000	1712930468.75698089599609375	1712930482.47247099876403809
naif	1.0009765625^1000	1712930545.38419818878173828	1712930558.94920849800109863
naif	1.00390625^1000	1712930621.68351435661315918	1712930635.26801609992980957
