sum	1.009765625*1000	1712926845.55700325965881348	1712926859.11702752113342285
sum	1.0029296875*1000	1712926921.58898997306823730	1712926935.28788542747497559
sum	1.005859375*1000	1712926998.13297653198242188	1712927011.85342431068420410
sum	1.0068359375*1000	1712927082.10090184211730957	1712927095.71591758728027344
sum	1.0068359375*1000	1712927158.64497900009155273	1712927172.32267999649047852
sum	1.0078125*1000	1712927235.44497489929199219	1712927249.19535374641418457
sum	1.0048828125*1000	1712927311.98900246620178223	1712927325.49326539039611816
sum	1.0068359375*1000	1712927388.53301787376403809	1712927402.28079724311828613
sum	1.0078125*1000	1712927465.07699680328369141	1712927478.75317025184631348
sum	1.00390625*1000	1712927541.87700176239013672	1712927555.48347616195678711
sum	1.0048828125*1000	1712927618.42098665237426758	1712927631.97970366477966309
sum	1.0068359375*1000	1712927694.96497583389282227	1712927708.56845831871032715
sum	1.0078125*1000	1712927771.50886774063110352	1712927785.24030780792236328
sum	1.0078125*1000	1712927848.30843544006347656	1712927861.92705583572387695
sum	1.009765625*1000	1712927925.10894536972045898	1712927938.50174593925476074
sum	1.0087890625*1000	1712928001.14097309112548828	1712928014.68389725685119629
sum	1.0087890625*1000	1712928077.94101834297180176	1712928091.56427335739135742
sum	1.005859375*1000	1712928154.22901940345764160	1712928167.97436928749084473
sum	1.00390625*1000	1712928230.51699471473693848	1712928244.20503520965576172
sum	1.0087890625*1000	1712928306.80502343177795410	1712928320.52788329124450684
sum	1.0029296875*1000	1712928383.60498046875000000	1712928397.36842989921569824
sum	1.0087890625*1000	1712928460.14882135391235352	1712928473.77733683586120605
sum	1.0029296875*1000	1712928536.43686223030090332	1712928550.11888790130615234
sum	1.0078125*1000	1712928612.72490096092224121	1712928626.34934139251708984
sum	1.009765625*1000	1712928689.26895260810852051	1712928702.83270096778869629
sum	1.00390625*1000	1712928765.55697822570800781	1712928779.02663874626159668
sum	1.0068359375*1000	1712928841.84501862525939941	1712928855.62943410873413086
sum	1.001953125*1000	1712928925.81299281120300293	1712928939.48593735694885254
sum	1.0029296875*1000	1712929001.84499669075012207	1712929015.43726086616516113
sum	1.0068359375*1000	1712929078.38895273208618164	1712929092.08368134498596191
sum	1.00390625*1000	1712929154.93285655975341797	1712929168.61119341850280762
sum	1.00390625*1000	1712929231.22070050239562988	1712929244.87872266769409180
sum	1.009765625*1000	1712929307.76471614837646484	1712929321.35523533821105957
sum	1.0078125*1000	1712929384.30900549888610840	1712929397.74838829040527344
sum	1.005859375*1000	1712929460.59700894355773926	1712929474.24230909347534180
sum	1.001953125*1000	1712929536.88503074645996094	1712929550.54840803146362305
sum	1.0078125*1000	1712929613.17304658889770508	1712929626.95894765853881836
sum	1.0078125*1000	1712929689.71694898605346680	1712929703.43126153945922852
sum	1.00390625*1000	1712929766.77299332618713379	1712929780.40563273429870605
sum	1.0078125*1000	1712929843.31682658195495605	1712929856.83972239494323730
sum	1.0029296875*1000	1712929920.37285852432250977	1712929934.13020110130310059
sum	1.0048828125*1000	1712929996.91695427894592285	1712930010.33393526077270508
sum	1.009765625*1000	1712930072.94896459579467773	1712930086.58813285827636719
sum	1.0078125*1000	1712930148.98095178604125977	1712930162.58173322677612305
sum	1.005859375*1000	1712930225.26900053024291992	1712930238.86397647857666016
sum	1.0078125*1000	1712930301.55666804313659668	1712930315.24920439720153809
sum	1.0078125*1000	1712930378.35703754425048828	1712930392.02723860740661621
sum	1.005859375*1000	1712930455.15698456764221191	1712930468.75678491592407227
sum	1.0009765625*1000	1712930531.44498276710510254	1712930545.38399815559387207
sum	1.00390625*1000	1712930607.98896503448486328	1712930621.68331670761108398
