     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.237e+18;          32.009;          39.424;          33.533;           1.548 ( 4.616 %)
  naif_ite;         10;      10000;       8.178e+13;           6.564;           8.803;           6.641;           0.389 ( 5.864 %)
  rapi_rec;         10;      10000;       5.973e+10;          17.051;          29.416;          19.729;           3.106 (15.743 %)
  rapi_ite;         10;      10000;       1.068e+34;           7.807;          16.088;           8.979;           2.080 (23.160 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.202e+22;          32.008;          44.147;          35.142;           3.681 (10.473 %)
  naif_ite;         10;      10000;       1.004e+17;           6.563;           6.578;           6.566;           0.003 ( 0.042 %)
  rapi_rec;         10;      10000;       1.061e+16;          16.846;          29.705;          19.095;           3.864 (20.239 %)
  rapi_ite;         10;      10000;       1.777e+16;           7.752;          13.365;           8.113;           0.980 (12.084 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.677e+16;          32.067;          43.104;          34.526;           2.808 ( 8.132 %)
  naif_ite;         10;      10000;       5.337e+16;           6.564;          10.363;           7.105;           0.933 (13.139 %)
  rapi_rec;         10;      10000;       3.824e+16;          16.910;          22.537;          18.098;           1.354 ( 7.479 %)
  rapi_ite;         10;      10000;       2.513e+15;           7.721;          13.810;           9.441;           1.992 (21.101 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.995e+15;          32.008;          43.452;          34.578;           2.932 ( 8.480 %)
  naif_ite;         10;      10000;       4.528e+23;           6.564;           7.915;           6.658;           0.281 ( 4.218 %)
  rapi_rec;         10;      10000;       5.261e+14;          17.050;          22.341;          18.168;           1.115 ( 6.139 %)
  rapi_ite;         10;      10000;       1.828e+13;           7.724;          11.585;           8.466;           0.780 ( 9.219 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.741e+14;          32.009;          42.148;          34.668;           2.693 ( 7.768 %)
  naif_ite;         10;      10000;       5.766e+14;           6.567;          13.184;           8.868;           1.829 (20.630 %)
  rapi_rec;         10;      10000;       1.341e+12;          16.960;          20.464;          17.820;           0.653 ( 3.663 %)
  rapi_ite;         10;      10000;       7.112e+13;           7.809;           9.951;           8.223;           0.609 ( 7.405 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.080e+18;          32.462;          46.099;          35.883;           3.913 (10.906 %)
  naif_ite;         10;      10000;       1.050e+07;           6.563;           8.625;           6.722;           0.465 ( 6.925 %)
  rapi_rec;         10;      10000;       3.398e+16;          16.845;          25.895;          18.585;           2.659 (14.307 %)
  rapi_ite;         10;      10000;       4.691e+22;           7.721;           8.905;           7.854;           0.299 ( 3.811 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.733e+24;          32.008;          46.518;          35.224;           3.636 (10.323 %)
  naif_ite;         10;      10000;       6.529e+14;           6.563;           6.572;           6.565;           0.002 ( 0.023 %)
  rapi_rec;         10;      10000;       2.658e+20;          16.896;          28.103;          17.735;           2.432 (13.711 %)
  rapi_ite;         10;      10000;       1.307e+13;           7.721;          15.746;           9.545;           2.448 (25.646 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.833e+12;          32.011;          45.444;          34.728;           3.403 ( 9.800 %)
  naif_ite;         10;      10000;       5.760e+36;           6.562;          16.075;           8.474;           2.701 (31.874 %)
  rapi_rec;         10;      10000;       1.098e+17;          16.849;          21.201;          17.397;           0.947 ( 5.444 %)
  rapi_ite;         10;      10000;       4.635e+22;           7.723;           8.340;           8.005;           0.236 ( 2.952 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.514e+16;      -99967.991;          40.368;       -2996.320;       17408.120 (-580.983 %)
  naif_ite;         10;      10000;       1.962e+17;           6.565;          12.913;           7.613;           1.470 (19.305 %)
  rapi_rec;         10;      10000;       1.195e+14;          17.151;          26.226;          19.274;           2.495 (12.943 %)
  rapi_ite;         10;      10000;       2.148e+17;           7.725;          10.271;           8.557;           0.674 ( 7.874 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.135e+18;          32.009;          40.511;          34.030;           2.453 ( 7.209 %)
  naif_ite;         10;      10000;       4.832e+11;           6.563;          11.213;           6.828;           1.048 (15.354 %)
  rapi_rec;         10;      10000;       4.449e+28;          17.089;          27.094;          19.898;           2.967 (14.911 %)
  rapi_ite;         10;      10000;       9.083e+37;           7.812;          16.163;           9.412;           1.977 (21.006 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.548e+09;          32.007;          46.529;          34.206;           3.365 ( 9.837 %)
  naif_ite;         10;      10000;       1.145e+28;           6.564;           6.578;           6.566;           0.002 ( 0.037 %)
  rapi_rec;         10;      10000;       3.028e+11;          17.039;          22.923;          18.314;           1.944 (10.616 %)
  rapi_ite;         10;      10000;       4.231e+10;           7.811;          17.519;           9.405;           2.369 (25.187 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.274e+18;          32.434;          42.084;          34.624;           2.519 ( 7.277 %)
  naif_ite;         10;      10000;       5.263e+13;           6.563;          11.610;           7.181;           0.941 (13.097 %)
  rapi_rec;         10;      10000;       2.974e+13;          16.845;          20.793;          17.232;           0.803 ( 4.660 %)
  rapi_ite;         10;      10000;       1.362e+24;           7.798;          17.536;           9.804;           2.186 (22.293 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.558e+11;          32.008;          44.735;          34.964;           3.133 ( 8.960 %)
  naif_ite;         10;      10000;       1.364e+23;           6.565;           8.169;           7.069;           0.511 ( 7.235 %)
  rapi_rec;         10;      10000;       1.852e+15;          16.844;          19.363;          17.550;           0.648 ( 3.692 %)
  rapi_ite;         10;      10000;       2.154e+11;           7.810;          10.154;           8.555;           0.642 ( 7.505 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.351e+11;          32.684;          49.181;          35.243;           3.475 ( 9.859 %)
  naif_ite;         10;      10000;       2.129e+13;           6.566;          11.440;           8.522;           1.596 (18.728 %)
  rapi_rec;         10;      10000;       2.450e+08;          16.844;          20.053;          17.797;           0.712 ( 4.003 %)
  rapi_ite;         10;      10000;       1.570e+13;           7.721;          10.888;           8.217;           0.815 ( 9.920 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.082e+26;          32.007;          44.837;          35.315;           3.685 (10.435 %)
  naif_ite;         10;      10000;       2.371e+11;           6.565;           8.000;           6.909;           0.360 ( 5.217 %)
  rapi_rec;         10;      10000;       1.215e+15;          16.845;          22.850;          18.627;           1.838 ( 9.866 %)
  rapi_ite;         10;      10000;       5.787e+16;           7.720;           9.270;           7.803;           0.267 ( 3.421 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.570e+13;          32.007;          46.973;          35.293;           4.271 (12.101 %)
  naif_ite;         10;      10000;       8.728e+11;           6.564;          10.248;           7.068;           0.762 (10.783 %)
  rapi_rec;         10;      10000;       1.241e+13;          16.876;          25.050;          18.398;           1.595 ( 8.672 %)
  rapi_ite;         10;      10000;       4.110e+21;           7.723;          13.441;           9.173;           1.759 (19.181 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.277e+18;          32.008;          44.167;          35.372;           3.637 (10.283 %)
  naif_ite;         10;      10000;       2.889e+19;           6.564;          13.810;           8.178;           2.302 (28.154 %)
  rapi_rec;         10;      10000;       3.505e+10;          17.101;          25.601;          18.263;           1.987 (10.881 %)
  rapi_ite;         10;      10000;       1.942e+08;           7.723;          10.798;           8.128;           0.726 ( 8.931 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.570e+16;          32.452;          42.722;          35.303;           2.592 ( 7.342 %)
  naif_ite;         10;      10000;       2.236e+18;           6.563;           8.774;           6.739;           0.450 ( 6.680 %)
  rapi_rec;         10;      10000;       1.602e+22;          16.974;          25.734;          18.843;           2.529 (13.424 %)
  rapi_ite;         10;      10000;       1.013e+13;           7.720;          16.579;           8.367;           1.596 (19.076 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.119e+10;          32.008;          41.931;          32.927;           1.924 ( 5.844 %)
  naif_ite;         10;      10000;       4.816e+06;           6.564;          13.872;           7.622;           1.961 (25.724 %)
  rapi_rec;         10;      10000;       3.502e+11;          16.948;          27.752;          19.500;           2.705 (13.873 %)
  rapi_ite;         10;      10000;       9.158e+14;           7.722;          12.106;           8.764;           1.113 (12.697 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.096e+16;          32.006;          44.401;          34.081;           3.363 ( 9.869 %)
  naif_ite;         10;      10000;       1.444e+15;           6.563;          10.949;           6.746;           0.790 (11.710 %)
  rapi_rec;         10;      10000;       8.171e+18;          16.844;          26.934;          18.588;           2.681 (14.423 %)
  rapi_ite;         10;      10000;       1.508e+15;           7.725;          17.763;           8.800;           2.106 (23.929 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.879e+20;          33.300;          59.486;          46.962;           6.753 (14.379 %)
  naif_ite;         10;      10000;       9.090e+09;           6.564;          18.351;           9.312;           3.405 (36.569 %)
  rapi_rec;         10;      10000;       1.908e+28;          16.972;          28.823;          20.735;           3.730 (17.989 %)
  rapi_ite;         10;      10000;       1.070e+18;           7.721;          10.919;           8.225;           0.796 ( 9.677 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.150e+09;          32.009;          50.347;          35.505;           4.259 (11.994 %)
  naif_ite;         10;      10000;       3.914e+13;           6.564;           6.763;           6.572;           0.034 ( 0.524 %)
  rapi_rec;         10;      10000;       8.030e+15;          16.910;          26.664;          19.001;           2.815 (14.814 %)
  rapi_ite;         10;      10000;       7.845e+07;           7.721;          19.188;          10.125;           3.085 (30.470 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.294e+13;          32.008;          40.270;          34.525;           2.419 ( 7.007 %)
  naif_ite;         10;      10000;       1.388e+18;           6.564;           8.469;           7.050;           0.490 ( 6.945 %)
  rapi_rec;         10;      10000;       8.104e+10;          16.909;          20.483;          17.524;           0.734 ( 4.191 %)
  rapi_ite;         10;      10000;       8.732e+08;           7.721;           8.339;           7.761;           0.121 ( 1.559 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.786e+16;          32.638;          48.526;          35.354;           4.101 (11.599 %)
  naif_ite;         10;      10000;       6.012e+18;           6.564;          12.409;           9.648;           1.817 (18.828 %)
  rapi_rec;         10;      10000;       2.147e+09;          16.843;          20.122;          17.436;           0.793 ( 4.550 %)
  rapi_ite;         10;      10000;       7.053e+16;           7.723;          10.957;           8.738;           0.815 ( 9.331 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.236e+10;          32.184;          37.133;          33.571;           0.912 ( 2.716 %)
  naif_ite;         10;      10000;       7.455e+16;           6.563;           9.589;           7.103;           0.748 (10.535 %)
  rapi_rec;         10;      10000;       1.191e+22;          16.972;          26.798;          19.063;           3.168 (16.620 %)
  rapi_ite;         10;      10000;       1.398e+13;           7.724;           9.196;           8.025;           0.266 ( 3.315 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.049e+07;          32.007;          47.261;          35.656;           4.160 (11.668 %)
  naif_ite;         10;      10000;       1.810e+17;           6.564;           6.579;           6.567;           0.003 ( 0.047 %)
  rapi_rec;         10;      10000;       2.621e+12;          16.844;          24.601;          18.303;           2.357 (12.875 %)
  rapi_ite;         10;      10000;       2.034e+17;           7.720;           8.341;           7.813;           0.206 ( 2.634 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.111e+17;          32.008;          45.123;          35.310;           4.131 (11.698 %)
  naif_ite;         10;      10000;       4.422e+14;           6.563;           9.896;           7.113;           0.615 ( 8.648 %)
  rapi_rec;         10;      10000;       8.885e+10;          17.041;          19.300;          17.914;           0.537 ( 2.995 %)
  rapi_ite;         10;      10000;       7.122e+26;           7.799;          18.302;          10.557;           2.767 (26.213 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.755e+10;          32.863;          54.057;          38.028;           6.284 (16.524 %)
  naif_ite;         10;      10000;       2.851e+11;           7.521;          19.749;          12.631;           3.085 (24.423 %)
  rapi_rec;         10;      10000;       3.701e+11;          22.323;          48.112;          29.443;           5.234 (17.778 %)
  rapi_ite;         10;      10000;       4.759e+19;           8.111;          20.042;          13.357;           2.888 (21.622 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.110e+11;          32.941;          68.177;          45.393;           9.249 (20.376 %)
  naif_ite;         10;      10000;       1.370e+13;           8.623;          20.282;          12.890;           2.738 (21.244 %)
  rapi_rec;         10;      10000;       7.445e+18;          21.301;          43.472;          28.263;           5.805 (20.537 %)
  rapi_ite;         10;      10000;       7.991e+12;           7.727;           9.730;           7.954;           0.355 ( 4.466 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.663e+13;          32.007;          44.999;          35.881;           4.217 (11.751 %)
  naif_ite;         10;      10000;       7.134e+14;           6.565;           8.257;           6.916;           0.454 ( 6.563 %)
  rapi_rec;         10;      10000;       3.026e+11;          17.045;          19.167;          17.720;           0.516 ( 2.911 %)
  rapi_ite;         10;      10000;       2.493e+11;           7.723;          12.952;           9.431;           1.540 (16.328 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.772e+12;          32.007;          43.950;          34.990;           3.262 ( 9.323 %)
  naif_ite;         10;      10000;       2.037e+18;           6.564;           8.218;           6.944;           0.414 ( 5.958 %)
  rapi_rec;         10;      10000;       4.428e+16;          17.053;          21.494;          18.009;           0.961 ( 5.334 %)
  rapi_ite;         10;      10000;       7.372e+22;           7.721;          10.090;           8.357;           0.640 ( 7.656 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.866e+07;          32.007;          49.816;          33.706;           3.528 (10.468 %)
  naif_ite;         10;      10000;       7.201e+08;           6.564;          10.244;           7.223;           1.133 (15.686 %)
  rapi_rec;         10;      10000;       1.581e+21;          17.008;          27.723;          19.370;           2.704 (13.958 %)
  rapi_ite;         10;      10000;       8.106e+28;           7.720;          13.100;           8.997;           1.387 (15.414 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.654e+07;          32.169;          44.368;          36.829;           4.124 (11.199 %)
  naif_ite;         10;      10000;       2.161e+10;           6.563;           8.373;           7.031;           0.531 ( 7.547 %)
  rapi_rec;         10;      10000;       5.602e+15;          16.910;          25.779;          18.707;           2.385 (12.748 %)
  rapi_ite;         10;      10000;       9.369e+14;           7.721;          14.336;           9.473;           1.912 (20.185 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.978e+25;          32.305;          42.816;          35.055;           2.825 ( 8.059 %)
  naif_ite;         10;      10000;       2.585e+13;           6.564;          12.707;           7.599;           1.644 (21.637 %)
  rapi_rec;         10;      10000;       3.483e+08;          16.910;          20.416;          17.842;           0.692 ( 3.878 %)
  rapi_ite;         10;      10000;       1.403e+18;           7.722;          12.826;           9.786;           1.602 (16.375 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.055e+20;          32.231;          43.001;          34.701;           2.627 ( 7.570 %)
  naif_ite;         10;      10000;       6.734e+15;           6.563;           8.220;           6.815;           0.417 ( 6.125 %)
  rapi_rec;         10;      10000;       5.395e+10;          16.972;          26.351;          18.986;           2.481 (13.069 %)
  rapi_ite;         10;      10000;       5.033e+09;           7.724;          10.862;           8.712;           0.792 ( 9.091 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.064e+11;          32.008;          41.940;          33.398;           2.201 ( 6.591 %)
  naif_ite;         10;      10000;       1.591e+09;           6.564;          14.808;           7.693;           1.938 (25.198 %)
  rapi_rec;         10;      10000;       1.825e+13;          17.050;          26.030;          18.536;           2.726 (14.705 %)
  rapi_ite;         10;      10000;       2.474e+09;           7.720;           9.054;           7.848;           0.293 ( 3.739 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.862e+09;          32.735;          45.676;          34.792;           2.852 ( 8.196 %)
  naif_ite;         10;      10000;       7.777e+10;           6.563;           6.589;           6.566;           0.005 ( 0.078 %)
  rapi_rec;         10;      10000;       1.240e+31;          17.048;          24.898;          19.487;           2.516 (12.912 %)
  rapi_ite;         10;      10000;       4.554e+21;           7.875;          20.073;           9.936;           2.516 (25.318 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.391e+19;          32.522;          40.582;          34.934;           2.488 ( 7.122 %)
  naif_ite;         10;      10000;       7.216e+18;           6.564;          10.059;           6.930;           0.820 (11.840 %)
  rapi_rec;         10;      10000;       1.536e+20;          16.893;          29.982;          18.984;           3.481 (18.337 %)
  rapi_ite;         10;      10000;       7.517e+12;           7.719;           9.767;           8.303;           0.605 ( 7.283 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.105e+12;          32.088;          44.354;          34.937;           3.170 ( 9.074 %)
  naif_ite;         10;      10000;       2.805e+15;           6.564;          11.908;           7.326;           1.188 (16.209 %)
  rapi_rec;         10;      10000;       1.569e+09;          16.971;          19.172;          17.861;           0.539 ( 3.020 %)
  rapi_ite;         10;      10000;       3.729e+14;           7.723;          17.722;          10.198;           2.463 (24.151 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.093e+23;          32.518;          43.356;          34.448;           2.798 ( 8.123 %)
  naif_ite;         10;      10000;       5.406e+10;           6.564;           6.578;           6.567;           0.003 ( 0.045 %)
  rapi_rec;         10;      10000;       5.157e+32;          16.944;          24.054;          18.055;           1.374 ( 7.608 %)
  rapi_ite;         10;      10000;       1.411e+17;           7.811;           9.551;           8.565;           0.584 ( 6.819 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.128e+14;          32.010;          43.636;          35.325;           3.139 ( 8.885 %)
  naif_ite;         10;      10000;       1.857e+22;           6.563;          13.458;           8.398;           2.125 (25.302 %)
  rapi_rec;         10;      10000;       6.153e+15;          16.974;          18.146;          17.289;           0.229 ( 1.325 %)
  rapi_ite;         10;      10000;       1.604e+19;           7.721;          13.404;           8.244;           1.153 (13.991 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.634e+16;          32.009;          42.927;          34.206;           2.438 ( 7.126 %)
  naif_ite;         10;      10000;       2.759e+12;           6.564;           7.885;           6.915;           0.394 ( 5.704 %)
  rapi_rec;         10;      10000;       1.141e+36;          16.973;          26.731;          19.267;           2.679 (13.903 %)
  rapi_ite;         10;      10000;       5.672e+11;           7.723;          10.582;           8.571;           0.845 ( 9.854 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.017e+13;          32.007;          49.132;          35.378;           4.014 (11.346 %)
  naif_ite;         10;      10000;       2.379e+10;           6.564;           8.023;           6.767;           0.367 ( 5.423 %)
  rapi_rec;         10;      10000;       1.602e+21;          16.843;          27.070;          18.307;           2.725 (14.886 %)
  rapi_ite;         10;      10000;       3.845e+22;           7.720;          11.884;           8.305;           1.083 (13.042 %)
