     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  rapi_ite;         10;      10000;       3.506e+14;           8.747;          25.045;          14.986;           3.631 (24.227 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.152e+24;           6.177;          12.309;           6.442;           1.105 (17.159 %)
  naif_ite;         10;      10000;       3.101e+10;           5.405;          10.454;           5.821;           0.950 (16.328 %)
  rapi_rec;         10;      10000;       1.099e+07;          14.164;          21.995;          15.893;           1.816 (11.426 %)
  rapi_ite;         10;      10000;       4.634e+16;           6.949;           9.632;           7.682;           0.507 ( 6.595 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.447e+15;           6.182;          12.227;           8.414;           1.759 (20.902 %)
  naif_ite;         10;      10000;       2.030e+11;           5.422;           9.508;           6.263;           0.853 (13.618 %)
  rapi_rec;         10;      10000;       8.736e+11;          15.043;          15.171;          15.051;           0.022 ( 0.145 %)
  rapi_ite;         10;      10000;       4.908e+17;           7.339;          17.963;           9.669;           2.347 (24.269 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.023e+19;           6.178;          13.265;           7.934;           2.263 (28.521 %)
  naif_ite;         10;      10000;       1.837e+06;           5.409;          11.675;           6.553;           1.126 (17.190 %)
  rapi_rec;         10;      10000;       4.565e+20;          14.601;          18.528;          15.291;           0.617 ( 4.037 %)
  rapi_ite;         10;      10000;       1.254e+12;           7.232;           8.386;           7.646;           0.345 ( 4.513 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.258e+15;           6.180;           6.205;           6.182;           0.004 ( 0.067 %)
  naif_ite;         10;      10000;       4.932e+11;           5.408;           6.938;           5.597;           0.334 ( 5.968 %)
  rapi_rec;         10;      10000;       1.463e+15;          13.538;          19.427;          14.513;           1.232 ( 8.491 %)
  rapi_ite;         10;      10000;       6.502e+11;           7.334;           9.975;           7.815;           0.626 ( 8.016 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.355e+21;           6.177;           8.406;           6.341;           0.439 ( 6.925 %)
  naif_ite;         10;      10000;       2.431e+13;           5.412;          15.377;           9.635;           2.739 (28.430 %)
  rapi_rec;         10;      10000;       3.174e+15;          13.536;          19.520;          15.990;           1.582 ( 9.897 %)
  rapi_ite;         10;      10000;       4.123e+27;           7.336;          13.755;           8.981;           2.344 (26.100 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.619e+10;           6.176;          13.913;           8.784;           2.751 (31.316 %)
  naif_ite;         10;      10000;       8.617e+22;           5.407;          11.277;           7.108;           2.076 (29.200 %)
  rapi_rec;         10;      10000;       4.618e+14;          15.047;          24.084;          18.356;           2.387 (13.004 %)
  rapi_ite;         10;      10000;       1.040e+13;           7.334;          12.333;           8.003;           1.053 (13.153 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.672e+15;           6.523;          15.266;           9.635;           2.015 (20.910 %)
  naif_ite;         10;      10000;       7.931e+07;           5.408;          13.093;           6.974;           1.925 (27.598 %)
  rapi_rec;         10;      10000;       1.107e+16;          13.503;          21.671;          15.686;           1.774 (11.309 %)
  rapi_ite;         10;      10000;       1.057e+15;           7.332;          11.775;           8.115;           1.049 (12.923 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.171e+22;           6.179;          12.954;           8.038;           1.751 (21.782 %)
  naif_ite;         10;      10000;       3.467e+13;           5.409;          12.963;           8.486;           2.057 (24.246 %)
  rapi_rec;         10;      10000;       5.660e+10;          13.503;          19.783;          14.857;           1.102 ( 7.417 %)
  rapi_ite;         10;      10000;       3.429e+24;           7.334;          10.963;           7.889;           0.923 (11.695 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.159e+25;           6.181;          12.685;           9.212;           1.984 (21.539 %)
  naif_ite;         10;      10000;       2.314e+09;           5.410;          10.807;           6.714;           1.214 (18.088 %)
  rapi_rec;         10;      10000;       2.695e+22;          15.046;          26.689;          18.257;           3.425 (18.760 %)
  rapi_ite;         10;      10000;       6.450e+13;           7.108;          12.028;           7.791;           0.947 (12.153 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.976e+14;           6.177;           8.628;           6.714;           0.614 ( 9.148 %)
  naif_ite;         10;      10000;       6.509e+09;           5.407;           8.593;           6.318;           0.712 (11.265 %)
  rapi_rec;         10;      10000;       5.437e+18;          13.502;          15.648;          14.146;           0.819 ( 5.789 %)
  rapi_ite;         10;      10000;       1.833e+14;           7.231;          10.241;           7.946;           0.738 ( 9.293 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.025e+23;           6.178;          12.082;           6.897;           1.087 (15.760 %)
  naif_ite;         10;      10000;       9.985e+10;           5.406;          11.029;           5.971;           1.085 (18.175 %)
  rapi_rec;         10;      10000;       2.264e+23;          13.502;          20.803;          15.681;           1.869 (11.915 %)
  rapi_ite;         10;      10000;       3.100e+17;           7.334;          13.525;           9.014;           1.708 (18.950 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.018e+14;           6.177;          14.757;           8.634;           2.105 (24.383 %)
  naif_ite;         10;      10000;       2.824e+20;           5.409;          19.895;           7.019;           2.527 (35.999 %)
  rapi_rec;         10;      10000;       3.232e+11;          13.556;          23.469;          17.142;           2.560 (14.933 %)
  rapi_ite;         10;      10000;       1.692e+14;           7.334;          12.344;           7.994;           0.967 (12.092 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.615e+13;           6.178;          11.124;           7.335;           1.509 (20.575 %)
  naif_ite;         10;      10000;       3.218e+14;           5.407;           6.408;           5.528;           0.226 ( 4.079 %)
  rapi_rec;         10;      10000;       1.169e+11;          13.533;          17.881;          14.726;           1.242 ( 8.432 %)
  rapi_ite;         10;      10000;       7.327e+16;           7.334;          12.466;           8.908;           1.597 (17.927 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.533e+11;           6.177;           7.916;           6.617;           0.501 ( 7.578 %)
  naif_ite;         10;      10000;       4.670e+19;           5.792;          12.216;           6.670;           1.222 (18.323 %)
  rapi_rec;         10;      10000;       2.193e+22;          13.502;          22.803;          16.406;           2.363 (14.401 %)
  rapi_ite;         10;      10000;       3.026e+21;           7.336;           9.648;           7.418;           0.405 ( 5.455 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.883e+15;           6.177;           6.307;           6.249;           0.035 ( 0.552 %)
  naif_ite;         10;      10000;       1.178e+13;           5.405;           5.420;           5.409;           0.003 ( 0.047 %)
  rapi_rec;         10;      10000;       1.626e+15;          15.045;          21.849;          16.921;           2.133 (12.604 %)
  rapi_ite;         10;      10000;       3.518e+13;           7.334;           7.789;           7.372;           0.112 ( 1.525 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.987e+05;           6.177;           7.692;           6.568;           0.489 ( 7.451 %)
  naif_ite;         10;      10000;       1.295e+10;           5.411;          14.239;           8.652;           2.620 (30.282 %)
  rapi_rec;         10;      10000;       1.673e+08;          15.044;          18.086;          15.167;           0.531 ( 3.500 %)
  rapi_ite;         10;      10000;       2.666e+14;           7.334;          21.930;           9.875;           3.313 (33.550 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.481e+15;           6.179;          14.588;           9.512;           1.996 (20.987 %)
  naif_ite;         10;      10000;       5.850e+26;           6.960;          14.013;           9.863;           1.552 (15.735 %)
  rapi_rec;         10;      10000;       1.853e+14;          13.954;          25.692;          17.824;           2.486 (13.946 %)
  rapi_ite;         10;      10000;       4.093e+09;           7.335;           7.851;           7.368;           0.123 ( 1.664 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.600e+12;           6.178;          13.049;           7.567;           1.773 (23.438 %)
  naif_ite;         10;      10000;       3.693e+19;           5.406;           9.195;           5.638;           0.808 (14.335 %)
  rapi_rec;         10;      10000;       5.949e+20;          14.163;          16.389;          15.201;           0.376 ( 2.476 %)
  rapi_ite;         10;      10000;       5.356e+19;           7.334;           8.877;           7.876;           0.475 ( 6.025 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.415e+13;           6.179;           9.060;           6.764;           0.691 (10.216 %)
  naif_ite;         10;      10000;       5.981e+07;           5.406;          11.446;           6.591;           1.382 (20.963 %)
  rapi_rec;         10;      10000;       1.057e+14;          13.521;          15.815;          15.206;           0.410 ( 2.694 %)
  rapi_ite;         10;      10000;       1.022e+16;           7.333;           8.978;           7.753;           0.468 ( 6.035 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.020e+12;           6.177;          11.449;           6.411;           0.946 (14.752 %)
  naif_ite;         10;      10000;       1.280e+12;           5.407;          11.482;           6.723;           1.444 (21.477 %)
  rapi_rec;         10;      10000;       2.807e+18;          14.266;          19.851;          15.687;           1.116 ( 7.116 %)
  rapi_ite;         10;      10000;       5.993e+27;           7.584;          20.022;          11.637;           2.150 (18.478 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.641e+09;           6.177;           9.266;           6.517;           0.838 (12.854 %)
  naif_ite;         10;      10000;       1.149e+14;           5.405;           5.419;           5.408;           0.002 ( 0.046 %)
  rapi_rec;         10;      10000;       6.350e+17;          13.504;          19.553;          15.452;           1.846 (11.946 %)
  rapi_ite;         10;      10000;       4.800e+18;           7.335;          14.157;           8.527;           1.681 (19.718 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.956e+11;           6.177;           6.302;           6.186;           0.026 ( 0.417 %)
  naif_ite;         10;      10000;       2.800e+17;           5.795;          10.764;           6.600;           1.159 (17.568 %)
  rapi_rec;         10;      10000;       8.858e+18;          14.451;          22.184;          16.325;           2.023 (12.393 %)
  rapi_ite;         10;      10000;       4.966e+10;           7.334;           8.795;           7.715;           0.426 ( 5.525 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.146e+20;           6.178;           7.756;           6.473;           0.391 ( 6.038 %)
  naif_ite;         10;      10000;       2.302e+25;           5.410;          15.093;           8.153;           2.230 (27.350 %)
  rapi_rec;         10;      10000;       2.543e+11;          15.047;          24.796;          16.599;           2.801 (16.877 %)
  rapi_ite;         10;      10000;       4.457e+12;           6.951;          10.338;           7.534;           0.603 ( 8.004 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.875e+12;           6.177;          12.966;           8.548;           1.889 (22.100 %)
  naif_ite;         10;      10000;       6.799e+22;           5.410;          11.392;           6.534;           1.181 (18.071 %)
  rapi_rec;         10;      10000;       1.431e+19;          13.502;          15.482;          14.558;           0.734 ( 5.044 %)
  rapi_ite;         10;      10000;       5.580e+10;           7.333;           7.955;           7.365;           0.121 ( 1.640 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.850e+09;           6.178;          17.988;           6.896;           2.511 (36.418 %)
  naif_ite;         10;      10000;       3.239e+09;           5.404;          12.037;           5.711;           1.278 (22.373 %)
  rapi_rec;         10;      10000;       1.249e+25;          13.501;          17.586;          14.263;           1.003 ( 7.036 %)
  rapi_ite;         10;      10000;       1.697e+11;           7.334;           7.670;           7.347;           0.058 ( 0.790 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.124e+20;           6.178;           6.291;           6.183;           0.019 ( 0.313 %)
  naif_ite;         10;      10000;       1.163e+26;           5.409;          12.188;           6.346;           1.395 (21.984 %)
  rapi_rec;         10;      10000;       5.573e+25;          15.044;          18.937;          15.371;           0.895 ( 5.825 %)
  rapi_ite;         10;      10000;       1.907e+14;           7.335;          10.482;           7.850;           0.711 ( 9.055 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.470e+19;           6.178;           8.136;           6.588;           0.555 ( 8.422 %)
  naif_ite;         10;      10000;       8.897e+12;           5.405;          10.431;           6.132;           1.206 (19.661 %)
  rapi_rec;         10;      10000;       4.065e+16;          13.553;          15.986;          14.924;           0.686 ( 4.594 %)
  rapi_ite;         10;      10000;       5.514e+17;           7.531;          14.641;           9.652;           1.690 (17.513 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.734e+23;           6.178;           7.988;           6.658;           0.499 ( 7.496 %)
  naif_ite;         10;      10000;       7.180e+07;           5.794;          21.025;           9.057;           3.741 (41.303 %)
  rapi_rec;         10;      10000;       2.737e+28;          14.291;          21.311;          16.236;           1.989 (12.249 %)
  rapi_ite;         10;      10000;       1.900e+28;           7.335;          12.603;           8.803;           1.565 (17.782 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.817e+23;           6.176;           6.206;           6.179;           0.005 ( 0.081 %)
  naif_ite;         10;      10000;       7.472e+11;           5.406;           5.420;           5.410;           0.003 ( 0.057 %)
  rapi_rec;         10;      10000;       6.999e+13;          14.273;          22.526;          16.499;           2.298 (13.926 %)
  rapi_ite;         10;      10000;       1.508e+09;           7.334;          10.572;           7.997;           0.740 ( 9.257 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.829e+11;           6.178;          11.150;           6.709;           1.137 (16.946 %)
  naif_ite;         10;      10000;       1.277e+14;           6.305;          12.617;           9.012;           1.776 (19.702 %)
  rapi_rec;         10;      10000;       6.957e+15;          13.505;          21.086;          15.393;           1.378 ( 8.953 %)
  rapi_ite;         10;      10000;       5.961e+11;           6.948;           8.500;           7.671;           0.378 ( 4.924 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.886e+14;           6.179;          13.098;           7.414;           1.932 (26.066 %)
  naif_ite;         10;      10000;       4.582e+21;           5.407;           9.091;           6.293;           0.885 (14.069 %)
  rapi_rec;         10;      10000;       5.704e+14;          13.502;          20.244;          15.244;           1.383 ( 9.072 %)
  rapi_ite;         10;      10000;       8.713e+12;           7.333;           7.663;           7.346;           0.057 ( 0.776 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.194e+09;           6.177;           7.682;           6.665;           0.480 ( 7.206 %)
  naif_ite;         10;      10000;       5.274e+11;           5.407;           8.877;           6.284;           0.797 (12.686 %)
  rapi_rec;         10;      10000;       1.902e+10;          13.503;          17.488;          14.685;           0.950 ( 6.468 %)
  rapi_ite;         10;      10000;       4.243e+15;           7.335;          10.015;           8.033;           0.659 ( 8.208 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.855e+15;      -99993.819;          10.868;       -3023.962;       17407.794 (-575.662 %)
  naif_ite;         10;      10000;       3.570e+23;           5.408;           7.743;           6.344;           0.588 ( 9.266 %)
  rapi_rec;         10;      10000;       3.717e+16;          15.048;          18.866;          15.686;           0.948 ( 6.045 %)
  rapi_ite;         10;      10000;       8.903e+10;           7.337;          15.633;           9.750;           2.505 (25.689 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.284e+54;           6.178;           7.870;           6.345;           0.403 ( 6.358 %)
  naif_ite;         10;      10000;       2.697e+15;           5.408;           8.021;           5.569;           0.631 (11.335 %)
  rapi_rec;         10;      10000;       1.566e+12;          15.044;          19.287;          15.696;           1.431 ( 9.119 %)
  rapi_ite;         10;      10000;       3.557e+14;           7.333;          11.801;           8.261;           1.559 (18.870 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.890e+12;           6.177;           7.939;           6.848;           0.547 ( 7.989 %)
  naif_ite;         10;      10000;       8.351e+14;           5.406;          12.780;           6.427;           1.563 (24.326 %)
  rapi_rec;         10;      10000;       1.457e+10;          13.505;          27.570;          17.328;           3.320 (19.161 %)
  rapi_ite;         10;      10000;       8.183e+12;           7.333;           7.550;           7.343;           0.037 ( 0.508 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.139e+11;           6.178;           7.739;           6.673;           0.458 ( 6.857 %)
  naif_ite;         10;      10000;       2.585e+15;           5.406;          14.978;           7.143;           2.321 (32.501 %)
  rapi_rec;         10;      10000;       4.401e+34;          13.534;          21.410;          14.811;           2.200 (14.856 %)
  rapi_ite;         10;      10000;       1.546e+20;           7.332;          10.443;           7.723;           0.725 ( 9.388 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.156e+21;           6.178;          15.340;           8.753;           2.998 (34.251 %)
  naif_ite;         10;      10000;       2.740e+13;           5.411;          20.852;          11.357;           4.231 (37.257 %)
  rapi_rec;         10;      10000;       2.242e+17;          15.043;          17.633;          15.255;           0.461 ( 3.023 %)
  rapi_ite;         10;      10000;       9.801e+35;           7.337;           8.879;           7.593;           0.443 ( 5.838 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.182e+19;           6.178;           8.317;           6.690;           0.525 ( 7.850 %)
  naif_ite;         10;      10000;       1.836e+13;           5.407;          11.097;           6.355;           1.180 (18.561 %)
  rapi_rec;         10;      10000;       5.429e+17;          13.504;          15.467;          14.999;           0.399 ( 2.662 %)
  rapi_ite;         10;      10000;       6.825e+17;           7.333;           9.878;           7.756;           0.631 ( 8.139 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.040e+19;           8.481;          21.358;          13.183;           3.040 (23.060 %)
  naif_ite;         10;      10000;       2.539e+12;           9.240;          20.825;          14.258;           3.031 (21.256 %)
  rapi_rec;         10;      10000;       1.102e+14;          15.481;          29.301;          21.206;           4.195 (19.783 %)
  rapi_ite;         10;      10000;       4.396e+16;           7.333;          15.070;          10.492;           2.497 (23.799 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.899e+13;           6.238;          23.938;          11.351;           4.136 (36.439 %)
  naif_ite;         10;      10000;       4.746e+18;           6.465;          19.998;          10.514;           3.242 (30.834 %)
  rapi_rec;         10;      10000;       6.184e+14;          15.182;          38.964;          22.584;           4.612 (20.421 %)
  rapi_ite;         10;      10000;       4.279e+15;           9.440;          23.557;          14.262;           3.659 (25.653 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.593e+11;           6.175;          13.682;           7.149;           1.941 (27.157 %)
  naif_ite;         10;      10000;       3.715e+12;           5.406;          22.063;           8.023;           4.364 (54.397 %)
  rapi_rec;         10;      10000;       1.553e+15;          14.768;          20.653;          15.888;           1.471 ( 9.257 %)
  rapi_ite;         10;      10000;       8.272e+17;           7.335;          12.825;           8.906;           1.580 (17.738 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.418e+23;           6.177;           8.727;           6.269;           0.444 ( 7.077 %)
  naif_ite;         10;      10000;       1.969e+12;           5.408;          10.442;           6.729;           1.237 (18.385 %)
  rapi_rec;         10;      10000;       2.814e+17;          13.765;          22.863;          16.778;           2.084 (12.419 %)
  rapi_ite;         10;      10000;       5.212e+12;           7.334;           8.645;           7.629;           0.427 ( 5.601 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.455e+17;           6.180;          16.205;           8.184;           2.188 (26.735 %)
  naif_ite;         10;      10000;       7.006e+15;           5.646;          11.629;           6.863;           1.186 (17.279 %)
  rapi_rec;         10;      10000;       4.820e+19;          14.872;          20.813;          16.283;           1.710 (10.502 %)
  rapi_ite;         10;      10000;       1.790e+09;           7.334;           8.955;           7.661;           0.402 ( 5.247 %)
