     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.759e+30;          51.707;          71.587;          57.036;           6.284 (11.018 %)
  naif_ite;         10;      10000;       3.328e+32;          25.898;          37.832;          27.963;           3.690 (13.196 %)
  rapi_rec;         10;      10000;       1.676e+10;          20.677;          22.478;          20.993;           0.280 ( 1.336 %)
  rapi_ite;         10;      10000;       9.594e+15;          13.484;          19.530;          15.474;           1.844 (11.916 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.078e+23;          51.936;          73.640;          55.186;           6.082 (11.021 %)
  naif_ite;         10;      10000;       1.511e+25;          25.900;          36.891;          28.357;           3.297 (11.625 %)
  rapi_rec;         10;      10000;       2.920e+13;          20.657;          30.212;          22.337;           2.110 ( 9.444 %)
  rapi_ite;         10;      10000;       1.499e+09;          13.432;          24.856;          15.531;           2.867 (18.457 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.162e+10;          51.785;          78.151;          55.387;           6.393 (11.542 %)
  naif_ite;         10;      10000;       2.341e+16;          25.923;          38.788;          29.251;           3.670 (12.545 %)
  rapi_rec;         10;      10000;       2.551e+09;          20.657;          35.324;          22.095;           3.303 (14.947 %)
  rapi_ite;         10;      10000;       4.017e+11;          13.434;          14.304;          14.009;           0.234 ( 1.672 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.887e+13;          51.776;          70.764;          56.669;           6.271 (11.066 %)
  naif_ite;         10;      10000;       5.100e+15;          25.949;          27.506;          26.184;           0.248 ( 0.948 %)
  rapi_rec;         10;      10000;       1.553e+13;          20.649;          33.412;          22.860;           4.022 (17.592 %)
  rapi_ite;         10;      10000;       1.281e+16;          13.433;          14.743;          14.032;           0.255 ( 1.817 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.999e+16;          51.990;          76.102;          56.414;           6.370 (11.291 %)
  naif_ite;         10;      10000;       3.053e+14;          25.907;          27.322;          26.200;           0.253 ( 0.966 %)
  rapi_rec;         10;      10000;       1.581e+15;          20.983;          57.336;          36.680;           9.462 (25.796 %)
  rapi_ite;         10;      10000;       5.060e+18;          17.282;          33.361;          24.186;           3.845 (15.898 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.263e+09;          51.981;         104.641;          75.755;          15.288 (20.181 %)
  naif_ite;         10;      10000;       1.966e+17;          25.899;          51.665;          35.563;           6.156 (17.311 %)
  rapi_rec;         10;      10000;       1.077e+17;          20.644;          34.235;          22.336;           2.918 (13.062 %)
  rapi_ite;         10;      10000;       2.252e+09;          13.430;          19.505;          14.155;           1.247 ( 8.809 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.552e+19;          51.907;          77.243;          55.891;           5.537 ( 9.907 %)
  naif_ite;         10;      10000;       3.515e+23;          25.869;          42.660;          30.927;           4.910 (15.877 %)
  rapi_rec;         10;      10000;       4.504e+24;          20.670;          43.248;          23.259;           4.924 (21.173 %)
  rapi_ite;         10;      10000;       3.659e+24;          13.463;          15.183;          14.086;           0.480 ( 3.410 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.038e+35;          52.005;          74.397;          57.698;           7.333 (12.710 %)
  naif_ite;         10;      10000;       2.214e+10;          25.969;          30.234;          27.013;           0.805 ( 2.981 %)
  rapi_rec;         10;      10000;       3.106e+19;          20.652;          37.872;          24.928;           4.992 (20.027 %)
  rapi_ite;         10;      10000;       1.888e+15;          13.428;          16.112;          14.225;           0.710 ( 4.991 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.714e+11;          51.742;          79.420;          58.911;           9.860 (16.737 %)
  naif_ite;         10;      10000;       9.248e+20;          25.904;          36.188;          27.232;           1.839 ( 6.753 %)
  rapi_rec;         10;      10000;       1.669e+08;          20.787;          36.084;          24.170;           3.607 (14.925 %)
  rapi_ite;         10;      10000;       1.403e+11;          13.414;          18.925;          14.070;           1.171 ( 8.321 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.354e+18;          51.687;          67.216;          57.316;           4.697 ( 8.195 %)
  naif_ite;         10;      10000;       2.368e+21;          25.920;          31.101;          26.981;           1.262 ( 4.678 %)
  rapi_rec;         10;      10000;       1.011e+22;          20.616;          38.645;          23.810;           5.457 (22.917 %)
  rapi_ite;         10;      10000;       9.749e+11;          13.434;          23.746;          14.818;           2.121 (14.316 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.980e+26;          51.974;          68.722;          54.991;           4.422 ( 8.042 %)
  naif_ite;         10;      10000;       4.005e+28;          25.898;          39.457;          28.602;           3.306 (11.557 %)
  rapi_rec;         10;      10000;       2.539e+32;          20.641;          30.193;          22.199;           2.147 ( 9.671 %)
  rapi_ite;         10;      10000;       1.058e+10;          13.430;          20.471;          15.058;           2.165 (14.381 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.177e+16;          51.688;          73.955;          56.117;           5.658 (10.083 %)
  naif_ite;         10;      10000;       6.527e+17;          25.897;          41.889;          28.334;           3.416 (12.055 %)
  rapi_rec;         10;      10000;       3.465e+08;          20.640;          26.758;          22.315;           1.407 ( 6.305 %)
  rapi_ite;         10;      10000;       2.201e+11;          13.497;          25.612;          16.466;           3.108 (18.878 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.181e+15;          52.139;         109.647;          73.974;          17.762 (24.012 %)
  naif_ite;         10;      10000;       3.838e+25;          25.944;          55.374;          42.027;           7.866 (18.717 %)
  rapi_rec;         10;      10000;       4.028e+11;          20.662;          52.372;          32.961;          10.985 (33.327 %)
  rapi_ite;         10;      10000;       1.581e+32;          13.427;          17.908;          14.064;           0.850 ( 6.043 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.435e+20;          52.113;          67.975;          56.302;           4.368 ( 7.758 %)
  naif_ite;         10;      10000;       2.232e+18;          25.908;          38.687;          27.418;           2.565 ( 9.356 %)
  rapi_rec;         10;      10000;       3.677e+15;          20.660;          36.268;          24.279;           4.273 (17.598 %)
  rapi_ite;         10;      10000;       4.877e+09;          13.435;          14.994;          14.038;           0.296 ( 2.110 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.593e+15;          51.910;          77.682;          59.865;           6.119 (10.221 %)
  naif_ite;         10;      10000;       6.376e+15;          25.917;          30.120;          26.338;           0.770 ( 2.925 %)
  rapi_rec;         10;      10000;       1.916e+17;          20.654;          37.884;          23.064;           4.569 (19.810 %)
  rapi_ite;         10;      10000;       3.501e+13;          14.080;          14.114;          14.096;           0.007 ( 0.053 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.609e+11;          51.975;          69.552;          55.140;           4.880 ( 8.851 %)
  naif_ite;         10;      10000;       4.755e+18;          25.919;          38.385;          28.094;           3.478 (12.380 %)
  rapi_rec;         10;      10000;       2.045e+29;          20.846;          36.831;          24.306;           4.525 (18.616 %)
  rapi_ite;         10;      10000;       1.785e+19;          13.430;          20.638;          15.511;           2.057 (13.259 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.185e+19;          52.011;          67.936;          54.317;           4.279 ( 7.877 %)
  naif_ite;         10;      10000;       5.279e+30;          25.906;          41.152;          29.101;           3.807 (13.081 %)
  rapi_rec;         10;      10000;       1.170e+11;          20.624;          23.856;          21.119;           0.665 ( 3.149 %)
  rapi_ite;         10;      10000;       3.105e+27;          13.429;          20.993;          14.950;           2.142 (14.327 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.733e+08;          52.550;          77.122;          56.154;           5.411 ( 9.635 %)
  naif_ite;         10;      10000;       5.092e+11;      -99973.138;          37.825;       -3001.774;       17408.065 (-579.926 %)
  rapi_rec;         10;      10000;       4.188e+12;          20.641;          32.130;          22.793;           2.302 (10.099 %)
  rapi_ite;         10;      10000;       5.538e+25;          13.976;          20.651;          14.934;           1.734 (11.611 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.049e+13;          51.732;          67.251;          56.386;           3.934 ( 6.978 %)
  naif_ite;         10;      10000;       4.889e+15;          25.888;          40.446;          27.796;           3.532 (12.707 %)
  rapi_rec;         10;      10000;       1.146e+23;          20.640;          36.069;          23.265;           3.173 (13.640 %)
  rapi_ite;         10;      10000;       1.205e+15;          13.425;          18.021;          14.046;           0.908 ( 6.466 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.843e+08;          52.791;          98.572;          61.306;          10.769 (17.566 %)
  naif_ite;         10;      10000;       2.679e+14;          25.904;          28.687;          26.385;           0.676 ( 2.562 %)
  rapi_rec;         10;      10000;       1.446e+13;          20.632;          29.440;          23.623;           2.459 (10.408 %)
  rapi_ite;         10;      10000;       1.121e+32;          13.425;          21.562;          14.669;           1.712 (11.671 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.488e+09;          52.060;          80.820;          55.555;           5.814 (10.465 %)
  naif_ite;         10;      10000;       1.516e+13;          25.949;          42.804;          28.339;           4.209 (14.851 %)
  rapi_rec;         10;      10000;       2.705e+24;          20.655;          34.438;          22.951;           3.997 (17.413 %)
  rapi_ite;         10;      10000;       3.544e+16;          13.435;          22.942;          15.680;           2.565 (16.356 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.164e+14;          52.051;          71.296;          56.554;           5.396 ( 9.541 %)
  naif_ite;         10;      10000;       6.577e+15;          25.904;          39.680;          27.999;           3.322 (11.865 %)
  rapi_rec;         10;      10000;       2.022e+14;          20.646;          27.263;          21.825;           1.468 ( 6.726 %)
  rapi_ite;         10;      10000;       6.370e+18;          14.083;          18.563;          14.245;           0.777 ( 5.451 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.525e+10;          51.783;          71.904;          56.298;           5.165 ( 9.174 %)
  naif_ite;         10;      10000;       4.643e+15;          25.935;          34.994;          26.791;           1.897 ( 7.079 %)
  rapi_rec;         10;      10000;       1.086e+23;          20.659;          34.600;          22.257;           3.284 (14.755 %)
  rapi_ite;         10;      10000;       1.901e+13;          13.428;          26.965;          14.819;           2.494 (16.831 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.866e+15;          52.025;          75.501;          55.565;           4.902 ( 8.823 %)
  naif_ite;         10;      10000;       1.073e+26;          25.924;          38.652;          27.310;           3.089 (11.312 %)
  rapi_rec;         10;      10000;       2.726e+28;          20.630;          40.426;          23.507;           4.971 (21.146 %)
  rapi_ite;         10;      10000;       1.430e+11;          13.437;          15.771;          13.972;           0.443 ( 3.168 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.565e+13;          52.034;          81.040;          56.970;           7.989 (14.023 %)
  naif_ite;         10;      10000;       3.440e+11;          25.902;          31.986;          26.465;           1.205 ( 4.555 %)
  rapi_rec;         10;      10000;       5.843e+26;          20.617;          36.386;          23.052;           4.339 (18.821 %)
  rapi_ite;         10;      10000;       1.836e+14;          13.439;          15.439;          14.104;           0.521 ( 3.693 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.476e+22;          52.005;          71.179;          54.868;           4.721 ( 8.605 %)
  naif_ite;         10;      10000;       2.290e+22;          25.907;          35.169;          28.014;           2.962 (10.573 %)
  rapi_rec;         10;      10000;       4.312e+24;          20.637;          34.560;          22.933;           3.239 (14.122 %)
  rapi_ite;         10;      10000;       6.677e+18;          13.440;          22.768;          15.511;           2.413 (15.555 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.112e+17;          52.022;          73.169;          55.684;           5.212 ( 9.360 %)
  naif_ite;         10;      10000;       3.695e+20;          25.905;          34.943;          28.058;           2.981 (10.626 %)
  rapi_rec;         10;      10000;       3.214e+07;          20.666;          25.805;          21.936;           1.103 ( 5.028 %)
  rapi_ite;         10;      10000;       7.746e+13;          13.431;          17.225;          13.996;           0.784 ( 5.599 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.058e+21;          52.190;          94.672;          61.357;          10.957 (17.858 %)
  naif_ite;         10;      10000;       2.762e+11;          26.022;          40.697;          28.288;           3.386 (11.969 %)
  rapi_rec;         10;      10000;       4.358e+22;          20.771;          33.602;          23.151;           3.428 (14.805 %)
  rapi_ite;         10;      10000;       7.053e+07;          13.417;          15.427;          13.799;           0.471 ( 3.415 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.029e+11;          51.778;          62.108;          53.880;           2.863 ( 5.313 %)
  naif_ite;         10;      10000;       3.597e+10;          26.247;          45.055;          28.577;           3.576 (12.512 %)
  rapi_rec;         10;      10000;       3.060e+09;          20.802;          35.554;          23.556;           3.029 (12.858 %)
  rapi_ite;         10;      10000;       9.357e+16;          13.426;          15.100;          13.992;           0.469 ( 3.351 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.773e+23;          51.697;          70.510;          55.905;           5.673 (10.147 %)
  naif_ite;         10;      10000;       2.528e+07;          25.893;          33.319;          26.957;           1.612 ( 5.980 %)
  rapi_rec;         10;      10000;       1.893e+21;          20.666;          42.371;          24.327;           5.112 (21.015 %)
  rapi_ite;         10;      10000;       8.302e+14;          13.453;          20.040;          15.124;           1.980 (13.089 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.117e+12;          52.192;          71.885;          56.203;           4.999 ( 8.895 %)
  naif_ite;         10;      10000;       2.960e+12;          25.898;          36.577;          27.343;           2.175 ( 7.953 %)
  rapi_rec;         10;      10000;       2.042e+09;          20.615;          37.734;          24.307;           4.479 (18.428 %)
  rapi_ite;         10;      10000;       6.486e+20;          13.452;          15.392;          14.002;           0.547 ( 3.909 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.680e+13;          52.598;          74.151;          57.643;           6.919 (12.004 %)
  naif_ite;         10;      10000;       1.973e+12;          25.895;          38.106;          27.762;           3.485 (12.553 %)
  rapi_rec;         10;      10000;       4.812e+30;          20.663;          22.618;          20.991;           0.310 ( 1.476 %)
  rapi_ite;         10;      10000;       1.955e+19;          13.436;          19.529;          15.025;           1.807 (12.028 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.253e+21;          52.285;         114.218;          75.903;          16.225 (21.375 %)
  naif_ite;         10;      10000;       1.194e+21;          25.900;          43.614;          30.773;           5.265 (17.109 %)
  rapi_rec;         10;      10000;       4.807e+17;          24.452;          63.084;          46.284;           9.690 (20.936 %)
  rapi_ite;         10;      10000;       4.636e+19;          13.444;          25.177;          18.059;           3.486 (19.305 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.577e+13;          51.804;          78.861;          56.797;           6.775 (11.928 %)
  naif_ite;         10;      10000;       1.225e+18;          25.903;          35.517;          26.878;           2.017 ( 7.505 %)
  rapi_rec;         10;      10000;       2.569e+19;          20.629;          41.945;          24.869;           5.426 (21.820 %)
  rapi_ite;         10;      10000;       9.914e+16;          13.427;          17.323;          14.144;           0.864 ( 6.106 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.886e+11;          51.754;          84.762;          55.219;           7.112 (12.880 %)
  naif_ite;         10;      10000;       3.374e+26;          25.908;          56.709;          27.571;           5.339 (19.366 %)
  rapi_rec;         10;      10000;       8.245e+20;          20.644;          34.077;          21.996;           2.848 (12.948 %)
  rapi_ite;         10;      10000;       3.468e+16;          13.425;          17.511;          14.266;           0.833 ( 5.842 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.743e+12;          51.856;          88.336;          56.322;           8.301 (14.738 %)
  naif_ite;         10;      10000;       4.746e+13;          25.909;          38.037;          27.432;           2.924 (10.659 %)
  rapi_rec;         10;      10000;       2.905e+27;          20.666;          24.656;          21.582;           1.015 ( 4.703 %)
  rapi_ite;         10;      10000;       4.180e+21;          13.421;          27.674;          16.626;           3.854 (23.183 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.510e+20;          52.151;          73.784;          55.321;           4.723 ( 8.538 %)
  naif_ite;         10;      10000;       5.246e+17;          25.894;          46.233;          29.100;           5.826 (20.021 %)
  rapi_rec;         10;      10000;       4.932e+06;          20.619;          24.715;          21.396;           1.034 ( 4.831 %)
  rapi_ite;         10;      10000;       1.899e+17;          13.436;          15.111;          14.092;           0.504 ( 3.574 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.232e+13;          51.818;          89.495;          55.842;           7.953 (14.241 %)
  naif_ite;         10;      10000;       5.316e+19;          25.896;          32.681;          27.310;           1.832 ( 6.709 %)
  rapi_rec;         10;      10000;       1.092e+19;          20.644;          38.024;          24.882;           4.714 (18.947 %)
  rapi_ite;         10;      10000;       9.331e+21;          14.028;          14.966;          14.120;           0.153 ( 1.081 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.581e+16;      -99944.384;          76.424;       -2973.300;       17408.016 (-585.478 %)
  naif_ite;         10;      10000;       2.839e+12;          25.906;          31.674;          26.835;           1.082 ( 4.033 %)
  rapi_rec;         10;      10000;       8.562e+08;          20.954;          51.776;          29.962;           6.901 (23.032 %)
  rapi_ite;         10;      10000;       6.500e+15;          14.759;          26.681;          18.618;           2.717 (14.596 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.185e+13;          51.948;          79.438;          56.015;           6.258 (11.172 %)
  naif_ite;         10;      10000;       6.072e+12;          25.916;          28.614;          26.713;           0.664 ( 2.484 %)
  rapi_rec;         10;      10000;       3.752e+17;          20.654;          30.891;          23.502;           2.976 (12.663 %)
  rapi_ite;         10;      10000;       5.877e+06;          13.422;          15.508;          14.072;           0.430 ( 3.055 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.580e+10;          51.678;          72.294;          55.135;           5.309 ( 9.628 %)
  naif_ite;         10;      10000;       2.931e+28;          25.921;          31.559;          27.044;           1.077 ( 3.983 %)
  rapi_rec;         10;      10000;       9.353e+27;          20.650;          44.422;          24.930;           6.668 (26.749 %)
  rapi_ite;         10;      10000;       5.490e+14;          13.426;          16.855;          14.191;           0.895 ( 6.309 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.313e+11;          51.685;          88.876;          57.578;           9.185 (15.952 %)
  naif_ite;         10;      10000;       3.420e+18;          25.900;          30.799;          26.315;           0.835 ( 3.172 %)
  rapi_rec;         10;      10000;       1.265e+17;          20.628;          38.147;          23.025;           4.492 (19.509 %)
  rapi_ite;         10;      10000;       4.769e+22;          13.432;          14.261;          13.990;           0.251 ( 1.793 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.361e+08;          52.099;          91.847;          56.860;           8.542 (15.023 %)
  naif_ite;         10;      10000;       1.868e+11;          25.888;          41.678;          27.862;           3.503 (12.573 %)
  rapi_rec;         10;      10000;       5.147e+16;          20.639;          23.367;          20.997;           0.444 ( 2.116 %)
  rapi_ite;         10;      10000;       6.920e+21;          14.088;          29.415;          16.844;           3.871 (22.983 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.810e+14;          52.152;          71.829;          55.792;           4.635 ( 8.308 %)
  naif_ite;         10;      10000;       1.099e+13;          25.881;          38.777;          28.827;           3.496 (12.127 %)
  rapi_rec;         10;      10000;       1.323e+17;          20.642;          22.709;          20.996;           0.328 ( 1.561 %)
  rapi_ite;         10;      10000;       4.412e+11;          14.080;          20.650;          14.433;           1.302 ( 9.024 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.239e+08;          51.862;          97.738;          65.248;          13.941 (21.366 %)
  naif_ite;         10;      10000;       1.502e+23;          29.653;          57.827;          41.766;           8.489 (20.325 %)
  rapi_rec;         10;      10000;       1.726e+16;          20.634;          27.442;          21.391;           1.374 ( 6.423 %)
  rapi_ite;         10;      10000;       1.841e+20;          13.441;          34.926;          20.774;           5.283 (25.429 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.514e+17;          51.937;         112.905;          62.983;          14.351 (22.785 %)
  naif_ite;         10;      10000;       1.231e+27;          25.890;          37.645;          28.774;           3.693 (12.836 %)
  rapi_rec;         10;      10000;       2.174e+16;          20.661;          29.994;          21.887;           2.251 (10.284 %)
  rapi_ite;         10;      10000;       6.664e+13;          13.437;          21.380;          15.010;           2.131 (14.198 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.283e+09;          52.336;          76.890;          56.781;           5.579 ( 9.825 %)
  naif_ite;         10;      10000;       9.456e+18;          25.886;          34.265;          28.121;           2.334 ( 8.300 %)
  rapi_rec;         10;      10000;       8.299e+08;          20.663;          38.863;          23.317;           4.002 (17.165 %)
  rapi_ite;         10;      10000;       1.198e+19;          13.492;          27.470;          16.777;           3.546 (21.133 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.089e+16;          51.687;          77.424;          55.195;           6.033 (10.930 %)
  naif_ite;         10;      10000;       7.000e+29;          25.925;          44.156;          31.510;           6.066 (19.251 %)
  rapi_rec;         10;      10000;       7.725e+16;          20.643;          22.843;          20.983;           0.360 ( 1.714 %)
  rapi_ite;         10;      10000;       2.936e+14;          13.462;          22.222;          14.572;           1.698 (11.649 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.882e+14;          51.683;          70.358;          55.171;           5.147 ( 9.329 %)
  naif_ite;         10;      10000;       5.570e+07;          25.880;          35.496;          27.572;           2.829 (10.259 %)
  rapi_rec;         10;      10000;       2.567e+22;          20.657;          35.415;          22.906;           3.244 (14.164 %)
  rapi_ite;         10;      10000;       1.071e+17;          13.422;          20.026;          15.193;           1.998 (13.149 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.973e+26;          51.686;          75.170;          57.521;           7.201 (12.518 %)
  naif_ite;         10;      10000;       7.582e+12;          25.881;          46.560;          29.114;           4.697 (16.135 %)
  rapi_rec;         10;      10000;       1.598e+16;          20.657;          31.787;          23.266;           3.302 (14.193 %)
  rapi_ite;         10;      10000;       4.441e+14;          13.440;          16.410;          14.037;           0.655 ( 4.668 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
