0 0	-nan
17000 .00000257305070465	0.00015761431499230
17100 .00000233194740063	0.00015812031679990
17200 .00000341844216333	0.00015862043486554
17300 .00000239906981752	0.00015911477121944
17400 .00000226835656830	0.00015960342554629
17500 .00000224376850669	0.00016008649525226
17600 .00000323671264006	0.00016056407552975
17700 .00000420694287630	0.00016103625941992
17800 .00000353180960323	0.00016150313787313
17900 .00000225045827514	0.00016196479980731
18000 .00000230577256944	0.00016242133216444
18100 .00000207946664940	0.00016287281996513
18200 .00000291761461195	0.00016331934636143
18300 .00000204562261951	0.00016376099268782
18400 .00000297435815783	0.00016419783851066
18500 .00000190253740871	0.00016462996167596
18600 .00000232983650270	0.00016505743835560
18700 .00000161019641969	0.00016548034309216
18800 .00000336559095379	0.00016589874884215
18900 .00000296025879105	0.00016631272701807
19000 .00000122070312500	0.00016672234752897
19100 .00000189603091987	0.00016712767881987
19200 .00000179078866453	0.00016752878790983
19300 .00000093819152094	0.00016792574042890
19400 .00000314614218968	0.00016831860065396
19500 .00000217013900479	0.00016870743154338
19600 .00000165044044962	0.00016909229477066
19700 .00000459570961675	0.00016947325075706
19800 .00000271267361111	0.00016985035870319
19900 .00000151309935092	0.00017022367661971
20000 .00000250244140625	0.00017059326135706
20100 .00000311755002650	0.00017095916863434
20200 .00000318269107122	0.00017132145306729
20300 .00000341756786227	0.00017168016819549
20400 .00000132641736298	0.00017203536650870
20500 .00000258034819414	0.00017137480907617
20600 .00000173821791617	0.00016580229786265
20700 .00000288958723424	0.00016028362733718
20800 .00000342344600881	0.00015481802095138
20900 .00000241414972089	0.00014940471701903
21000 .00000226701996001	0.00014404296836222
21100 .00000208271623223	0.00013873204196757
21200 .00000195773168872	0.00013347121865211
21300 .00000315205032277	0.00012825979273867
21400 .00000209154727790	0.00012309707174031
21500 .00000240355485698	0.00011798237605357
21600 .00000282570181235	0.00011291503866022
21700 .00000262516801075	0.00010789440483732
21800 .00000334106777918	0.00010291983187517
21900 .00000187657571671	0.00009799068880310
22000 .00000092477509469	0.00009310635612258
22100 .00000344300853823	0.00008826622554778
22200 .00000210782057266	0.00008346969975292
22300 .00000315667610311	0.00007871619212663
22400 .00000356038411458	0.00007400512653272
22500 .00000338179962764	0.00006933593707742
22600 .00000140434915264	0.00006470806788278
22700 .00000218686917681	0.00006012097286608
22800 .00000351576791530	0.00005557411552495
22900 .00000271859676666	0.00005106696872829
23000 .00000199912265345	0.00004659901451248
23100 .00000331157572228	0.00004216974388294
23200 .00000377085017061	0.00003777865662090
23300 .00000171142942040	0.00003342526109502
23400 .00000205189428885	0.00002910907407791
23500 .00000431141954787	0.00002482962056732
23600 .00000146553326434	0.00002058643361191
23700 .00000374280283052	0.00001637905414135
23800 .00000306030645318	0.00001220703080080
23900 .00000224731925991	0.00000806991978946
24000 .00000501844618055	0.00000396728470321
24100 .00000270141770401	0.00000010130361884
24200 .00000514511234504	0.00000413626724401
24300 .00000351642875514	0.00000813802129201
24400 .00000193444788215	0.00001210697407733
24500 .00000353754783163	0.00001604352724808
24600 .00000378781848518	0.00001994807592150
24700 .00000237221644386	0.00002382100881619
24800 .00000260876086660	0.00002766270838109
24900 .00000277803908378	0.00003147355092136
25000 .00000359700520833	0.00003525390672132
25100 .00000265863613049	0.00003900414016430
25200 .00000293872990363	0.00004272460984980
25300 .00000202646352694	0.00004641566870774
25400 .00000427726701471	0.00005007766411011
25500 .00000268075980392	0.00005371093797992
25600 .00000214576721191	0.00005731582689761
25700 .00000175743267567	0.00006089266220505
25800 .00000600888731414	0.00006444177010701
25900 .00000235656941503	0.00006796347177034
26000 .00000236315588696	0.00007145808342088
26100 .00000288416414507	0.00007492591643808
