0 0
0 0
0 0
6e-07 8e-07
2.4e-06 8e-07
3.6e-06 2.6533e-06
1.22e-05 7.73046e-06
1.82e-05 1.50652e-05
2.48e-05 1.24e-05
9.78e-05 8.02979e-05
0.000183 0.00010912
0.0003416 0.000330978
0.0007322 0.00037839
0.0009768 0.000617593
0.003906 0.0021394
0.0031248 0.0015624
0.0171874 0.0134411
0.028125 0.0182217
0.028125 0.0182217
0.175 0.107529
0.375 0.136931
0.75 0.353553
1.5 1.14018
2.2 1.72047
1.4 0.489898
11.6 6.2482
17.6 9.32952
54.4 41.2291
54.4 56.8844
102.4 95.7864
384 161.909
614.4 415.951
204.8 298.545
2969.6 2205.76
4505.6 4023.68
12697.6 5245.44
16384 17183.7
77004.8 58982.4
49152 46341
268698 203478
825754 374417
1.36315e+06 748833
2.41172e+06 1.02739e+06
5.03316e+06 5.60375e+06
1.67772e+06 2.44568e+06
8388608 6.89194e+06
3.0199e+07 3.02921e+07
6.37534e+07 5.55425e+07
7.71752e+07 5.77292e+07
2.14748e+08 2.69774e+08
4.96606e+08 2.60258e+08
1.6643e+09 5.97834e+08
2684354560 2.58591e+09
3.54335e+09 2.13672e+09
8589934592 4.07456e+09
2.83468e+10 1.45269e+10
4.63856e+10 2.34302e+10
1.34003e+11 5.79041e+10
137438953472 7.83523e+10
2.19902e+11 2.43542e+11
7.69658e+11 6.87744e+11
9.34585e+11 4.79266e+11
1.53932e+12 6.4112e+11
5497558138880 4.0548e+12
15393162788864 1.29724e+13
2.50689e+13 1.19316e+13
3.87028e+13 1.4292e+13
1.51293e+14 8.14577e+13
1.37219e+14 5.26591e+13
6.7554e+14 3.79209e+14
6.19245e+14 3.83881e+14
1.46367e+15 6.98603e+14
2814749767106560 1.98235e+15
5629499534213120 2.36171e+15
14861878770322636 10619331306457262
35128077093489868 11177640321574780
48638875975601360 32525843339204460
72057594037927936 44126084371384688
194555503902405440 110696976409214496
353082210785846912 168065745797379648
691752902764108160 357684490290392896
518814677073081152 282406939976862016
3228180212899171328 2144557965039837952
7724574080865874944 5176604716899281920
10145709240540254208 6118092869620663296
40582836962161016832 16081498650931537920
35971150943733624832 22289285670576574464
55340232221128654848 48103223333394006016
250875719402449895424 148309986844343926784
516508834063867445248 287674593308432859136
796899343984252682240 663918795346770395136
1534769106932634746880 1338293166222181138432
4604307320797903978496 2343407456064387678208
12396212017532818685952 4602793492934925746176
16528282690043758247936 9325926563847122976768
28334198897217871282176 17920120838287920201728
49112611421844311900160 22667359117774287798272
124670475147758626930688 28271163893892627038208
287119882158474415570944 192041871422671785295872
423124036865120184303616 272846549641997280346112
1420487838047189333966848 768167485690687006965760
