0 0
0 0
2e-07 4e-07
2e-07 4e-07
0 0
8e-07 4e-07
8e-07 4e-07
8e-07 7.48331e-07
1e-06 8.94427e-07
1.4e-06 1.74356e-06
4e-06 1.78885e-06
4e-06 4.89898e-06
9.8e-06 6.11228e-06
6.2e-06 5.07543e-06
9.2e-06 5.56417e-06
1.38e-05 1.99239e-05
3.06e-05 1.602e-05
3.06e-05 1.38651e-05
4.28e-05 1.78034e-05
7.96e-05 1.51868e-05
8.54e-05 6.2208e-05
0.000122 5.45601e-05
0.000122 8.6267e-05
0.0002074 7.32e-05
0.0002684 0.000236567
0.0006592 0.000350638
0.0007812 0.00108543
0.0015624 0.000590017
0.0010744 0.000478385
0.0012694 0.000905558
0.0040038 0.00225654
0.001758 0.00143513
0.006445 0.00146152
0.0066406 0.00843269
0.0109376 0.00438479
0.0117188 0.0115878
0.0195314 0.00819406
0.0289064 0.0311131
0.0234374 0.0220972
0.0375002 0.0267914
0.040625 0.0289801
0.08125 0.0387802
0.16875 0.0423896
0.16875 0.0423896
0.3 0.169558
0.5625 0.323554
0.5375 0.378319
0.575 0.375832
0.875 0.32596
1 0.821584
1.6 1.27083
2.5 1.30384
2.5 2.02485
3.8 1.36382
5.4 2.87054
6.2 4.11825
8.8 6.14492
16.4 9.74885
19.2 11.1427
14.4 3.2
41.6 10.3073
41.6 25.9969
89.6 38.3333
67.2 56.7041
150.4 54.1169
179.2 152.261
172.8 149.547
217.6 118.702
524.8 266.658
640 326.337
1049.6 423.755
844.8 640.512
1331.2 675.374
2560 1325.28
3225.6 1850.3
5529.6 1093.33
7168 3457.42
6758.4 3276.8
13926.4 4829.11
15974.4 3009.93
12288 4295.92
33587.2 13866
40960 10681.1
46694.4 29262.8
58982.4 13107.2
117965 46225
134349 33416.9
226099 86943.3
170394 56376.2
425984 85448.5
445645 188352
760218 294839
498074 291911
1.62529e+06 480518
1.49422e+06 827313
1.67772e+06 1.09475e+06
2.20201e+06 588512
3.4603e+06 766967
4.08945e+06 3.54661e+06
5.97688e+06 2.78614e+06
9.85661e+06 4.71743e+06
