           0.009 	           0.196 	           0.140 	           0.095 	           0.077 
           0.009 	           0.134 	           0.657 	           0.116 	           0.059 
           0.008 	           0.186 	           0.298 	           0.161 	           0.054 
           0.012 	           0.061 	           0.334 	           0.044 	           0.186 
           0.006 	           0.182 	           0.109 	           0.135 	           0.074 
           0.030 	           0.315 	           0.442 	           0.243 	           0.481 
           0.242 	           0.173 	           0.065 	           0.092 	           0.068 
           0.006 	           0.178 	           0.263 	           0.117 	           0.076 
           0.076 	           0.160 	           0.376 	           0.022 	           0.068 
           0.010 	           0.150 	           0.369 	           0.139 	           0.097 
           0.007 	           0.036 	           0.674 	           0.098 	           0.062 
           0.008 	           0.716 	           0.372 	           0.111 	           0.054 
           0.016 	           0.265 	           0.226 	           0.101 	           0.061 
           0.314 	           0.749 	           0.188 	           0.279 	           0.003 
           0.150 	           0.173 	           0.238 	           0.022 	           0.062 
           0.006 	           0.290 	           0.122 	           0.179 	           0.048 
           0.248 	           0.150 	           0.378 	           0.044 	           0.075 
           0.008 	           0.205 	           0.038 	           0.126 	           0.059 
           0.053 	           0.120 	           0.040 	           0.108 	           0.551 
           0.007 	           0.087 	           0.355 	           2.196 	           0.072 
           0.099 	           0.348 	           1.161 	           2.660 	           0.057 
           2.318 	           0.169 	           0.343 	           0.116 	           0.048 
           0.007 	           0.002 	           0.376 	           0.202 	           0.254 
           0.009 	           0.197 	           1.870 	           0.088 	           0.461 
           0.233 	           0.176 	           0.913 	           1.267 	           0.051 
           0.009 	           0.268 	           0.680 	           0.041 	           0.821 
           0.052 	           0.184 	           0.136 	           0.023 	           0.375 
           1.994 	           0.182 	           0.373 	           0.097 	           0.063 
           0.229 	           0.146 	           0.096 	           0.078 	           0.070 
           0.011 	           0.232 	           0.044 	           0.271 	           0.451 
           0.007 	           0.086 	           0.186 	           0.066 	           0.062 
           0.951 	           1.514 	           0.190 	           0.243 	           0.072 
           0.008 	           0.075 	           0.381 	           0.025 	           0.112 
           0.009 	           0.289 	           0.363 	           0.040 	           0.071 
           0.229 	           0.275 	           0.375 	           0.194 	           0.069 
           0.007 	           0.131 	           0.344 	           0.230 	           0.057 
           0.007 	           0.150 	           0.353 	           0.271 	           0.520 
           0.035 	           0.127 	           0.037 	           0.150 	           0.059 
           0.233 	           0.275 	           0.234 	           0.040 	           0.063 
           0.228 	           0.181 	           0.331 	           0.248 	           0.076 
           0.248 	           0.288 	           0.133 	           0.115 	           0.052 
           0.007 	           0.108 	           0.326 	           0.124 	           0.495 
           0.008 	           0.274 	           0.236 	           0.126 	           0.059 
