0	0	0
1	0	0
2	0	0
3	1.26894e-07	0
4	5.10764e-07	0
5	2.53144e-07	0
6	5.24908e-07	1.05879e-22
7	3.65803e-07	1.05879e-22
8	4.53583e-08	1.98523e-23
9	6.05046e-07	2.11758e-22
10	1.37172e-07	5.29396e-23
11	4.44005e-07	5.29396e-23
12	2.05056e-07	0
13	3.278e-07	1.58819e-22
14	1.28096e-07	0
15	3.36166e-08	6.61744e-24
16	1.34327e-07	2.64698e-23
17	5.10014e-07	1.05879e-22
18	1.2475e-07	2.64698e-23
19	2.8772e-07	1.05879e-22
20	5.30919e-07	0
21	4.75369e-07	5.29396e-23
22	1.03464e-08	0
23	6.25964e-08	1.32349e-23
24	5.75762e-07	0
25	2.75383e-07	5.29396e-23
26	1.61463e-07	5.29396e-23
27	1.09942e-07	2.64698e-23
28	5.12597e-09	0
29	8.44872e-07	3.17637e-22
30	2.23057e-07	2.64698e-23
31	3.16506e-07	0
32	1.64827e-07	7.94093e-23
33	1.76625e-07	7.94093e-23
34	1.6133e-07	0
35	7.27421e-07	0
36	2.00407e-07	7.94093e-23
37	8.44428e-07	0
38	1.30631e-07	0
39	3.43414e-07	0
40	1.47892e-07	2.64698e-23
41	6.39154e-07	1.05879e-22
42	4.66348e-07	0
43	7.33062e-07	3.17637e-22
44	7.22771e-08	1.32349e-23
45	8.49156e-07	2.11758e-22
46	4.39874e-07	1.05879e-22
47	3.4746e-08	6.61744e-24
48	5.69461e-07	1.05879e-22
49	8.63495e-07	2.11758e-22
50	7.15739e-07	2.11758e-22
51	7.3819e-09	1.65436e-24
52	1.15413e-06	4.23516e-22
53	1.88948e-07	2.64698e-23
54	8.70591e-07	1.05879e-22
55	4.62184e-07	0
56	1.4441e-07	5.29396e-23
57	1.12248e-06	0
58	6.14272e-07	1.05879e-22
59	1.15864e-06	2.11758e-22
60	1.29373e-06	2.11758e-22
61	8.8643e-07	2.11758e-22
62	1.16615e-06	2.11758e-22
63	6.45039e-07	1.05879e-22
64	5.62345e-07	1.05879e-22
65	7.97822e-07	2.11758e-22
66	1.22938e-06	4.23516e-22
67	3.33945e-07	0
68	7.76881e-07	3.17637e-22
69	1.03833e-06	2.11758e-22
70	9.88615e-07	2.11758e-22
71	4.96144e-07	0
72	8.61973e-07	2.11758e-22
73	5.30352e-07	2.11758e-22
74	8.12922e-07	2.11758e-22
75	1.35714e-07	5.29396e-23
76	1.2847e-06	6.35275e-22
77	1.21851e-06	2.11758e-22
78	1.27025e-06	0
79	1.31483e-06	6.35275e-22
80	1.22523e-06	4.23516e-22
81	8.72533e-07	5.29396e-22
82	1.2589e-07	2.64698e-23
83	3.68442e-07	1.58819e-22
84	1.48826e-06	4.23516e-22
85	3.09222e-07	5.29396e-23
86	1.28643e-06	2.11758e-22
87	1.2323e-06	6.35275e-22
88	1.55873e-06	6.35275e-22
89	5.82334e-07	2.11758e-22
90	1.29672e-06	4.23516e-22
91	4.44617e-07	5.29396e-23
92	1.04726e-06	0
93	1.40588e-06	6.35275e-22
94	1.38986e-06	4.23516e-22
95	8.66635e-07	1.05879e-22
96	1.31968e-06	2.11758e-22
97	1.01071e-06	0
98	1.43564e-06	0
99	8.3611e-07	1.05879e-22
100	7.20555e-07	1.05879e-22
101	9.69418e-07	2.11758e-22
102	1.46131e-06	0
103	3.97173e-07	1.58819e-22
104	9.95072e-07	0
105	1.46056e-06	6.35275e-22
106	1.6647e-06	2.11758e-22
107	1.47663e-06	4.23516e-22
108	7.63525e-07	2.11758e-22
109	1.11755e-06	4.23516e-22
110	6.9232e-07	1.05879e-22
111	1.09352e-06	2.11758e-22
112	4.53631e-07	0
113	3.91963e-07	1.05879e-22
114	7.90392e-07	1.05879e-22
115	1.52897e-06	2.11758e-22
116	6.97248e-07	2.11758e-22
117	1.73987e-06	2.11758e-22
118	9.44942e-07	1.05879e-22
119	1.78926e-06	0
120	5.2098e-07	2.11758e-22
121	6.49363e-07	2.11758e-22
122	2.06866e-06	0
123	9.6642e-07	2.11758e-22
124	9.01256e-07	3.17637e-22
125	1.762e-06	4.23516e-22
126	1.55513e-06	2.11758e-22
127	2.02764e-06	8.47033e-22
128	1.16336e-06	2.11758e-22
129	7.2427e-07	2.11758e-22
130	5.89963e-07	0
131	6.38171e-07	3.17637e-22
132	7.4476e-07	2.11758e-22
133	7.83715e-07	0
134	6.27113e-07	0
135	2.11247e-06	8.47033e-22
136	1.18316e-06	0
137	1.65015e-06	2.11758e-22
138	1.41049e-06	4.23516e-22
139	2.33381e-06	4.23516e-22
140	2.29346e-06	8.47033e-22
141	1.14796e-06	2.11758e-22
142	7.91381e-07	1.05879e-22
143	1.1088e-06	4.23516e-22
144	1.98351e-06	0
145	1.22851e-06	4.23516e-22
146	7.71158e-07	2.11758e-22
147	2.57843e-06	8.47033e-22
148	2.35795e-06	1.27055e-21
149	2.06249e-06	0
150	1.56406e-06	8.47033e-22
151	7.3272e-07	2.11758e-22
152	1.57895e-06	0
153	1.84809e-06	2.11758e-22
154	1.40448e-06	6.35275e-22
155	2.28528e-06	4.23516e-22
156	2.19785e-06	4.23516e-22
157	1.00064e-06	0
158	7.57782e-07	2.11758e-22
159	1.35687e-06	6.35275e-22
160	2.68373e-06	8.47033e-22
161	2.38117e-06	4.23516e-22
162	2.5501e-06	8.47033e-22
163	8.06978e-07	4.23516e-22
164	1.54641e-06	0
165	2.39245e-06	4.23516e-22
166	9.21672e-07	2.11758e-22
167	1.59147e-06	6.35275e-22
168	1.98608e-06	8.47033e-22
169	1.97442e-06	4.23516e-22
170	1.42343e-06	4.23516e-22
171	2.55451e-06	4.23516e-22
172	2.89791e-06	8.47033e-22
173	2.31477e-06	8.47033e-22
174	3.05633e-06	8.47033e-22
175	2.61156e-06	4.23516e-22
176	8.35633e-07	2.11758e-22
177	2.43836e-06	4.23516e-22
178	2.46276e-06	1.27055e-21
179	3.21088e-06	4.23516e-22
180	2.10155e-06	4.23516e-22
181	1.45739e-06	0
182	1.15859e-06	2.11758e-22
183	1.08352e-06	0
184	1.10867e-06	2.11758e-22
185	1.10867e-06	2.11758e-22
186	9.56241e-07	4.23516e-22
187	3.07539e-06	4.23516e-22
188	2.24143e-06	4.23516e-22
189	8.61713e-07	0
190	1.39305e-06	6.35275e-22
191	1.13256e-06	2.11758e-22
192	2.55936e-06	8.47033e-22
193	2.94088e-06	1.27055e-21
194	2.13435e-06	4.23516e-22
195	2.65259e-06	8.47033e-22
196	1.71774e-06	1.05879e-21
197	1.86538e-06	0
198	2.98502e-06	4.23516e-22
199	2.25292e-06	4.23516e-22
200	2.23929e-06	8.47033e-22
