0 0	-nan
355 .00000009456151047	0.00000000000000661
360 .00000008900960420	0.00000000000000671
365 .00000012123421664	0.00000000000000681
370 .00000009072793828	0.00000010309991918
375 .00000012613932487	0.00000020345051382
380 .00000008231715294	0.00000000000000711
385 .00000009511972517	0.00000000000000720
390 .00000009194398741	0.00000009781274311
395 .00000010623207692	0.00000000000000738
400 .00000008964538574	0.00000000000000746
405 .00000010360906334	0.00000000000000754
410 .00000010420636463	0.00000000000000763
415 .00000010295086719	0.00000000000000770
420 .00000007811046875	0.00000000000000778
425 .00000008257697798	0.00000000000000786
430 .00000007451966910	0.00000008871388197
435 .00000008594030909	0.00000017538837202
440 .00000010056929348	0.00000008669765705
445 .00000011486953563	0.00000000000000814
450 .00000008138021030	0.00000008477104214
455 .00000008719308102	0.00000016767899241
460 .00000008292820409	0.00000000000000834
465 .00000009516234139	0.00000000000000840
470 .00000009739652355	0.00000008116376314
475 .00000007870323086	0.00000000000000853
480 .00000006993611825	0.00000007947285111
485 .00000008337276636	0.00000000000000864
490 .00000007317990916	0.00000007785095590
495 .00000010480784546	0.00000015412917369
500 .00000007171631141	0.00000015258788181
505 .00000008007087365	0.00000015107711057
510 .00000007629394709	0.00000007479797668
515 .00000009184902297	0.00000000000000897
520 .00000006308922581	0.00000000000000902
525 .00000008573986489	0.00000000000000907
530 .00000008205198001	0.00000007197541099
535 .00000007558092144	0.00000014260549609
540 .00000008335820098	0.00000000000000921
545 .00000008259344464	0.00000000000000926
550 .00000008045543509	0.00000006935812280
555 .00000008385460805	0.00000000000000935
560 .00000007356916343	0.00000000000000939
565 .00000008237045724	0.00000000000000943
570 .00000008298639855	0.00000000000000947
575 .00000008624533062	0.00000000000000952
580 .00000008418642547	0.00000000000000956
585 .00000007564186184	0.00000000000000960
590 .00000008793200707	0.00000006465589549
595 .00000006795931533	0.00000000000000967
600 .00000008265177719	0.00000006357829747
605 .00000009331821449	0.00000012610570448
610 .00000007129106678	0.00000000000000978
615 .00000007691422286	0.00000000000000982
620 .00000007752449636	0.00000000000000986
625 .00000008056640901	0.00000000000000989
630 .00000008961511036	0.00000006055074032
635 .00000007208877041	0.00000000000000996
640 .00000009179115815	0.00000000000000999
645 .00000010172526382	0.00000000000000947
650 .00000010329026800	0.00000000000000896
655 .00000012579765299	0.00000011647929736
660 .00000012484463810	0.00000000000000797
665 .00000012161140154	0.00000011472774479
670 .00000009565211362	0.00000000000000700
675 .00000014241536380	0.00000011302807366
680 .00000010097728274	0.00000000000000606
685 .00000012474338705	0.00000000000000560
690 .00000013710795989	0.00000000000000515
695 .00000013392606227	0.00000010977546558
700 .00000012860979318	0.00000010899135471
705 .00000012986203534	0.00000000000000383
710 .00000011175451280	0.00000000000000340
715 .00000012377759079	0.00000010670482160
720 .00000008689032722	0.00000000000000257
725 .00000010102370741	0.00000000000000216
730 .00000009406102839	0.00000000000000175
735 .00000013494167208	0.00000010380128479
740 .00000009072793535	0.00000010309992514
745 .00000011674509766	0.00000010240797971
750 .00000014444986980	0.00000020345052064
755 .00000011317777323	0.00000010105158338
760 .00000011042544732	0.00000000000000056
765 .00000010571448646	0.00000000000000093
770 .00000009908304622	0.00000000000000129
775 .00000012010143662	0.00000009844380205
780 .00000009585649619	0.00000009781275240
785 .00000011662768776	0.00000000000000235
790 .00000009850610811	0.00000000000000270
795 .00000013435411826	0.00000009596722377
800 .00000008010864460	0.00000000000000338
805 .00000010614809930	0.00000000000000371
810 .00000011302806890	0.00000000000000404
815 .00000011607913326	0.00000009361220720
820 .00000011723216267	0.00000000000000468
825 .00000009432706065	0.00000009247750447
830 .00000012317335813	0.00000000000000531
835 .00000009502479775	0.00000009137000000
840 .00000007992699316	0.00000000000000592
845 .00000010473488524	0.00000000000000622
850 .00000008975758350	0.00000000000000652
855 .00000010886387790	0.00000008923269139
860 .00000009403672613	0.00000008871389700
865 .00000010936935631	0.00000008820110024
870 .00000010172526379	0.00000017538838771
875 .00000012730189955	0.00000008719308832
880 .00000010056929385	0.00000008669767336
885 .00000010000110652	0.00000008620785632
890 .00000009943930231	0.00000000000000878
895 .00000010740824056	0.00000008524464068
900 .00000011020236694	0.00000008477105966
905 .00000008430270430	0.00000008430271158
910 .00000010563777476	0.00000016767901053
915 .00000011506627938	0.00000008338137109
920 .00000009453815459	0.00000000000001035
925 .00000009567673566	0.00000000000001060
930 .00000010828818348	0.00000000000001085
935 .00000008649367550	0.00000008159781357
940 .00000011525255886	0.00000008116378295
945 .00000008234902682	0.00000000000001158
950 .00000011725174989	0.00000000000001182
955 .00000010545341325	0.00000007988893592
960 .00000005880992355	0.00000007947287199
965 .00000008222353106	0.00000007906109574
970 .00000008809198217	0.00000000000001275
975 .00000008920523251	0.00000007825021329
980 .00000007785096882	0.00000007785097780
985 .00000010688898083	0.00000007745579546
990 .00000009247751765	0.00000015412919609
995 .00000007974443190	0.00000007667734583
