rapid	1.125^60	1712921423.70708918571472168	1712921424.50171470642089844
rapid	1.1708984375^60	1712921464.29306268692016602	1712921465.08351850509643555
rapid	1.0712890625^60	1712921504.68478822708129883	1712921505.48416161537170410
rapid	1.125^60	1712921545.11577892303466797	1712921545.90919423103332520
rapid	1.0712890625^60	1712921585.22391152381896973	1712921586.04229116439819336
rapid	1.0673828125^60	1712921625.68390417098999023	1712921626.50228309631347656
rapid	1.099609375^60	1712921666.21579027175903320	1712921667.01840400695800781
rapid	1.1337890625^60	1712921706.67473459243774414	1712921707.48157334327697754
rapid	1.12109375^60	1712921746.82080984115600586	1712921747.61161875724792480
rapid	1.0224609375^60	1712921787.31374645233154297	1712921788.12030506134033203
rapid	1.185546875^60	1712921827.73033761978149414	1712921828.52928733825683594
rapid	1.173828125^60	1712921868.14505815505981445	1712921868.94225239753723145
rapid	1.1240234375^60	1712921908.52671480178833008	1712921909.32804107666015625
rapid	1.06640625^60	1712921949.09567022323608398	1712921949.89381361007690430
rapid	1.1748046875^60	1712921989.51764225959777832	1712921990.31502795219421387
rapid	1.017578125^60	1712922030.01937484741210938	1712922030.81861591339111328
rapid	1.1435546875^60	1712922070.47813367843627930	1712922071.27853512763977051
rapid	1.158203125^60	1712922110.74120283126831055	1712922111.53381419181823730
rapid	1.078125^60	1712922150.98190975189208984	1712922151.78222608566284180
rapid	1.08203125^60	1712922191.23261857032775879	1712922192.02931523323059082
rapid	1.12890625^60	1712922231.67416524887084961	1712922232.48178029060363770
rapid	1.173828125^60	1712922271.96120929718017578	1712922272.76054048538208008
rapid	1.1279296875^60	1712922312.30849480628967285	1712922313.11745357513427734
rapid	1.1416015625^60	1712922352.73550939559936523	1712922353.52839064598083496
rapid	1.091796875^60	1712922393.15926861763000488	1712922393.95753240585327148
rapid	1.0205078125^60	1712922433.72141265869140625	1712922434.51775646209716797
rapid	1.041015625^60	1712922473.99427199363708496	1712922474.78821992874145508
rapid	1.1103515625^60	1712922514.30044317245483398	1712922515.10109829902648926
rapid	1.1240234375^60	1712922554.80492758750915527	1712922555.59372210502624512
rapid	1.1728515625^60	1712922595.27803754806518555	1712922596.08806204795837402
rapid	1.021484375^60	1712922635.79513072967529297	1712922636.60903406143188477
rapid	1.171875^60	1712922676.14609694480895996	1712922676.95415759086608887
rapid	1.1748046875^60	1712922716.46740102767944336	1712922717.25971484184265137
rapid	1.041015625^60	1712922756.72138166427612305	1712922757.52972555160522461
rapid	1.05859375^60	1712922797.23283576965332031	1712922798.04007363319396973
rapid	1.1484375^60	1712922837.42742538452148438	1712922838.22665572166442871
rapid	1.0478515625^60	1712922877.93911361694335938	1712922878.73759698867797852
rapid	1.0478515625^60	1712922918.19152450561523438	1712922918.99267983436584473
rapid	1.1767578125^60	1712922958.60107111930847168	1712922959.39374661445617676
rapid	1.072265625^60	1712922998.96472883224487305	1712922999.76226091384887695
rapid	1.115234375^60	1712923039.37644386291503906	1712923040.17319226264953613
rapid	1.1796875^60	1712923079.77341437339782715	1712923080.58822369575500488
rapid	1.0615234375^60	1712923120.21378231048583984	1712923121.00356173515319824
rapid	1.0126953125^60	1712923160.70689058303833008	1712923161.50046586990356445
rapid	1.10546875^60	1712923200.99616312980651855	1712923201.79253268241882324
rapid	1.1103515625^60	1712923241.33777642250061035	1712923242.13064193725585938
rapid	1.0439453125^60	1712923281.61209106445312500	1712923282.41176033020019531
rapid	1.1083984375^60	1712923321.86863827705383301	1712923322.66526746749877930
rapid	1.0634765625^60	1712923362.32551217079162598	1712923363.13750648498535156
rapid	1.0615234375^60	1712923402.87330007553100586	1712923403.66988086700439453
