0 0
5 1e-08
10 1e-08
15 4e-08
20 1e-07
25 1.9e-07
30 1.5e-07
35 2.3e-07
40 3.6e-07
45 3.8e-07
50 4.7e-07
55 4.6e-07
60 5.3e-07
65 5e-07
70 6.9e-07
75 6.3e-07
80 6.5e-07
85 7.8e-07
90 8.1e-07
95 8.9e-07
100 9e-07
105 9.9e-07
110 9.1e-07
115 1.05e-06
120 1.14e-06
125 9.6e-07
130 1.15e-06
135 1.21e-06
140 1.22e-06
145 1.3e-06
150 1.42e-06
