0 0	-nan
19600 .00000009342104066	0.00000006228042111
19700 .00000008261961864	0.00000000000035341
19800 .00000012330370218	0.00000000000035622
19900 .00000009201279836	0.00000006134150658
20000 .00000012207043308	0.00000000000036175
20100 .00000010121904310	0.00000006073186323
20200 .00000009064627165	0.00000012086206272
20300 .00000008017754515	0.00000006013352871
20400 .00000010970371221	0.00000005983801599
20500 .00000009924428154	0.00000000000037511
20600 .00000017777229975	0.00000011851448880
20700 .00000015725682149	0.00000023588504211
20800 .00000005868790545	0.00000000000038282
20900 .00000019468949362	0.00000000000038534
21000 .00000017438603143	0.00000000000038783
21100 .00000011570658744	0.00000000000039031
21200 .00000019193445361	0.00000000000039276
21300 .00000021013681991	0.00000022923962829
21400 .00000017112660631	0.00000011408400662
21500 .00000017033106857	0.00000000000039997
21600 .00000009419019005	0.00000011302766480
21700 .00000020626333573	0.00000000000040466
21800 .00000014932121186	0.00000000000040698
21900 .00000009289991762	0.00000000000040927
22000 .00000018495529330	0.00000000000041155
22100 .00000016570616862	0.00000000000041380
22200 .00000018328889618	0.00000010997283847
22300 .00000010948024031	0.00000000000041825
22400 .00000010899149059	0.00000010899093001
22500 .00000014467620766	0.00000000000042261
22600 .00000012603157927	0.00000010802724999
22700 .00000012547623444	0.00000000000042690
22800 .00000014277215231	0.00000000000042902
22900 .00000008884330960	0.00000021322282216
23000 .00000014153123029	0.00000010614853102
23100 .00000014091796458	0.00000000000043526
23200 .00000012277172025	0.00000000000043730
23300 .00000008731767365	0.00000000000043933
23400 .00000010433374754	0.00000000000044134
23500 .00000015583414593	0.00000020777969865
23600 .00000012069083850	0.00000000000044531
23700 .00000020602569479	0.00000000000044726
23800 .00000008548341211	0.00000010258054374
23900 .00000010215118987	0.00000020430222937
24000 .00000013563383157	0.00000020345097388
24100 .00000010130346719	0.00000000000045494
24200 .00000011769864841	0.00000010088501260
24300 .00000016744929412	0.00000000000045868
24400 .00000005002912361	0.00000000000046052
24500 .00000009964954293	0.00000000000046236
24600 .00000026465092928	0.00000009924462068
24700 .00000013179012172	0.00000000000046598
