sum	1003.5	1712931738.49214768409729004	1712931738.64281415939331055
sum	1002.0	1712931738.64292430877685547	1712931738.78731322288513184
sum	1002.5	1712931738.78742599487304688	1712931738.91807842254638672
sum	1000.5	1712931738.91820740699768066	1712931739.04898667335510254
sum	1002.5	1712931739.04910540580749512	1712931739.18981742858886719
sum	1002.0	1712931739.18993806838989258	1712931739.32826519012451172
sum	1004.5	1712931739.32838177680969238	1712931739.46475601196289062
sum	1004.0	1712931739.46487998962402344	1712931739.60060548782348633
sum	1001.5	1712931739.60072803497314453	1712931739.73661160469055176
sum	1003.0	1712931739.73672342300415039	1712931739.87146401405334473
sum	1003.0	1712931739.87157201766967773	1712931740.00606727600097656
sum	1001.0	1712931740.00618314743041992	1712931740.14215493202209473
sum	1002.5	1712931740.14226031303405762	1712931740.27855849266052246
sum	1002.5	1712931740.27867484092712402	1712931740.41472434997558594
sum	1005.0	1712931740.41484260559082031	1712931740.55103111267089844
sum	1003.5	1712931740.55114388465881348	1712931740.68065237998962402
sum	1002.0	1712931740.68076372146606445	1712931740.81032943725585938
sum	1003.5	1712931740.81044220924377441	1712931740.94000554084777832
sum	1002.5	1712931740.94011664390563965	1712931741.06967878341674805
sum	1002.0	1712931741.06979489326477051	1712931741.19935011863708496
sum	1002.0	1712931771.00447773933410645	1712931771.15518546104431152
sum	1000.5	1712931771.15530228614807129	1712931771.29576349258422852
sum	1002.0	1712931771.29589128494262695	1712931771.43112468719482422
sum	1000.5	1712931771.43123817443847656	1712931771.56076240539550781
sum	1001.0	1712931771.56087732315063477	1712931771.68993210792541504
sum	1001.5	1712931771.69004082679748535	1712931771.81882405281066895
sum	1003.0	1712931771.81893444061279297	1712931771.94925975799560547
sum	1003.0	1712931771.94937849044799805	1712931772.08627891540527344
sum	1001.0	1712931772.08640122413635254	1712931772.21715354919433594
sum	1002.0	1712931772.21726274490356445	1712931772.34926152229309082
sum	1002.0	1712931772.34936785697937012	1712931772.48516845703125000
sum	1000.5	1712931772.48527646064758301	1712931772.62192106246948242
sum	1001.5	1712931772.62204337120056152	1712931772.75590491294860840
sum	1002.0	1712931772.75601339340209961	1712931772.89974761009216309
sum	1003.5	1712931772.89986944198608398	1712931773.04413294792175293
sum	1003.0	1712931773.04425215721130371	1712931773.18593525886535645
sum	1001.5	1712931773.18604516983032227	1712931773.32588601112365723
sum	1002.5	1712931773.32600092887878418	1712931773.47146916389465332
sum	1000.5	1712931773.47157979011535645	1712931773.60875678062438965
sum	1001.5	1712931773.60888004302978516	1712931773.74301767349243164
sum	1004.5	1712931803.26039576530456543	1712931803.40792322158813477
sum	1002.5	1712931803.40803742408752441	1712931803.54753637313842773
sum	1003.5	1712931803.54766845703125000	1712931803.68077921867370605
sum	1002.0	1712931803.68088841438293457	1712931803.81793045997619629
sum	1002.5	1712931803.81804037094116211	1712931803.95484161376953125
sum	1003.0	1712931803.95494937896728516	1712931804.08944511413574219
sum	1005.0	1712931804.08955264091491699	1712931804.22544121742248535
sum	1004.5	1712931804.22555208206176758	1712931804.36148285865783691
sum	1003.5	1712931804.36160445213317871	1712931804.49768781661987305
sum	1003.5	1712931804.49779939651489258	1712931804.63636898994445801
sum	1005.0	1712931804.63649106025695801	1712931804.78040719032287598
sum	1002.0	1712931804.78052234649658203	1712931804.92369723320007324
sum	1003.0	1712931804.92381668090820312	1712931805.06726622581481934
sum	1003.5	1712931805.06737279891967773	1712931805.20427703857421875
sum	1006.0	1712931805.20438528060913086	1712931805.33698773384094238
sum	1004.5	1712931805.33710122108459473	1712931805.46655368804931641
sum	1004.0	1712931805.46667003631591797	1712931805.59625434875488281
sum	1004.5	1712931805.59636640548706055	1712931805.72591924667358398
sum	1003.5	1712931805.72603273391723633	1712931805.85555672645568848
sum	1003.0	1712931805.85568237304687500	1712931805.98529601097106934
sum	1006.0	1712931835.51641798019409180	1712931835.66118645668029785
sum	1005.0	1712931835.66131401062011719	1712931835.80012178421020508
sum	1006.5	1712931835.80024147033691406	1712931835.93901300430297852
sum	1003.0	1712931835.93913316726684570	1712931836.08181309700012207
sum	1005.5	1712931836.08192276954650879	1712931836.22455668449401855
sum	1004.5	1712931836.22467613220214844	1712931836.36847114562988281
sum	1007.0	1712931836.36857724189758301	1712931836.50983381271362305
sum	1008.0	1712931836.50993824005126953	1712931836.65475010871887207
sum	1004.0	1712931836.65487909317016602	1712931836.79884076118469238
sum	1006.5	1712931836.79895925521850586	1712931836.94248747825622559
sum	1006.0	1712931836.94260597229003906	1712931837.08647608757019043
sum	1002.5	1712931837.08658409118652344	1712931837.23079442977905273
sum	1005.5	1712931837.23090243339538574	1712931837.37050414085388184
sum	1005.0	1712931837.37061810493469238	1712931837.50730490684509277
sum	1009.0	1712931837.50741457939147949	1712931837.64416790008544922
sum	1007.5	1712931837.64427804946899414	1712931837.78112554550170898
sum	1005.5	1712931837.78123641014099121	1712931837.91890025138854980
sum	1008.0	1712931837.91900873184204102	1712931838.05831336975097656
sum	1005.5	1712931838.05842375755310059	1712931838.19832086563110352
sum	1004.5	1712931838.19842958450317383	1712931838.33780837059020996
sum	1007.5	1712931868.02843308448791504	1712931868.17815446853637695
sum	1005.5	1712931868.17826604843139648	1712931868.32188105583190918
sum	1008.0	1712931868.32198882102966309	1712931868.46151089668273926
sum	1004.0	1712931868.46163201332092285	1712931868.60019493103027344
sum	1005.5	1712931868.60031199455261230	1712931868.74153757095336914
sum	1005.5	1712931868.74164605140686035	1712931868.87601757049560547
sum	1008.0	1712931868.87612676620483398	1712931869.01081585884094238
sum	1008.5	1712931869.01092243194580078	1712931869.14539289474487305
sum	1005.0	1712931869.14550971984863281	1712931869.27953505516052246
sum	1007.0	1712931869.27966785430908203	1712931869.41225647926330566
sum	1007.0	1712931869.41237044334411621	1712931869.54193639755249023
sum	1003.0	1712931869.54204964637756348	1712931869.67160916328430176
sum	1006.0	1712931869.67172908782958984	1712931869.80127811431884766
sum	1005.5	1712931869.80139374732971191	1712931869.93095684051513672
sum	1010.5	1712931869.93106698989868164	1712931870.06286954879760742
sum	1008.5	1712931870.06299543380737305	1712931870.20101165771484375
sum	1006.0	1712931870.20112180709838867	1712931870.33626604080200195
sum	1008.5	1712931870.33638358116149902	1712931870.47180891036987305
sum	1006.0	1712931870.47192525863647461	1712931870.60792207717895508
sum	1004.5	1712931870.60803031921386719	1712931870.74268770217895508
sum	1007.5	1712931900.28439021110534668	1712931900.43417525291442871
sum	1005.5	1712931900.43427658081054688	1712931900.57517695426940918
sum	1008.0	1712931900.57529926300048828	1712931900.70900440216064453
sum	1004.0	1712931900.70911359786987305	1712931900.84147167205810547
sum	1005.5	1712931900.84158086776733398	1712931900.97675871849060059
sum	1005.5	1712931900.97686696052551270	1712931901.11149764060974121
sum	1008.0	1712931901.11160659790039062	1712931901.24684906005859375
sum	1008.5	1712931901.24696469306945801	1712931901.38327598571777344
sum	1005.0	1712931901.38340234756469727	1712931901.51944875717163086
sum	1007.0	1712931901.51956343650817871	1712931901.65574169158935547
sum	1007.0	1712931901.65585064888000488	1712931901.79253172874450684
sum	1003.0	1712931901.79264044761657715	1712931901.93236470222473145
sum	1006.0	1712931901.93248558044433594	1712931902.06899809837341309
sum	1005.5	1712931902.06910657882690430	1712931902.20953440666198730
sum	1010.5	1712931902.20964479446411133	1712931902.35036230087280273
sum	1008.5	1712931902.35048317909240723	1712931902.49558758735656738
sum	1006.0	1712931902.49570488929748535	1712931902.64198088645935059
sum	1008.5	1712931902.64210271835327148	1712931902.78034043312072754
sum	1006.0	1712931902.78045368194580078	1712931902.91589236259460449
sum	1004.5	1712931902.91600394248962402	1712931903.05103063583374023
sum	1009.5	1712931932.79620695114135742	1712931932.94588565826416016
sum	1007.5	1712931932.94600176811218262	1712931933.09308457374572754
sum	1010.0	1712931933.09320354461669922	1712931933.23556709289550781
sum	1005.5	1712931933.23569297790527344	1712931933.37606883049011230
sum	1008.0	1712931933.37617874145507812	1712931933.51464581489562988
sum	1008.0	1712931933.51475071907043457	1712931933.65405392646789551
sum	1011.0	1712931933.65417718887329102	1712931933.79392743110656738
sum	1009.5	1712931933.79404807090759277	1712931933.93482780456542969
sum	1007.0	1712931933.93495297431945801	1712931934.07400751113891602
sum	1008.5	1712931934.07411456108093262	1712931934.21070694923400879
sum	1009.5	1712931934.21081781387329102	1712931934.34549713134765625
sum	1004.0	1712931934.34562039375305176	1712931934.48148918151855469
sum	1007.5	1712931934.48161005973815918	1712931934.61739039421081543
sum	1007.5	1712931934.61749887466430664	1712931934.75812268257141113
sum	1012.0	1712931934.75823688507080078	1712931934.89525723457336426
sum	1010.0	1712931934.89536571502685547	1712931935.03209137916564941
sum	1008.5	1712931935.03219890594482422	1712931935.16917920112609863
sum	1010.5	1712931935.16928791999816895	1712931935.30700063705444336
sum	1008.0	1712931935.30710911750793457	1712931935.44415736198425293
sum	1006.5	1712931935.44426488876342773	1712931935.58058977127075195
sum	1003.5	1712931965.30820226669311523	1712931965.44973134994506836
sum	1002.0	1712931965.44985389709472656	1712931965.58503985404968262
sum	1002.5	1712931965.58515691757202148	1712931965.71469974517822266
sum	1000.5	1712931965.71481299400329590	1712931965.84399914741516113
sum	1002.5	1712931965.84411120414733887	1712931965.97570395469665527
sum	1002.0	1712931965.97581267356872559	1712931966.11116242408752441
sum	1004.5	1712931966.11127924919128418	1712931966.24126791954040527
sum	1004.0	1712931966.24138545989990234	1712931966.37084054946899414
sum	1001.5	1712931966.37096500396728516	1712931966.50078845024108887
sum	1003.0	1712931966.50090050697326660	1712931966.63059329986572266
sum	1003.0	1712931966.63070917129516602	1712931966.76308727264404297
sum	1001.0	1712931966.76320314407348633	1712931966.89945864677429199
sum	1002.5	1712931966.89956855773925781	1712931967.03468871116638184
sum	1002.5	1712931967.03479981422424316	1712931967.17230892181396484
sum	1005.0	1712931967.17242193222045898	1712931967.30943918228149414
sum	1003.5	1712931967.30954957008361816	1712931967.44550180435180664
sum	1002.0	1712931967.44562387466430664	1712931967.58339381217956543
sum	1003.5	1712931967.58351492881774902	1712931967.72520804405212402
sum	1002.5	1712931967.72531843185424805	1712931967.86728501319885254
sum	1002.0	1712931967.86740708351135254	1712931968.00900816917419434
sum	1006.0	1712931997.56422042846679688	1712931997.72050333023071289
sum	1005.0	1712931997.72063064575195312	1712931997.86835908889770508
sum	1006.5	1712931997.86847519874572754	1712931998.00556826591491699
sum	1003.0	1712931998.00568485260009766	1712931998.14091205596923828
sum	1005.5	1712931998.14101743698120117	1712931998.27656221389770508
sum	1004.5	1712931998.27667117118835449	1712931998.41757845878601074
sum	1007.0	1712931998.41769051551818848	1712931998.55945706367492676
sum	1008.0	1712931998.55957579612731934	1712931998.70102119445800781
sum	1004.0	1712931998.70113396644592285	1712931998.83802914619445801
sum	1006.5	1712931998.83813881874084473	1712931998.97319841384887695
sum	1006.0	1712931998.97330832481384277	1712931999.10898756980895996
sum	1002.5	1712931999.10909557342529297	1712931999.24675798416137695
sum	1005.5	1712931999.24686312675476074	1712931999.38386678695678711
sum	1005.0	1712931999.38397812843322754	1712931999.51930284500122070
sum	1009.0	1712931999.51941990852355957	1712931999.65722680091857910
sum	1007.5	1712931999.65734052658081055	1712931999.79249334335327148
sum	1005.5	1712931999.79260373115539551	1712931999.92748022079467773
sum	1008.0	1712931999.92760348320007324	1712932000.06705236434936523
sum	1005.5	1712932000.06717753410339355	1712932000.20210456848144531
sum	1004.5	1712932000.20223307609558105	1712932000.33905053138732910
sum	1008.5	1712932029.82018852233886719	1712932029.96863222122192383
sum	1006.0	1712932029.96875810623168945	1712932030.11401200294494629
sum	1009.5	1712932030.11412239074707031	1712932030.24892997741699219
sum	1005.5	1712932030.24905014038085938	1712932030.38341760635375977
sum	1006.0	1712932030.38353371620178223	1712932030.51777529716491699
sum	1006.5	1712932030.51788353919982910	1712932030.65252637863159180
sum	1009.5	1712932030.65263509750366211	1712932030.78496432304382324
sum	1009.0	1712932030.78508687019348145	1712932030.92064714431762695
sum	1006.5	1712932030.92076778411865234	1712932031.05275678634643555
sum	1008.0	1712932031.05286836624145508	1712932031.18239641189575195
sum	1008.5	1712932031.18251132965087891	1712932031.31589722633361816
sum	1004.0	1712932031.31600904464721680	1712932031.45134377479553223
sum	1006.0	1712932031.45146012306213379	1712932031.58759427070617676
sum	1006.0	1712932031.58771920204162598	1712932031.72492527961730957
sum	1011.0	1712932031.72503900527954102	1712932031.86060166358947754
sum	1009.5	1712932031.86071681976318359	1712932031.99595069885253906
sum	1007.5	1712932031.99606657028198242	1712932032.13153076171875000
sum	1009.5	1712932032.13166975975036621	1712932032.26814007759094238
sum	1007.0	1712932032.26825118064880371	1712932032.41056632995605469
sum	1006.0	1712932032.41068935394287109	1712932032.55281996726989746
sum	1007.5	1712932062.33257913589477539	1712932062.48242402076721191
sum	1005.5	1712932062.48254299163818359	1712932062.62495136260986328
sum	1008.0	1712932062.62505578994750977	1712932062.76815176010131836
sum	1004.0	1712932062.76826572418212891	1712932062.91192483901977539
sum	1005.5	1712932062.91203951835632324	1712932063.04521489143371582
sum	1005.5	1712932063.04532432556152344	1712932063.17782115936279297
sum	1008.0	1712932063.17793250083923340	1712932063.31256747245788574
sum	1008.5	1712932063.31268715858459473	1712932063.44671964645385742
sum	1005.0	1712932063.44684362411499023	1712932063.57793307304382324
sum	1007.0	1712932063.57805180549621582	1712932063.70762348175048828
sum	1007.0	1712932063.70772743225097656	1712932063.83779835700988770
sum	1003.0	1712932063.83791351318359375	1712932063.96749424934387207
sum	1006.0	1712932063.96760582923889160	1712932064.09716725349426270
sum	1005.5	1712932064.09727716445922852	1712932064.23081517219543457
sum	1010.5	1712932064.23093485832214355	1712932064.37485718727111816
sum	1008.5	1712932064.37497234344482422	1712932064.51974725723266602
sum	1006.0	1712932064.51986432075500488	1712932064.66179203987121582
sum	1008.5	1712932064.66190409660339355	1712932064.79289698600769043
sum	1006.0	1712932064.79300904273986816	1712932064.92257261276245117
