0	8.16287e-17	5.29719e-17	7.18631e-17	5.461e-17	7.04218e-17	5.09692e-17	7.65781e-17	5.38843e-17
1	6.93282e-17	5.08289e-17	7.72366e-17	4.84425e-17	7.39431e-17	4.89286e-17	8.00023e-17	5.36254e-17
2	7.29849e-17	4.78061e-17	7.7583e-17	5.07742e-17	7.21691e-17	5.43356e-17	8.08449e-17	5.33829e-17
3	7.03182e-17	5.36822e-17	7.25404e-17	4.83735e-17	7.47543e-17	5.03897e-17	6.2388e-17	4.4805e-17
4	6.19938e-17	4.99857e-17	6.50121e-17	4.56681e-17	7.26564e-17	5.20623e-17	7.65489e-17	5.41906e-17
5	7.01194e-17	4.63375e-17	7.69948e-17	5.0528e-17	7.21063e-17	5.52932e-17	6.76999e-17	4.6664e-17
6	6.5873e-17	4.34854e-17	5.79783e-17	4.89823e-17	7.13094e-17	5.07547e-17	7.02147e-17	5.27019e-17
7	9.32714e-07	2.79814e-06	8.39443e-07	2.66926e-06	1.67889e-06	3.58337e-06	8.39443e-07	2.66926e-06
8	7.08115e-17	4.8333e-17	6.86024e-17	4.42534e-17	6.15649e-17	5.09638e-17	6.9281e-17	4.46449e-17
9	1.6458e-06	3.51276e-06	1.6458e-06	3.51276e-06	1.82867e-06	3.65734e-06	2.01154e-06	3.7876e-06
10	5.75462e-17	4.3992e-17	6.20001e-17	4.97041e-17	6.10834e-17	4.14936e-17	6.9835e-17	4.96238e-17
11	5.7676e-17	4.50122e-17	6.04303e-17	4.25292e-17	6.50774e-17	4.98435e-17	7.0383e-17	5.06479e-17
12	6.65584e-06	3.84275e-06	5.67965e-06	4.25974e-06	5.85714e-06	4.2039e-06	6.21212e-06	4.06678e-06
13	6.60135e-17	4.77645e-17	6.53054e-17	4.93317e-17	6.53258e-17	4.86436e-17	6.37956e-17	4.48241e-17
14	6.09854e-17	4.83486e-17	6.17774e-17	4.33072e-17	5.2198e-07	2.06605e-06	7.34093e-17	4.77213e-17
15	5.8369e-17	4.14756e-17	6.88824e-17	4.83302e-17	7.20818e-17	4.3196e-17	6.67115e-17	4.81421e-17
16	6.86667e-17	4.32031e-17	6.43063e-17	4.279e-17	6.42288e-17	4.44472e-17	5.80951e-17	4.54417e-17
17	6.76496e-17	4.66859e-17	1.68876e-07	1.18213e-06	1.85764e-06	3.49782e-06	8.44381e-08	8.40148e-07
18	6.12686e-17	4.58917e-17	6.11891e-17	4.12827e-17	6.37684e-17	4.11285e-17	6.25248e-17	3.94518e-17
19	6.27353e-17	3.86234e-17	6.34424e-17	4.30579e-17	6.09157e-17	4.03401e-17	6.65525e-17	4.34872e-17
20	6.9301e-17	4.1844e-17	6.29071e-17	4.34798e-17	6.4989e-17	4.49735e-17	5.81221e-17	4.02124e-17
21	6.17575e-17	4.4789e-17	6.0873e-17	3.94684e-17	5.6732e-17	4.25395e-17	6.33504e-17	4.23013e-17
22	3.21358e-07	1.57432e-06	2.41018e-07	1.37049e-06	1.84781e-06	3.38094e-06	5.62376e-07	2.04984e-06
23	6.34947e-17	4.41577e-17	5.99552e-17	4.342e-17	3.18178e-07	1.55875e-06	5.64185e-17	3.68674e-17
24	1.57514e-07	1.1026e-06	1.57514e-07	1.1026e-06	1.89017e-06	3.36357e-06	4.72541e-07	1.87037e-06
25	5.18889e-17	3.80518e-17	6.36073e-17	4.37208e-17	5.47918e-17	3.95021e-17	6.03959e-17	4.2758e-17
26	6.58776e-17	4.06518e-17	1.54409e-07	1.08086e-06	1.6213e-06	3.14461e-06	1.54409e-07	1.08086e-06
27	5.3001e-17	3.96741e-17	6.10371e-17	3.90291e-17	6.35388e-17	3.90499e-17	5.3962e-17	3.84986e-17
