0	7.15024e-17	5.35349e-17
1	6.23333e-17	4.79111e-17
2	7.44623e-17	4.94188e-17
3	6.38372e-17	5.36543e-17
4	7.52441e-17	4.8456e-17
5	6.57067e-17	3.9001e-17
6	8.76318e-17	6.01637e-17
7	8.35616e-17	4.30702e-17
8	7.43234e-17	4.97319e-17
9	7.69733e-17	5.9571e-17
10	6.96058e-17	5.24597e-17
11	9.38177e-17	6.3101e-17
12	7.94866e-17	4.84009e-17
13	1.83105e-07	4.35877e-07
14	5.61127e-17	4.79288e-17
15	6.26785e-17	4.13446e-17
16	2.28882e-07	5.44848e-07
17	8.95758e-17	5.74123e-17
18	6.77887e-17	6.20623e-17
19	2.86103e-07	6.8106e-07
20	1.43051e-06	3.40529e-06
21	2.84766e-17	2.11856e-17
22	2.38419e-07	7.15257e-07
23	6.5565e-07	5.93057e-07
24	3.75595e-17	2.25744e-17
25	7.4506e-07	1.29048e-06
26	8.19566e-07	7.41325e-07
27	7.45057e-07	2.23517e-06
28	5.58795e-07	1.3302e-06
29	6.51924e-07	8.88423e-07
30	4.19846e-17	2.25789e-17
31	2.32831e-07	1.01489e-06
32	1.28057e-06	1.15831e-06
33	6.40284e-07	1.0065e-06
34	1.16415e-06	2.3283e-06
35	4.36559e-07	1.03922e-06
36	1.45519e-06	6.50781e-07
37	8.94291e-17	5.99487e-17
38	5.45697e-07	1.29902e-06
39	1.09139e-06	1.06064e-06
40	3.61289e-17	2.95604e-17
41	9.09496e-07	1.81899e-06
42	1.47792e-06	1.0845e-06
43	9.6634e-07	9.0057e-07
44	7.80319e-17	4.83376e-17
45	1.27898e-06	1.41396e-06
46	1.49214e-06	1.38328e-06
47	2.13164e-06	3.25613e-06
48	8.88178e-07	1.53837e-06
49	1.24345e-06	9.89034e-07
50	7.75852e-17	5.70044e-17
51	1.33227e-06	2.03507e-06
52	1.55431e-06	1.23629e-06
53	1.11022e-06	9.93015e-07
54	2.77556e-07	1.20984e-06
55	1.94289e-06	1.54537e-06
56	1.249e-06	1.06597e-06
57	1.04084e-06	2.47768e-06
58	1.73473e-06	1.73472e-06
59	2.08167e-06	1.60872e-06
60	4.33682e-07	1.89037e-06
61	6.50522e-07	1.54855e-06
62	1.95156e-06	1.16772e-06
63	2.1684e-06	1.81422e-06
64	2.98156e-06	2.69692e-06
65	1.49078e-06	1.8132e-06
66	1.55854e-06	1.43906e-06
67	6.77626e-07	2.03288e-06
68	2.7105e-06	1.35525e-06
69	1.77877e-06	1.25349e-06
70	1.27055e-06	3.02452e-06
71	8.47034e-07	1.69407e-06
72	2.11758e-06	1.64027e-06
73	2.32934e-06	1.62655e-06
74	3.44107e-06	2.52505e-06
75	1.45584e-06	2.12996e-06
76	1.91906e-06	1.41774e-06
77	2.3161e-06	3.15631e-06
78	8.27182e-07	2.31019e-06
79	2.56426e-06	1.6932e-06
80	2.48153e-06	3.79061e-06
81	1.65436e-06	2.02617e-06
82	2.48154e-06	2.32127e-06
83	1.80946e-06	1.52927e-06
84	1.55096e-06	2.36914e-06
85	2.32645e-06	2.14721e-06
86	2.84343e-06	1.61429e-06
87	4.52363e-06	2.96141e-06
88	2.26182e-06	2.30752e-06
89	3.15039e-06	2.36754e-06
90	2.01949e-06	3.49785e-06
91	2.22143e-06	2.00936e-06
92	2.22143e-06	2.38094e-06
93	2.57484e-06	1.84744e-06
94	2.52435e-06	3.74422e-06
95	2.52435e-06	2.25785e-06
96	3.02922e-06	2.01158e-06
97	9.46635e-07	3.01011e-06
98	2.99767e-06	1.56981e-06
99	2.2877e-06	2.46827e-06
100	3.94431e-07	1.71928e-06
101	1.38051e-06	1.88132e-06
102	3.35266e-06	2.72557e-06
103	2.46519e-06	4.26984e-06
104	2.21867e-06	2.45283e-06
105	2.21867e-06	2.68921e-06
106	2.21867e-06	2.0103e-06
107	2.15705e-06	3.52694e-06
108	3.69778e-06	2.08997e-06
109	2.46519e-06	3.05829e-06
110	1.54075e-06	3.0815e-06
