0	0.000000
2	2.000000
4	12.000000
6	56.000000
8	240.000000
10	992.000000
12	4032.000000
14	16256.000000
16	65280.000000
18	261632.000000
20	1047552.000000
22	4192256.000000
24	16773120.000000
26	67100672.000000
28	268419072.000000
30	1073709056.000000
32	4294901760.000000
34	17179738112.000002
36	68719214591.999992
38	274877382656.000000
40	1099510579200.000122
42	4398044413952.000488
44	17592181850112.000000
46	70368735789056.007812
48	281474959933440.031250
50	1125899873288192.000000
52	4503599560261632.500000
