0 0
500 1.04083e-06
1000 2.21702e-06
1500 3.93194e-06
2000 5.67611e-06
2500 6.13969e-06
3000 5.53139e-06
3500 7.15398e-06
4000 1.17835e-05
4500 1.11474e-05
5000 1.31509e-05
