     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  rapi_ite;         10;      10000;       7.700e+13;           7.718;           7.760;           7.722;           0.007 ( 0.094 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.120e+12;          30.847;          31.212;          30.867;           0.065 ( 0.210 %)
  naif_ite;         10;      10000;       2.427e+21;           4.248;           4.258;           4.250;           0.002 ( 0.044 %)
  rapi_rec;         10;      10000;       2.087e+15;          11.572;          11.584;          11.574;           0.002 ( 0.020 %)
  rapi_ite;         10;      10000;       2.276e+25;           7.717;           8.336;           7.756;           0.145 ( 1.875 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.957e+09;          30.846;          36.075;          31.027;           0.910 ( 2.932 %)
  naif_ite;         10;      10000;       4.977e+18;           4.249;           5.021;           4.973;           0.185 ( 3.730 %)
  rapi_rec;         10;      10000;       3.162e+18;          11.572;          12.098;          11.590;           0.091 ( 0.787 %)
  rapi_ite;         10;      10000;       2.300e+11;           7.720;           8.408;           8.024;           0.272 ( 3.390 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.068e+15;          30.847;          33.770;          31.051;           0.618 ( 1.991 %)
  naif_ite;         10;      10000;       1.360e+14;           4.248;           5.032;           4.286;           0.150 ( 3.498 %)
  rapi_rec;         10;      10000;       6.240e+24;          11.572;          11.859;          11.583;           0.050 ( 0.428 %)
  rapi_ite;         10;      10000;       1.731e+12;           7.719;           8.374;           8.258;           0.181 ( 2.194 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.959e+19;          30.848;          34.393;          30.991;           0.628 ( 2.026 %)
  naif_ite;         10;      10000;       8.036e+20;           4.247;           4.259;           4.250;           0.002 ( 0.051 %)
  rapi_rec;         10;      10000;       7.095e+21;          11.571;          17.908;          11.766;           1.102 ( 9.370 %)
  rapi_ite;         10;      10000;       6.751e+07;           7.755;           8.328;           7.978;           0.267 ( 3.348 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.318e+13;          30.847;          31.334;          30.883;           0.106 ( 0.342 %)
  naif_ite;         10;      10000;       8.739e+18;           4.246;           4.260;           4.248;           0.003 ( 0.061 %)
  rapi_rec;         10;      10000;       1.118e+16;          11.572;          12.100;          11.590;           0.092 ( 0.790 %)
  rapi_ite;         10;      10000;       4.425e+18;           7.718;           8.115;           7.732;           0.069 ( 0.889 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.827e+12;          30.847;          35.101;          31.148;           0.954 ( 3.064 %)
  naif_ite;         10;      10000;       3.318e+16;           4.248;           4.261;           4.250;           0.002 ( 0.057 %)
  rapi_rec;         10;      10000;       2.883e+28;          11.572;          11.583;          11.574;           0.002 ( 0.019 %)
  rapi_ite;         10;      10000;       1.006e+18;           7.719;           8.331;           8.295;           0.110 ( 1.327 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.265e+16;          30.846;          35.153;          30.988;           0.749 ( 2.418 %)
  naif_ite;         10;      10000;       1.965e+12;           4.247;           4.260;           4.249;           0.002 ( 0.054 %)
  rapi_rec;         10;      10000;       1.121e+16;          11.572;          11.586;          11.574;           0.002 ( 0.021 %)
  rapi_ite;         10;      10000;       2.550e+11;           7.723;           8.421;           8.273;           0.134 ( 1.621 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.237e+16;          30.847;          31.500;          30.887;           0.131 ( 0.423 %)
  naif_ite;         10;      10000;       5.664e+11;           4.248;           4.492;           4.258;           0.042 ( 0.988 %)
  rapi_rec;         10;      10000;       1.662e+17;          11.572;          12.050;          11.595;           0.090 ( 0.774 %)
  rapi_ite;         10;      10000;       7.485e+22;           7.973;           8.331;           8.291;           0.092 ( 1.113 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.537e+24;          30.847;          36.436;          31.301;           1.191 ( 3.804 %)
  naif_ite;         10;      10000;       2.245e+32;           4.634;           4.648;           4.636;           0.003 ( 0.056 %)
  rapi_rec;         10;      10000;       3.199e+16;          11.572;          11.587;          11.575;           0.003 ( 0.028 %)
  rapi_ite;         10;      10000;       9.218e+08;           7.718;           8.329;           8.254;           0.200 ( 2.420 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.430e+21;          30.847;          34.621;          30.984;           0.657 ( 2.122 %)
  naif_ite;         10;      10000;       4.917e+15;           4.247;           4.260;           4.249;           0.002 ( 0.057 %)
  rapi_rec;         10;      10000;       9.173e+15;          11.572;          11.579;          11.574;           0.002 ( 0.014 %)
  rapi_ite;         10;      10000;       4.500e+14;           7.719;           7.731;           7.721;           0.002 ( 0.030 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.194e+11;          30.847;          35.477;          30.999;           0.806 ( 2.599 %)
  naif_ite;         10;      10000;       3.513e+26;           4.250;           4.263;           4.252;           0.002 ( 0.057 %)
  rapi_rec;         10;      10000;       4.450e+20;          11.572;          11.580;          11.574;           0.002 ( 0.017 %)
  rapi_ite;         10;      10000;       5.306e+20;           7.731;           8.338;           8.294;           0.118 ( 1.421 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.108e+07;          30.847;          38.642;          31.094;           1.356 ( 4.360 %)
  naif_ite;         10;      10000;       4.444e+09;           4.250;           4.265;           4.252;           0.003 ( 0.061 %)
  rapi_rec;         10;      10000;       1.445e+25;          11.572;          11.577;          11.574;           0.002 ( 0.014 %)
  rapi_ite;         10;      10000;       2.194e+33;           7.723;           8.331;           8.291;           0.145 ( 1.750 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.580e+13;          30.847;          39.339;          31.207;           1.551 ( 4.970 %)
  naif_ite;         10;      10000;       1.566e+25;           4.632;           8.111;           4.972;           0.907 (18.248 %)
  rapi_rec;         10;      10000;       1.148e+27;          11.572;          12.106;          11.603;           0.116 ( 0.999 %)
  rapi_ite;         10;      10000;       8.025e+09;           7.717;           8.304;           7.779;           0.166 ( 2.132 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.408e+25;          30.847;          31.241;          30.863;           0.069 ( 0.222 %)
  naif_ite;         10;      10000;       5.069e+19;           4.633;           5.032;           4.648;           0.069 ( 1.484 %)
  rapi_rec;         10;      10000;       4.974e+33;          11.572;          17.008;          11.837;           1.008 ( 8.518 %)
  rapi_ite;         10;      10000;       1.052e+29;           7.717;           8.294;           7.749;           0.119 ( 1.542 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.634e+22;          30.846;          35.213;          31.001;           0.760 ( 2.452 %)
  naif_ite;         10;      10000;       4.800e+13;           4.632;           4.647;           4.635;           0.003 ( 0.057 %)
  rapi_rec;         10;      10000;       9.700e+21;          11.572;          11.579;          11.574;           0.002 ( 0.013 %)
  rapi_ite;         10;      10000;       2.015e+21;           7.719;           8.329;           8.242;           0.206 ( 2.497 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.092e+20;          30.847;          35.755;          31.029;           0.858 ( 2.766 %)
  naif_ite;         10;      10000;       1.146e+14;           4.247;           4.258;           4.249;           0.002 ( 0.055 %)
  rapi_rec;         10;      10000;       6.280e+15;          11.573;          11.579;          11.575;           0.002 ( 0.013 %)
  rapi_ite;         10;      10000;       1.134e+24;           7.718;           8.329;           8.271;           0.177 ( 2.140 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.791e+07;          30.846;          37.059;          31.049;           1.081 ( 3.482 %)
  naif_ite;         10;      10000;       5.503e+17;           4.632;           4.646;           4.635;           0.003 ( 0.061 %)
  rapi_rec;         10;      10000;       5.573e+24;          11.572;          11.579;          11.574;           0.002 ( 0.014 %)
  rapi_ite;         10;      10000;       9.079e+09;           7.718;           8.331;           8.251;           0.200 ( 2.424 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.014e+16;          30.846;          36.225;          31.031;           0.935 ( 3.013 %)
  naif_ite;         10;      10000;       5.536e+27;           4.246;           4.259;           4.248;           0.002 ( 0.058 %)
  rapi_rec;         10;      10000;       4.013e+11;          11.573;          11.585;          11.575;           0.002 ( 0.020 %)
  rapi_ite;         10;      10000;       5.143e+18;           7.717;           8.316;           7.737;           0.104 ( 1.341 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.331e+13;          30.847;          34.362;          30.975;           0.613 ( 1.978 %)
  naif_ite;         10;      10000;       3.279e+15;           4.634;           4.643;           4.636;           0.002 ( 0.041 %)
  rapi_rec;         10;      10000;       5.218e+16;          11.572;          11.578;          11.574;           0.002 ( 0.014 %)
  rapi_ite;         10;      10000;       3.683e+18;           7.718;           8.103;           7.774;           0.085 ( 1.100 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.630e+08;          30.847;          34.774;          30.990;           0.685 ( 2.210 %)
  naif_ite;         10;      10000;       3.718e+20;           4.246;           5.029;           4.342;           0.257 ( 5.914 %)
  rapi_rec;         10;      10000;       3.038e+11;          11.572;          11.582;          11.574;           0.002 ( 0.017 %)
  rapi_ite;         10;      10000;       1.284e+18;           7.719;           8.328;           8.262;           0.180 ( 2.181 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.545e+13;          30.846;          34.685;          31.160;           0.880 ( 2.825 %)
  naif_ite;         10;      10000;       4.179e+25;           4.247;           4.960;           4.486;           0.214 ( 4.769 %)
  rapi_rec;         10;      10000;       5.213e+12;          11.572;          11.956;          11.592;           0.074 ( 0.640 %)
  rapi_ite;         10;      10000;       3.636e+13;           7.718;           8.535;           8.024;           0.296 ( 3.694 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.793e+12;          30.847;          31.247;          30.862;           0.069 ( 0.224 %)
  naif_ite;         10;      10000;       6.483e+12;           4.249;           4.263;           4.251;           0.002 ( 0.059 %)
  rapi_rec;         10;      10000;       4.163e+18;          11.572;          11.582;          11.574;           0.002 ( 0.017 %)
  rapi_ite;         10;      10000;       1.425e+20;           7.719;           8.336;           7.996;           0.267 ( 3.341 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.538e+19;          30.848;          34.560;          30.971;           0.646 ( 2.086 %)
  naif_ite;         10;      10000;       2.085e+13;           4.247;           4.644;           4.273;           0.095 ( 2.220 %)
  rapi_rec;         10;      10000;       4.130e+10;          11.572;          12.179;          11.597;           0.108 ( 0.931 %)
  rapi_ite;         10;      10000;       9.371e+08;           7.717;           8.336;           8.057;           0.299 ( 3.711 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.928e+30;          30.847;          35.544;          31.039;           0.824 ( 2.654 %)
  naif_ite;         10;      10000;       3.674e+09;           4.248;           4.264;           4.250;           0.003 ( 0.064 %)
  rapi_rec;         10;      10000;       9.075e+08;          11.572;          11.581;          11.574;           0.002 ( 0.018 %)
  rapi_ite;         10;      10000;       2.096e+12;           7.722;          11.944;           8.388;           0.663 ( 7.900 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.459e+13;          30.847;          38.106;          31.262;           1.489 ( 4.763 %)
  naif_ite;         10;      10000;       1.505e+16;           4.251;           4.261;           4.252;           0.002 ( 0.049 %)
  rapi_rec;         10;      10000;       2.030e+22;          11.572;          11.608;          11.575;           0.006 ( 0.053 %)
  rapi_ite;         10;      10000;       3.024e+13;           7.720;           8.331;           8.254;           0.201 ( 2.439 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.175e+21;          30.846;          34.152;          30.958;           0.576 ( 1.860 %)
  naif_ite;         10;      10000;       3.007e+15;           4.250;           5.020;           4.972;           0.185 ( 3.724 %)
  rapi_rec;         10;      10000;       1.802e+12;          11.571;          16.447;          11.721;           0.848 ( 7.237 %)
  rapi_ite;         10;      10000;       1.389e+09;           7.727;           8.331;           8.302;           0.110 ( 1.329 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.260e+20;          30.847;          31.247;          30.861;           0.069 ( 0.225 %)
  naif_ite;         10;      10000;       6.478e+07;           4.246;           4.260;           4.248;           0.002 ( 0.058 %)
  rapi_rec;         10;      10000;       7.451e+13;          11.572;          11.581;          11.574;           0.002 ( 0.016 %)
  rapi_ite;         10;      10000;       3.636e+11;           7.718;           8.329;           8.301;           0.111 ( 1.343 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.013e+12;          30.848;          31.859;          30.923;           0.206 ( 0.666 %)
  naif_ite;         10;      10000;       5.308e+17;           4.246;           4.262;           4.248;           0.003 ( 0.069 %)
  rapi_rec;         10;      10000;       4.425e+17;          11.572;          11.818;          11.588;           0.057 ( 0.490 %)
  rapi_ite;         10;      10000;       1.486e+23;           7.716;           7.759;           7.754;           0.008 ( 0.108 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.175e+21;          30.847;          31.570;          30.918;           0.181 ( 0.584 %)
  naif_ite;         10;      10000;       7.177e+11;           4.246;           5.028;           4.302;           0.191 ( 4.430 %)
  rapi_rec;         10;      10000;       3.011e+10;          11.572;          11.582;          11.574;           0.002 ( 0.017 %)
  rapi_ite;         10;      10000;       1.933e+19;           8.107;           8.335;           8.312;           0.053 ( 0.633 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.700e+21;          30.846;          31.239;          30.864;           0.069 ( 0.222 %)
  naif_ite;         10;      10000;       2.456e+29;           4.246;           4.260;           4.248;           0.003 ( 0.060 %)
  rapi_rec;         10;      10000;       3.610e+37;          11.572;          11.579;          11.574;           0.002 ( 0.014 %)
  rapi_ite;         10;      10000;       6.646e+08;           7.718;           8.327;           8.251;           0.200 ( 2.419 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.100e+17;          30.847;          34.532;          31.002;           0.660 ( 2.127 %)
  naif_ite;         10;      10000;       1.635e+08;           4.247;           4.264;           4.249;           0.003 ( 0.073 %)
  rapi_rec;         10;      10000;       4.085e+12;          11.572;          11.585;          11.574;           0.002 ( 0.021 %)
  rapi_ite;         10;      10000;       8.651e+45;           8.104;           8.331;           8.294;           0.080 ( 0.969 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.536e+12;          30.848;          31.234;          30.863;           0.067 ( 0.218 %)
  naif_ite;         10;      10000;       5.352e+30;           4.246;           4.304;           4.250;           0.010 ( 0.230 %)
  rapi_rec;         10;      10000;       1.109e+11;          11.572;          11.582;          11.574;           0.002 ( 0.017 %)
  rapi_ite;         10;      10000;       2.793e+18;           7.716;           8.325;           7.755;           0.144 ( 1.858 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.555e+09;          30.847;          31.266;          30.862;           0.073 ( 0.235 %)
  naif_ite;         10;      10000;       2.303e+13;           4.247;           4.261;           4.249;           0.003 ( 0.067 %)
  rapi_rec;         10;      10000;       2.346e+12;          11.572;          11.578;          11.574;           0.001 ( 0.013 %)
  rapi_ite;         10;      10000;       8.030e+14;           8.103;           8.329;           8.312;           0.053 ( 0.632 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.008e+08;      -99969.150;          31.149;       -2999.435;       17407.769 (-580.368 %)
  naif_ite;         10;      10000;       1.102e+22;           4.634;           5.029;           4.660;           0.095 ( 2.033 %)
  rapi_rec;         10;      10000;       3.677e+15;          10.802;          11.575;          11.457;           0.280 ( 2.446 %)
  rapi_ite;         10;      10000;       3.338e+09;           7.719;           7.971;           7.759;           0.040 ( 0.517 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.203e+22;          30.846;          31.247;          30.861;           0.069 ( 0.225 %)
  naif_ite;         10;      10000;       2.193e+23;           4.247;           4.259;           4.249;           0.002 ( 0.057 %)
  rapi_rec;         10;      10000;       1.677e+17;          11.572;          11.639;          11.580;           0.014 ( 0.117 %)
  rapi_ite;         10;      10000;       1.025e+09;           8.105;           8.328;           8.310;           0.052 ( 0.630 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.753e+16;          30.846;          31.474;          30.880;           0.119 ( 0.385 %)
  naif_ite;         10;      10000;       2.932e+28;           4.246;           4.282;           4.249;           0.006 ( 0.143 %)
  rapi_rec;         10;      10000;       5.111e+09;          11.572;          11.579;          11.574;           0.002 ( 0.014 %)
  rapi_ite;         10;      10000;       3.121e+18;           7.732;           8.330;           8.306;           0.103 ( 1.242 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.892e+15;          30.847;          31.522;          30.894;           0.137 ( 0.444 %)
  naif_ite;         10;      10000;       2.861e+13;           4.634;           4.647;           4.637;           0.002 ( 0.050 %)
  rapi_rec;         10;      10000;       8.343e+18;          11.572;          16.221;          11.722;           0.809 ( 6.899 %)
  rapi_ite;         10;      10000;       3.360e+14;           7.717;           8.337;           7.756;           0.145 ( 1.871 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.472e+17;          30.847;          31.191;          30.869;           0.079 ( 0.256 %)
  naif_ite;         10;      10000;       1.123e+15;           4.246;           5.030;           4.271;           0.136 ( 3.188 %)
  rapi_rec;         10;      10000;       9.255e+14;          10.809;          17.419;          11.728;           1.030 ( 8.785 %)
  rapi_ite;         10;      10000;       1.436e+11;           7.717;           8.120;           7.743;           0.096 ( 1.235 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.781e+12;          30.848;          34.081;          30.957;           0.563 ( 1.819 %)
  naif_ite;         10;      10000;       7.623e+19;           4.248;           4.646;           4.274;           0.095 ( 2.219 %)
  rapi_rec;         10;      10000;       1.142e+08;          11.572;          11.591;          11.575;           0.004 ( 0.032 %)
  rapi_ite;         10;      10000;       1.108e+41;           7.718;           8.326;           8.081;           0.126 ( 1.562 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.102e+11;          30.846;          34.239;          30.960;           0.591 ( 1.908 %)
  naif_ite;         10;      10000;       8.431e+13;           4.247;           4.259;           4.249;           0.002 ( 0.055 %)
  rapi_rec;         10;      10000;       3.419e+22;          11.572;          11.580;          11.574;           0.002 ( 0.015 %)
  rapi_ite;         10;      10000;       1.790e+10;           7.717;           8.984;           7.771;           0.228 ( 2.934 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.381e+15;          30.847;          34.322;          31.024;           0.670 ( 2.159 %)
  naif_ite;         10;      10000;       1.196e+07;           4.247;           5.030;           4.319;           0.226 ( 5.243 %)
  rapi_rec;         10;      10000;       1.212e+16;          11.572;          15.380;          11.798;           0.826 ( 7.004 %)
  rapi_ite;         10;      10000;       5.884e+16;           7.718;           8.329;           8.271;           0.176 ( 2.125 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.108e+11;          30.847;          33.923;          30.962;           0.537 ( 1.736 %)
  naif_ite;         10;      10000;       5.467e+12;           4.247;           4.260;           4.249;           0.003 ( 0.060 %)
  rapi_rec;         10;      10000;       4.826e+21;          11.572;          11.579;          11.574;           0.002 ( 0.014 %)
  rapi_ite;         10;      10000;       1.184e+14;           8.287;          15.116;           8.748;           1.486 (16.981 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.817e+16;          30.847;          34.819;          30.990;           0.693 ( 2.235 %)
  naif_ite;         10;      10000;       3.568e+24;           4.250;           4.261;           4.252;           0.002 ( 0.052 %)
  rapi_rec;         10;      10000;       7.173e+10;          11.572;          11.580;          11.574;           0.002 ( 0.016 %)
  rapi_ite;         10;      10000;       7.140e+17;           7.719;           8.330;           8.290;           0.147 ( 1.773 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.064e+32;          30.846;          36.184;          31.078;           0.961 ( 3.092 %)
  naif_ite;         10;      10000;       6.514e+12;           4.247;           4.287;           4.250;           0.007 ( 0.158 %)
  rapi_rec;         10;      10000;       2.922e+13;          11.572;          11.581;          11.574;           0.002 ( 0.016 %)
  rapi_ite;         10;      10000;       4.633e+17;           7.720;           8.504;           8.253;           0.191 ( 2.317 %)
