     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  rapi_ite;         10;      10000;       9.682e+06;           6.947;           7.828;           7.003;           0.166 ( 2.372 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.941e+12;           6.175;           6.207;           6.176;           0.006 ( 0.090 %)
  naif_ite;         10;      10000;       3.806e+15;           5.791;           5.800;           5.793;           0.002 ( 0.027 %)
  rapi_rec;         10;      10000;       3.812e+21;          10.416;          11.447;          10.449;           0.179 ( 1.715 %)
  rapi_ite;         10;      10000;       5.004e+15;           6.948;           7.328;           6.975;           0.064 ( 0.916 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.691e+19;           6.176;           6.206;           6.177;           0.005 ( 0.085 %)
  naif_ite;         10;      10000;       2.166e+27;           5.790;           5.801;           5.791;           0.002 ( 0.034 %)
  rapi_rec;         10;      10000;       5.201e+18;           9.695;          14.121;          10.030;           0.803 ( 8.002 %)
  rapi_ite;         10;      10000;       2.615e+46;           6.947;           7.346;           6.985;           0.114 ( 1.628 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.686e+21;           6.176;           6.203;           6.177;           0.005 ( 0.075 %)
  naif_ite;         10;      10000;       9.549e+19;           6.174;           6.189;           6.175;           0.003 ( 0.043 %)
  rapi_rec;         10;      10000;       3.309e+13;           9.649;          11.421;          10.440;           0.240 ( 2.302 %)
  rapi_ite;         10;      10000;       1.264e+21;           6.947;           8.560;           7.001;           0.280 ( 4.000 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.354e+11;           6.174;           6.208;           6.176;           0.006 ( 0.094 %)
  naif_ite;         10;      10000;       1.554e+13;           5.790;           5.806;           5.791;           0.003 ( 0.046 %)
  rapi_rec;         10;      10000;       1.744e+13;           9.647;          13.327;           9.945;           0.684 ( 6.881 %)
  rapi_ite;         10;      10000;       1.045e+13;           6.947;           6.961;           6.950;           0.002 ( 0.032 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.625e+13;           6.174;           6.206;           6.176;           0.005 ( 0.086 %)
  naif_ite;         10;      10000;       3.147e+17;           5.791;           5.803;           5.793;           0.002 ( 0.035 %)
  rapi_rec;         10;      10000;       6.488e+09;           9.647;          11.455;           9.796;           0.393 ( 4.009 %)
  rapi_ite;         10;      10000;       8.881e+20;           6.946;           6.964;           6.948;           0.003 ( 0.042 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.464e+16;           6.174;           6.205;           6.176;           0.005 ( 0.085 %)
  naif_ite;         10;      10000;       1.366e+17;           5.790;           5.932;           5.795;           0.024 ( 0.422 %)
  rapi_rec;         10;      10000;       2.756e+18;          10.031;          10.881;          10.268;           0.220 ( 2.146 %)
  rapi_ite;         10;      10000;       3.691e+13;           6.947;           6.959;           6.949;           0.002 ( 0.030 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.203e+16;           6.176;           6.902;           6.199;           0.126 ( 2.035 %)
  naif_ite;         10;      10000;       5.745e+15;           5.791;           5.807;           5.793;           0.003 ( 0.045 %)
  rapi_rec;         10;      10000;       1.514e+15;           9.659;          10.790;          10.407;           0.149 ( 1.434 %)
  rapi_ite;         10;      10000;       1.312e+13;           6.967;           7.343;           7.002;           0.105 ( 1.496 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.927e+15;           6.179;           6.949;           6.902;           0.183 ( 2.649 %)
  naif_ite;         10;      10000;       7.953e+16;      -99994.207;           5.934;       -3024.506;       17407.766 (-575.557 %)
  rapi_rec;         10;      10000;       1.243e+24;          10.415;          11.049;          10.445;           0.119 ( 1.142 %)
  rapi_ite;         10;      10000;       2.536e+26;           6.947;           7.509;           6.993;           0.108 ( 1.540 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.156e+10;           6.175;           6.207;           6.177;           0.005 ( 0.088 %)
  naif_ite;         10;      10000;       3.661e+14;           5.790;           5.828;           5.793;           0.006 ( 0.111 %)
  rapi_rec;         10;      10000;       1.661e+15;           9.683;          10.477;           9.779;           0.258 ( 2.639 %)
  rapi_ite;         10;      10000;       1.447e+17;           6.947;           6.960;           6.949;           0.002 ( 0.032 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.023e+18;           6.176;           6.209;           6.177;           0.006 ( 0.092 %)
  naif_ite;         10;      10000;       1.685e+24;           5.792;           5.943;           5.798;           0.026 ( 0.449 %)
  rapi_rec;         10;      10000;       6.176e+12;           9.647;          11.284;           9.767;           0.354 ( 3.621 %)
  rapi_ite;         10;      10000;       4.239e+14;           6.947;           6.969;           6.950;           0.004 ( 0.052 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.389e+18;           6.176;           6.245;           6.196;           0.020 ( 0.328 %)
  naif_ite;         10;      10000;       1.742e+11;           5.792;          14.679;           7.011;           2.164 (30.870 %)
  rapi_rec;         10;      10000;       2.423e+11;           9.646;          19.380;          11.042;           2.056 (18.619 %)
  rapi_ite;         10;      10000;       5.510e+13;           6.948;          22.659;           8.248;           2.884 (34.974 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.843e+21;           6.176;           6.923;           6.200;           0.130 ( 2.096 %)
  naif_ite;         10;      10000;       1.611e+22;           5.790;           9.426;           5.924;           0.641 (10.820 %)
  rapi_rec;         10;      10000;       4.498e+11;          10.114;          10.418;          10.408;           0.053 ( 0.508 %)
  rapi_ite;         10;      10000;       1.146e+14;           6.947;           7.337;           6.978;           0.065 ( 0.927 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.200e+09;           6.175;           8.387;           6.373;           0.408 ( 6.395 %)
  naif_ite;         10;      10000;       9.959e+15;           5.790;          10.548;           6.259;           0.966 (15.428 %)
  rapi_rec;         10;      10000;       1.300e+15;           9.776;          27.873;          11.845;           3.857 (32.560 %)
  rapi_ite;         10;      10000;       2.377e+12;           6.962;           7.307;           6.980;           0.059 ( 0.843 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.125e+08;           6.174;           7.110;           6.205;           0.163 ( 2.620 %)
  naif_ite;         10;      10000;       2.954e+12;           5.790;           6.660;           5.818;           0.151 ( 2.598 %)
  rapi_rec;         10;      10000;       2.545e+14;           9.647;          16.210;          10.531;           1.221 (11.599 %)
  rapi_ite;         10;      10000;       7.101e+19;           6.948;           7.429;           7.224;           0.181 ( 2.503 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.072e+15;           6.174;           6.205;           6.176;           0.005 ( 0.086 %)
  naif_ite;         10;      10000;       2.386e+09;           5.790;           5.806;           5.792;           0.003 ( 0.047 %)
  rapi_rec;         10;      10000;       1.519e+12;           9.646;          14.545;           9.901;           0.873 ( 8.814 %)
  rapi_ite;         10;      10000;       6.482e+12;           6.946;           7.344;           6.972;           0.095 ( 1.360 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.135e+14;           6.175;           6.224;           6.177;           0.009 ( 0.139 %)
  naif_ite;         10;      10000;       2.290e+24;           6.177;           6.190;           6.178;           0.002 ( 0.034 %)
  rapi_rec;         10;      10000;       1.504e+16;           9.647;          20.823;          10.337;           1.967 (19.027 %)
  rapi_ite;         10;      10000;       6.077e+13;           6.949;           7.396;           6.991;           0.120 ( 1.713 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.068e+08;           6.176;           6.208;           6.177;           0.006 ( 0.091 %)
  naif_ite;         10;      10000;       5.280e+09;           5.790;           5.934;           5.795;           0.025 ( 0.429 %)
  rapi_rec;         10;      10000;       4.028e+16;           9.647;          13.498;           9.905;           0.713 ( 7.200 %)
  rapi_ite;         10;      10000;       4.964e+16;           6.947;           7.346;           6.973;           0.095 ( 1.360 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.346e+26;           6.175;           6.200;           6.176;           0.004 ( 0.070 %)
  naif_ite;         10;      10000;       3.806e+16;           5.790;           5.801;           5.791;           0.002 ( 0.033 %)
  rapi_rec;         10;      10000;       2.256e+07;           9.647;          11.448;           9.858;           0.450 ( 4.561 %)
  rapi_ite;         10;      10000;       1.077e+09;           7.333;           7.686;           7.353;           0.061 ( 0.826 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.549e+14;           6.176;           6.202;           6.178;           0.004 ( 0.071 %)
  naif_ite;         10;      10000;       1.711e+16;           5.792;           6.190;           5.817;           0.095 ( 1.637 %)
  rapi_rec;         10;      10000;       6.310e+12;           9.647;          14.301;          10.236;           0.824 ( 8.049 %)
  rapi_ite;         10;      10000;       1.006e+13;           6.948;           7.345;           6.985;           0.114 ( 1.626 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.950e+29;           6.176;           6.209;           6.178;           0.006 ( 0.092 %)
  naif_ite;         10;      10000;       2.518e+15;           5.791;           5.930;           5.797;           0.024 ( 0.413 %)
  rapi_rec;         10;      10000;       1.708e+12;           9.646;          15.222;          10.213;           0.978 ( 9.578 %)
  rapi_ite;         10;      10000;       3.107e+22;           6.948;           7.348;           6.974;           0.095 ( 1.359 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.447e+15;           6.176;           6.207;           6.178;           0.006 ( 0.098 %)
  naif_ite;         10;      10000;       2.146e+10;           5.790;           7.061;           5.859;           0.241 ( 4.122 %)
  rapi_rec;         10;      10000;       1.238e+17;           9.647;          18.329;          10.238;           1.502 (14.673 %)
  rapi_ite;         10;      10000;       1.977e+10;           6.948;           7.666;           6.988;           0.122 ( 1.745 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.154e+13;           6.175;           6.205;           6.176;           0.005 ( 0.083 %)
  naif_ite;         10;      10000;       1.662e+13;           5.790;           5.801;           5.791;           0.002 ( 0.034 %)
  rapi_rec;         10;      10000;       2.168e+17;          10.043;          10.802;          10.422;           0.098 ( 0.936 %)
  rapi_ite;         10;      10000;       2.263e+09;           6.947;           6.982;           6.967;           0.009 ( 0.128 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.116e+11;           6.176;           6.208;           6.177;           0.005 ( 0.089 %)
  naif_ite;         10;      10000;       1.156e+08;           5.790;           8.774;           5.952;           0.633 (10.631 %)
  rapi_rec;         10;      10000;       7.843e+10;           9.647;          11.240;          10.204;           0.429 ( 4.207 %)
  rapi_ite;         10;      10000;       1.180e+27;           6.968;           7.367;           7.005;           0.112 ( 1.599 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.428e+09;           6.175;           6.205;           6.176;           0.005 ( 0.084 %)
  naif_ite;         10;      10000;       1.398e+17;           5.790;           5.919;           5.795;           0.022 ( 0.385 %)
  rapi_rec;         10;      10000;       8.345e+14;           9.646;          15.249;          10.298;           1.113 (10.804 %)
  rapi_ite;         10;      10000;       2.627e+13;           6.947;           7.343;           6.985;           0.114 ( 1.629 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.739e+13;           6.175;           6.204;           6.176;           0.005 ( 0.081 %)
  naif_ite;         10;      10000;       3.728e+17;           5.791;           6.189;           5.805;           0.069 ( 1.189 %)
  rapi_rec;         10;      10000;       8.351e+14;          10.415;          11.486;          10.450;           0.186 ( 1.779 %)
  rapi_ite;         10;      10000;       1.238e+26;           6.959;           6.970;           6.968;           0.002 ( 0.026 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.077e+22;           6.176;           6.202;           6.177;           0.004 ( 0.072 %)
  naif_ite;         10;      10000;       8.161e+15;           5.791;           5.801;           5.793;           0.002 ( 0.028 %)
  rapi_rec;         10;      10000;       5.080e+15;           9.655;          13.804;          10.496;           0.608 ( 5.797 %)
  rapi_ite;         10;      10000;       6.503e+12;           6.947;           7.346;           6.993;           0.121 ( 1.736 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.490e+16;           6.175;           6.205;           6.176;           0.005 ( 0.084 %)
  naif_ite;         10;      10000;       2.022e+15;           5.791;           5.936;           5.797;           0.025 ( 0.430 %)
  rapi_rec;         10;      10000;       1.851e+27;           9.647;          14.451;          10.400;           0.918 ( 8.824 %)
  rapi_ite;         10;      10000;       7.601e+16;           6.947;           6.962;           6.949;           0.003 ( 0.037 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.266e+13;           6.176;           6.215;           6.178;           0.007 ( 0.109 %)
  naif_ite;         10;      10000;       6.220e+10;           5.791;           6.376;           5.810;           0.102 ( 1.748 %)
  rapi_rec;         10;      10000;       1.219e+10;          10.050;          17.133;          10.449;           1.227 (11.741 %)
  rapi_ite;         10;      10000;       1.283e+13;           6.951;           7.352;           7.016;           0.120 ( 1.714 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.382e+09;           6.175;           6.206;           6.176;           0.005 ( 0.088 %)
  naif_ite;         10;      10000;       5.139e+14;           5.791;           5.803;           5.793;           0.002 ( 0.033 %)
  rapi_rec;         10;      10000;       1.381e+10;           9.647;          12.886;          10.521;           0.642 ( 6.100 %)
  rapi_ite;         10;      10000;       3.257e+15;           6.947;           7.345;           6.993;           0.123 ( 1.757 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.700e+17;           6.176;           6.205;           6.177;           0.005 ( 0.083 %)
  naif_ite;         10;      10000;       1.201e+12;           5.790;           5.802;           5.791;           0.002 ( 0.037 %)
  rapi_rec;         10;      10000;       4.656e+08;           9.647;          15.013;          10.139;           0.903 ( 8.905 %)
  rapi_ite;         10;      10000;       1.578e+13;           6.946;           7.371;           6.984;           0.118 ( 1.683 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.729e+25;           6.175;           6.201;           6.176;           0.004 ( 0.073 %)
  naif_ite;         10;      10000;       5.660e+16;           5.790;           5.802;           5.792;           0.002 ( 0.035 %)
  rapi_rec;         10;      10000;       2.471e+16;           9.647;          14.044;           9.990;           0.805 ( 8.060 %)
  rapi_ite;         10;      10000;       4.152e+18;           6.948;           7.346;           7.013;           0.123 ( 1.748 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.598e+10;           6.176;           6.206;           6.177;           0.005 ( 0.085 %)
  naif_ite;         10;      10000;       9.424e+17;           5.790;           5.931;           5.795;           0.024 ( 0.421 %)
  rapi_rec;         10;      10000;       4.298e+10;           9.646;          21.544;          10.404;           2.037 (19.575 %)
  rapi_ite;         10;      10000;       4.436e+05;           7.354;           7.512;           7.361;           0.027 ( 0.369 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.665e+21;           6.175;           6.683;           6.192;           0.088 ( 1.425 %)
  naif_ite;         10;      10000;       2.408e+17;           5.791;           5.804;           5.793;           0.002 ( 0.038 %)
  rapi_rec;         10;      10000;       1.880e+27;          10.048;          13.871;          10.296;           0.665 ( 6.455 %)
  rapi_ite;         10;      10000;       5.165e+12;           6.947;           7.347;           6.985;           0.114 ( 1.626 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.119e+12;           6.177;           6.204;           6.179;           0.004 ( 0.072 %)
  naif_ite;         10;      10000;       1.231e+15;           5.791;           5.804;           5.793;           0.002 ( 0.039 %)
  rapi_rec;         10;      10000;       9.519e+21;           9.646;          12.877;           9.846;           0.611 ( 6.205 %)
  rapi_ite;         10;      10000;       4.975e+24;           6.946;           7.344;           6.971;           0.095 ( 1.362 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.212e+21;           6.175;           6.204;           6.176;           0.005 ( 0.081 %)
  naif_ite;         10;      10000;       2.035e+12;           5.790;           6.203;           5.850;           0.142 ( 2.423 %)
  rapi_rec;         10;      10000;       1.927e+15;           9.647;          15.714;          10.321;           1.035 (10.028 %)
  rapi_ite;         10;      10000;       5.121e+12;           6.968;           7.357;           6.993;           0.092 ( 1.317 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.197e+17;           6.175;           6.206;           6.176;           0.005 ( 0.088 %)
  naif_ite;         10;      10000;       2.330e+23;           5.791;           5.921;           5.808;           0.042 ( 0.728 %)
  rapi_rec;         10;      10000;       1.553e+22;           9.647;          10.426;           9.718;           0.226 ( 2.326 %)
  rapi_ite;         10;      10000;       7.320e+09;           6.945;           8.115;           7.017;           0.227 ( 3.238 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.540e+21;           5.818;           6.178;           6.164;           0.062 ( 1.009 %)
  naif_ite;         10;      10000;       1.366e+17;           5.792;           5.921;           5.798;           0.022 ( 0.383 %)
  rapi_rec;         10;      10000;       1.190e+12;           9.694;          10.421;          10.395;           0.126 ( 1.211 %)
  rapi_ite;         10;      10000;       7.055e+13;           7.332;           7.384;           7.335;           0.009 ( 0.121 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.076e+18;           6.174;           6.205;           6.176;           0.005 ( 0.085 %)
  naif_ite;         10;      10000;       1.365e+18;           5.791;           5.804;           5.793;           0.002 ( 0.038 %)
  rapi_rec;         10;      10000;       8.079e+19;           9.647;          10.811;           9.771;           0.307 ( 3.145 %)
  rapi_ite;         10;      10000;       1.057e+15;           6.948;          11.101;           7.235;           0.951 (13.142 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.059e+06;           6.177;           6.206;           6.179;           0.005 ( 0.082 %)
  naif_ite;         10;      10000;       8.977e+15;           5.790;           5.801;           5.792;           0.002 ( 0.039 %)
  rapi_rec;         10;      10000;       9.286e+13;          10.416;          11.526;          10.451;           0.193 ( 1.846 %)
  rapi_ite;         10;      10000;       8.944e+16;           6.947;           7.323;           6.960;           0.065 ( 0.936 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.386e+27;           6.174;           6.205;           6.176;           0.005 ( 0.084 %)
  naif_ite;         10;      10000;       4.297e+11;           5.791;           5.924;           5.797;           0.023 ( 0.393 %)
  rapi_rec;         10;      10000;       1.986e+08;           9.646;          14.664;          10.200;           0.915 ( 8.968 %)
  rapi_ite;         10;      10000;       3.423e+17;           6.947;           7.347;           6.961;           0.069 ( 0.994 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.699e+13;           6.177;           6.207;           6.178;           0.005 ( 0.083 %)
  naif_ite;         10;      10000;       6.423e+20;           5.791;           5.921;           5.796;           0.023 ( 0.388 %)
  rapi_rec;         10;      10000;       1.152e+19;           9.646;          13.521;           9.881;           0.711 ( 7.198 %)
  rapi_ite;         10;      10000;       1.548e+21;           6.967;           7.367;           6.993;           0.095 ( 1.364 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.639e+19;           6.175;           6.209;           6.176;           0.006 ( 0.094 %)
  naif_ite;         10;      10000;       6.990e+10;           5.790;           5.805;           5.792;           0.003 ( 0.057 %)
  rapi_rec;         10;      10000;       2.044e+23;           9.646;          14.093;          10.339;           0.900 ( 8.701 %)
  rapi_ite;         10;      10000;       1.109e+10;           6.948;           6.984;           6.966;           0.008 ( 0.120 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.496e+12;           6.176;           6.206;           6.178;           0.005 ( 0.081 %)
  naif_ite;         10;      10000;       3.474e+17;           5.792;           5.932;           5.798;           0.024 ( 0.415 %)
  rapi_rec;         10;      10000;       3.941e+08;           9.646;          14.566;           9.914;           0.882 ( 8.897 %)
  rapi_ite;         10;      10000;       2.597e+13;           6.946;           7.345;           6.971;           0.095 ( 1.367 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.644e+17;           6.176;           6.206;           6.177;           0.005 ( 0.084 %)
  naif_ite;         10;      10000;       9.446e+25;           5.791;           5.800;           5.793;           0.002 ( 0.028 %)
  rapi_rec;         10;      10000;       1.673e+20;           9.849;          10.808;          10.775;           0.166 ( 1.542 %)
  rapi_ite;         10;      10000;       8.438e+14;           6.946;           8.118;           6.996;           0.214 ( 3.059 %)
