     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  rapi_rec;         10;      10000;       2.076e+14;          16.666;          25.189;          17.848;           1.785 (10.000 %)
  rapi_ite;         10;      10000;       1.206e+16;           6.951;           9.197;           7.666;           0.578 ( 7.536 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.015e+15;          33.162;          46.366;          35.850;           3.361 ( 9.376 %)
  naif_ite;         10;      10000;       1.787e+11;           4.377;          10.489;           5.340;           1.644 (30.788 %)
  rapi_rec;         10;      10000;       4.417e+25;          16.592;          28.072;          18.596;           2.660 (14.304 %)
  rapi_ite;         10;      10000;       1.989e+16;           6.948;          12.537;           7.687;           1.250 (16.263 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.119e+26;          33.548;          50.215;          37.370;           4.458 (11.929 %)
  naif_ite;         10;      10000;       2.003e+12;           4.250;           6.879;           4.602;           0.559 (12.153 %)
  rapi_rec;         10;      10000;       3.262e+14;          16.587;          27.439;          18.679;           2.702 (14.464 %)
  rapi_ite;         10;      10000;       1.903e+21;           6.951;           8.788;           7.167;           0.416 ( 5.798 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.524e+14;          33.163;          51.679;          37.446;           5.779 (15.433 %)
  naif_ite;         10;      10000;       1.667e+17;           4.251;          12.793;           5.854;           1.868 (31.902 %)
  rapi_rec;         10;      10000;       1.174e+12;          16.587;          19.174;          16.912;           0.676 ( 3.997 %)
  rapi_ite;         10;      10000;       2.695e+18;           6.951;          13.576;           8.144;           1.969 (24.179 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.380e+12;          34.096;          47.756;          36.605;           3.353 ( 9.159 %)
  naif_ite;         10;      10000;       1.322e+14;           4.249;           6.143;           4.414;           0.451 (10.223 %)
  rapi_rec;         10;      10000;       1.243e+22;          16.587;          26.992;          18.126;           2.755 (15.198 %)
  rapi_ite;         10;      10000;       1.457e+11;           6.952;          14.505;           7.487;           1.531 (20.455 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.196e+18;          33.165;          39.874;          34.511;           1.800 ( 5.215 %)
  naif_ite;         10;      10000;       1.093e+28;           4.250;           9.854;           5.396;           1.652 (30.624 %)
  rapi_rec;         10;      10000;       3.103e+16;          16.730;          24.734;          18.347;           1.892 (10.310 %)
  rapi_ite;         10;      10000;       3.636e+11;           6.950;          15.509;           9.885;           1.967 (19.899 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.486e+08;          50.069;         122.916;          67.402;          14.379 (21.334 %)
  naif_ite;         10;      10000;       1.128e+22;           6.598;          15.776;           9.697;           2.767 (28.535 %)
  rapi_rec;         10;      10000;       4.151e+19;          19.128;         106.869;          34.722;          16.399 (47.228 %)
  rapi_ite;         10;      10000;       1.290e+15;           7.510;          42.901;          15.759;           7.237 (45.921 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.172e+16;          37.586;          57.935;          49.061;           4.189 ( 8.539 %)
  naif_ite;         10;      10000;       7.713e+10;           4.247;          11.998;           5.605;           1.848 (32.970 %)
  rapi_rec;         10;      10000;       1.238e+12;          16.588;          26.277;          19.615;           2.701 (13.772 %)
  rapi_ite;         10;      10000;       1.732e+16;           7.140;          17.381;          10.560;           2.562 (24.262 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.473e+14;          36.522;          75.363;          48.293;           8.213 (17.006 %)
  naif_ite;         10;      10000;       1.025e+18;           4.249;           9.649;           5.808;           1.808 (31.128 %)
  rapi_rec;         10;      10000;       7.510e+15;          17.177;          29.353;          24.759;           2.913 (11.766 %)
  rapi_ite;         10;      10000;       2.162e+11;           6.950;          16.354;           9.515;           2.411 (25.343 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.718e+12;          33.168;          49.279;          38.862;           4.722 (12.151 %)
  naif_ite;         10;      10000;       5.108e+08;           4.252;           9.590;           6.339;           1.220 (19.254 %)
  rapi_rec;         10;      10000;       2.084e+16;          16.951;          30.982;          20.684;           3.598 (17.393 %)
  rapi_ite;         10;      10000;       1.363e+20;           6.953;          15.558;           8.822;           1.852 (20.996 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.691e+08;          33.165;          48.450;          36.632;           4.303 (11.748 %)
  naif_ite;         10;      10000;       6.085e+16;           4.250;           9.391;           4.790;           1.226 (25.597 %)
  rapi_rec;         10;      10000;       1.990e+21;          16.586;          17.230;          16.748;           0.207 ( 1.238 %)
  rapi_ite;         10;      10000;       1.879e+09;           6.949;          19.516;          11.017;           3.782 (34.327 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.234e+16;          33.165;          78.195;          37.802;           8.995 (23.794 %)
  naif_ite;         10;      10000;       6.526e+19;           4.378;           5.354;           4.420;           0.176 ( 3.985 %)
  rapi_rec;         10;      10000;       2.193e+19;          16.870;          21.443;          17.519;           0.824 ( 4.703 %)
  rapi_ite;         10;      10000;       1.836e+18;           6.951;           9.369;           7.570;           0.626 ( 8.265 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.158e+16;          33.162;          39.562;          33.819;           1.148 ( 3.394 %)
  naif_ite;         10;      10000;       5.471e+17;           4.348;          12.369;           6.505;           2.102 (32.312 %)
  rapi_rec;         10;      10000;       3.971e+22;          16.587;          22.326;          18.025;           1.510 ( 8.380 %)
  rapi_ite;         10;      10000;       1.278e+27;           6.950;           7.716;           7.147;           0.228 ( 3.190 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.922e+17;          33.166;          57.661;          38.242;           6.672 (17.447 %)
  naif_ite;         10;      10000;       2.286e+10;           4.249;           4.449;           4.258;           0.034 ( 0.808 %)
  rapi_rec;         10;      10000;       2.143e+11;          16.977;          24.653;          18.827;           2.052 (10.897 %)
  rapi_ite;         10;      10000;       3.316e+13;           6.949;           8.193;           7.011;           0.243 ( 3.469 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.535e+11;          33.163;          53.919;          36.865;           5.387 (14.613 %)
  naif_ite;         10;      10000;       5.595e+13;           4.251;           5.689;           4.522;           0.426 ( 9.418 %)
  rapi_rec;         10;      10000;       1.203e+10;          16.592;          18.585;          17.404;           0.476 ( 2.737 %)
  rapi_ite;         10;      10000;       2.212e+12;           7.057;          13.617;           9.264;           1.875 (20.238 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.054e+11;          33.163;          56.956;          38.736;           7.452 (19.237 %)
  naif_ite;         10;      10000;       1.029e+13;           4.250;          10.544;           5.672;           1.598 (28.180 %)
  rapi_rec;         10;      10000;       8.413e+09;          16.587;          23.381;          18.176;           1.909 (10.504 %)
  rapi_ite;         10;      10000;       3.886e+13;           6.951;          12.342;           7.501;           1.331 (17.746 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.877e+14;          33.549;          50.313;          35.807;           5.072 (14.165 %)
  naif_ite;         10;      10000;       1.690e+19;           4.249;          10.364;           5.535;           2.035 (36.773 %)
  rapi_rec;         10;      10000;       5.936e+22;          16.590;          33.321;          18.405;           3.713 (20.175 %)
  rapi_ite;         10;      10000;       1.696e+19;           7.025;          16.309;          10.503;           2.526 (24.047 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.523e+17;          33.980;          54.472;          42.064;           5.896 (14.016 %)
  naif_ite;         10;      10000;       5.815e+16;           4.251;          10.544;           5.504;           1.419 (25.772 %)
  rapi_rec;         10;      10000;       7.966e+10;          16.588;          23.509;          18.336;           1.821 ( 9.930 %)
  rapi_ite;         10;      10000;       1.583e+07;           6.951;          11.620;           8.307;           1.270 (15.287 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.659e+20;          33.170;          50.083;          36.550;           3.882 (10.620 %)
  naif_ite;         10;      10000;       2.031e+34;           4.248;           9.506;           5.428;           1.587 (29.245 %)
  rapi_rec;         10;      10000;       4.680e+16;          16.590;          30.091;          18.666;           2.893 (15.499 %)
  rapi_ite;         10;      10000;       2.934e+13;           6.950;           8.838;           7.614;           0.559 ( 7.340 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.712e+36;          33.548;          47.885;          35.604;           3.708 (10.415 %)
  naif_ite;         10;      10000;       6.763e+14;           4.249;           4.392;           4.256;           0.024 ( 0.574 %)
  rapi_rec;         10;      10000;       2.121e+26;          16.587;          32.193;          18.998;           4.736 (24.929 %)
  rapi_ite;         10;      10000;       2.740e+11;           6.950;           8.200;           7.061;           0.254 ( 3.594 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.432e+09;          33.551;          49.744;          37.139;           4.237 (11.409 %)
  naif_ite;         10;      10000;       2.085e+13;           4.249;           5.592;           4.545;           0.391 ( 8.604 %)
  rapi_rec;         10;      10000;       5.109e+10;          16.587;          18.780;          17.290;           0.570 ( 3.295 %)
  rapi_ite;         10;      10000;       1.245e+11;           6.949;          13.636;           7.853;           1.202 (15.303 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.304e+13;          33.165;          55.456;          42.673;           7.408 (17.359 %)
  naif_ite;         10;      10000;       1.525e+15;      -99993.163;           9.700;       -3023.199;       17407.814 (-575.808 %)
  rapi_rec;         10;      10000;       2.698e+28;          16.589;          29.195;          19.641;           3.357 (17.092 %)
  rapi_ite;         10;      10000;       2.542e+18;           6.951;          12.853;           8.284;           1.612 (19.464 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.215e+18;          33.547;          54.951;          37.008;           5.139 (13.886 %)
  naif_ite;         10;      10000;       8.433e+16;           4.250;           4.260;           4.253;           0.002 ( 0.047 %)
  rapi_rec;         10;      10000;       3.629e+18;          16.586;          21.885;          16.985;           0.969 ( 5.704 %)
  rapi_ite;         10;      10000;       2.320e+23;           6.949;           8.903;           7.253;           0.348 ( 4.800 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.025e+11;          33.549;          39.586;          34.546;           1.595 ( 4.616 %)
  naif_ite;         10;      10000;       2.137e+18;           4.250;           4.950;           4.284;           0.132 ( 3.091 %)
  rapi_rec;         10;      10000;       5.119e+11;          16.585;          27.225;          18.696;           3.117 (16.670 %)
  rapi_ite;         10;      10000;       3.026e+18;           6.951;           7.801;           7.064;           0.206 ( 2.921 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.417e+16;          33.551;          69.231;          42.024;           9.516 (22.645 %)
  naif_ite;         10;      10000;       3.564e+14;           4.250;           5.674;           4.386;           0.344 ( 7.836 %)
  rapi_rec;         10;      10000;       1.482e+10;          16.587;          27.015;          18.330;           2.962 (16.159 %)
  rapi_ite;         10;      10000;       8.928e+07;           6.949;           7.302;           6.974;           0.082 ( 1.182 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.661e+10;          33.164;          62.189;          38.060;           7.785 (20.454 %)
  naif_ite;         10;      10000;       3.414e+21;           4.250;           7.520;           4.995;           0.705 (14.120 %)
  rapi_rec;         10;      10000;       3.964e+11;          16.661;          22.350;          17.719;           1.122 ( 6.333 %)
  rapi_ite;         10;      10000;       9.188e+23;           6.951;          21.215;           9.414;           2.804 (29.789 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.707e+22;          33.164;          66.483;          38.960;           7.388 (18.963 %)
  naif_ite;         10;      10000;       2.469e+25;           4.248;           5.975;           4.639;           0.532 (11.477 %)
  rapi_rec;         10;      10000;       5.993e+32;          16.590;          20.116;          17.636;           0.912 ( 5.169 %)
  rapi_ite;         10;      10000;       5.352e+20;           6.951;           8.559;           7.438;           0.481 ( 6.466 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.318e+14;          33.166;          57.479;          37.165;           4.946 (13.309 %)
  naif_ite;         10;      10000;       1.735e+25;           4.249;          12.883;           6.431;           2.340 (36.392 %)
  rapi_rec;         10;      10000;       8.920e+09;          16.587;          21.205;          17.606;           1.087 ( 6.172 %)
  rapi_ite;         10;      10000;       1.444e+15;           6.950;          10.802;           7.730;           0.862 (11.149 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.168e+10;          33.164;          40.905;          34.335;           1.712 ( 4.985 %)
  naif_ite;         10;      10000;       8.622e+14;           4.249;           7.370;           4.809;           0.702 (14.600 %)
  rapi_rec;         10;      10000;       2.844e+14;          16.589;          31.746;          19.590;           4.536 (23.154 %)
  rapi_ite;         10;      10000;       4.800e+16;           6.949;           7.681;           6.989;           0.143 ( 2.052 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.569e+12;          33.164;          51.179;          37.974;           5.534 (14.574 %)
  naif_ite;         10;      10000;       1.171e+10;           4.249;           4.260;           4.252;           0.002 ( 0.052 %)
  rapi_rec;         10;      10000;       6.623e+18;          16.972;          22.221;          17.138;           0.913 ( 5.326 %)
  rapi_ite;         10;      10000;       6.693e+10;           6.950;          19.045;          10.457;           3.469 (33.172 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.719e+16;          33.164;          47.636;          36.005;           4.394 (12.205 %)
  naif_ite;         10;      10000;       5.725e+11;           4.251;           6.844;           4.629;           0.562 (12.140 %)
  rapi_rec;         10;      10000;       1.451e+17;          16.589;          20.364;          17.388;           0.759 ( 4.363 %)
  rapi_ite;         10;      10000;       6.958e+17;           6.951;           8.435;           7.490;           0.411 ( 5.484 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.285e+22;          33.165;          49.824;          34.936;           3.183 ( 9.111 %)
  naif_ite;         10;      10000;       2.692e+13;           4.250;          10.606;           5.753;           1.628 (28.297 %)
  rapi_rec;         10;      10000;       1.859e+15;          16.587;          20.901;          17.325;           0.977 ( 5.637 %)
  rapi_ite;         10;      10000;       2.365e+19;           6.949;           7.614;           7.036;           0.184 ( 2.612 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.290e+12;          33.164;          54.436;          36.135;           4.796 (13.273 %)
  naif_ite;         10;      10000;       7.437e+06;           4.250;           5.244;           4.540;           0.330 ( 7.266 %)
  rapi_rec;         10;      10000;       1.525e+17;          16.661;          25.838;          18.610;           2.277 (12.233 %)
  rapi_ite;         10;      10000;       9.700e+17;           6.952;          10.236;           7.737;           0.646 ( 8.346 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.076e+19;          33.167;          68.923;          47.320;          12.553 (26.527 %)
  naif_ite;         10;      10000;       4.698e+08;           4.271;          14.626;           9.268;           2.183 (23.551 %)
  rapi_rec;         10;      10000;       8.875e+11;          17.089;          47.796;          27.164;           6.147 (22.630 %)
  rapi_ite;         10;      10000;       2.092e+16;           6.949;          19.390;           9.790;           2.796 (28.561 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.523e+11;          38.565;          81.341;          60.473;          10.137 (16.762 %)
  naif_ite;         10;      10000;       9.059e+14;           4.254;          13.537;           8.252;           2.659 (32.227 %)
  rapi_rec;         10;      10000;       5.757e+20;          16.585;          28.132;          18.959;           3.580 (18.881 %)
  rapi_ite;         10;      10000;       3.399e+19;           6.951;           7.362;           7.083;           0.186 ( 2.621 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.421e+12;          33.166;          53.532;          37.500;           5.642 (15.045 %)
  naif_ite;         10;      10000;       1.388e+07;           4.249;           7.038;           4.785;           0.671 (14.018 %)
  rapi_rec;         10;      10000;       1.007e+15;          16.586;          28.606;          18.823;           2.955 (15.697 %)
  rapi_ite;         10;      10000;       3.099e+08;           6.949;           9.599;           7.561;           0.668 ( 8.831 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.837e+09;          33.550;          60.447;          40.732;           7.747 (19.019 %)
  naif_ite;         10;      10000;       9.233e+07;           4.249;           5.076;           4.523;           0.287 ( 6.355 %)
  rapi_rec;         10;      10000;       9.709e+22;          16.590;          30.064;          18.744;           2.974 (15.868 %)
  rapi_ite;         10;      10000;       7.936e+20;           6.950;          13.847;           8.632;           1.710 (19.807 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.117e+11;          33.549;          53.612;          38.301;           6.399 (16.707 %)
  naif_ite;         10;      10000;       3.964e+18;           4.250;           7.414;           4.667;           0.747 (16.003 %)
  rapi_rec;         10;      10000;       4.861e+11;          16.587;          21.039;          17.418;           0.840 ( 4.824 %)
  rapi_ite;         10;      10000;       1.932e+17;           6.952;           7.849;           7.107;           0.257 ( 3.609 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.255e+16;          33.551;          50.727;          37.788;           4.803 (12.712 %)
  naif_ite;         10;      10000;       2.291e+20;           4.250;          11.438;           5.593;           1.963 (35.103 %)
  rapi_rec;         10;      10000;       5.785e+22;          16.660;          27.596;          18.664;           2.599 (13.928 %)
  rapi_ite;         10;      10000;       5.475e+15;           6.949;           8.907;           7.637;           0.623 ( 8.162 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.798e+15;          33.549;          60.060;          39.706;           8.045 (20.261 %)
  naif_ite;         10;      10000;       6.653e+13;           4.248;           4.261;           4.252;           0.003 ( 0.064 %)
  rapi_rec;         10;      10000;       8.266e+18;          16.586;          17.577;          16.738;           0.212 ( 1.264 %)
  rapi_ite;         10;      10000;       4.955e+11;           6.953;          13.485;           9.154;           2.062 (22.522 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.660e+12;          33.163;          61.336;          37.452;           6.290 (16.796 %)
  naif_ite;         10;      10000;       7.082e+19;           4.252;          10.960;           6.382;           1.669 (26.154 %)
  rapi_rec;         10;      10000;       3.250e+11;          16.586;          21.939;          17.054;           1.129 ( 6.622 %)
  rapi_ite;         10;      10000;       8.571e+19;           6.949;          13.146;           7.709;           1.465 (19.005 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.515e+26;          33.548;          46.619;          36.559;           3.616 ( 9.890 %)
  naif_ite;         10;      10000;       4.389e+20;           4.250;           8.209;           5.480;           1.288 (23.507 %)
  rapi_rec;         10;      10000;       1.797e+21;          16.645;          32.425;          19.167;           3.758 (19.606 %)
  rapi_ite;         10;      10000;       1.268e+14;           6.953;           9.488;           7.563;           0.554 ( 7.329 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.146e+14;          33.915;          40.483;          35.540;           1.325 ( 3.728 %)
  naif_ite;         10;      10000;       3.642e+14;           4.249;           5.455;           4.450;           0.345 ( 7.759 %)
  rapi_rec;         10;      10000;       2.835e+12;          16.588;          26.415;          18.646;           2.821 (15.128 %)
  rapi_ite;         10;      10000;       1.305e+13;           6.950;          15.479;           8.613;           2.075 (24.095 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.925e+27;          33.166;          49.901;          37.543;           4.777 (12.724 %)
  naif_ite;         10;      10000;       1.096e+25;           4.249;           4.263;           4.252;           0.003 ( 0.064 %)
  rapi_rec;         10;      10000;       1.740e+24;          16.585;          27.338;          17.253;           2.206 (12.787 %)
  rapi_ite;         10;      10000;       1.526e+07;           6.949;          14.168;           8.277;           1.867 (22.556 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.888e+18;          33.166;          48.014;          35.283;           4.037 (11.441 %)
  naif_ite;         10;      10000;       4.457e+13;           4.250;           4.263;           4.253;           0.002 ( 0.056 %)
  rapi_rec;         10;      10000;       5.059e+19;          16.585;          21.161;          17.298;           1.038 ( 6.002 %)
  rapi_ite;         10;      10000;       6.206e+16;           6.950;           8.696;           7.533;           0.561 ( 7.453 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.876e+21;          33.166;          48.839;          37.428;           4.915 (13.132 %)
  naif_ite;         10;      10000;       8.123e+16;           4.251;           8.509;           5.567;           1.440 (25.867 %)
  rapi_rec;         10;      10000;       6.002e+12;          16.587;          18.665;          17.330;           0.579 ( 3.342 %)
  rapi_ite;         10;      10000;       4.586e+19;           6.950;           8.602;           7.606;           0.523 ( 6.870 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.131e+11;          33.425;          53.691;          36.810;           4.857 (13.196 %)
  naif_ite;         10;      10000;       1.288e+22;           4.249;           6.263;           4.456;           0.516 (11.576 %)
  rapi_rec;         10;      10000;       5.701e+29;          16.806;          29.436;          19.969;           2.837 (14.208 %)
  rapi_ite;         10;      10000;       1.305e+10;           6.952;           9.066;           7.207;           0.508 ( 7.044 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.558e+16;          33.549;          54.269;          37.581;           5.250 (13.969 %)
  naif_ite;         10;      10000;       4.134e+18;           4.249;           6.344;           4.413;           0.470 (10.658 %)
  rapi_rec;         10;      10000;       2.015e+19;          16.587;          17.551;          16.692;           0.225 ( 1.348 %)
  rapi_ite;         10;      10000;       1.143e+29;           6.949;          15.131;           9.254;           2.438 (26.346 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.655e+09;          33.550;          55.840;          36.670;           4.929 (13.441 %)
  naif_ite;         10;      10000;       7.568e+12;           4.250;           7.874;           5.157;           0.975 (18.909 %)
  rapi_rec;         10;      10000;       2.320e+13;          16.586;          27.195;          17.594;           1.927 (10.951 %)
  rapi_ite;         10;      10000;       8.166e+08;           6.949;           8.727;           7.537;           0.505 ( 6.705 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.339e+13;          33.549;          54.772;          37.471;           5.683 (15.166 %)
