     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.785e+12;          33.651;          55.138;          44.383;           6.433 (14.494 %)
  naif_ite;         10;      10000;       1.318e+18;           6.582;          16.376;          11.029;           2.165 (19.633 %)
  rapi_rec;         10;      10000;       8.004e+07;          19.347;          30.707;          22.816;           2.157 ( 9.452 %)
  rapi_ite;         10;      10000;       1.832e+14;           8.874;          21.244;          13.912;           2.595 (18.650 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.059e+23;          33.556;          58.102;          46.126;           6.973 (15.117 %)
  naif_ite;         10;      10000;       1.925e+09;          10.406;          22.924;          13.523;           2.764 (20.441 %)
  rapi_rec;         10;      10000;       2.050e+11;          20.366;          50.627;          26.382;           6.431 (24.375 %)
  rapi_ite;         10;      10000;       6.953e+16;           7.723;          19.220;          12.299;           2.925 (23.780 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.670e+20;          36.274;          59.814;          48.248;           5.052 (10.470 %)
  naif_ite;         10;      10000;       7.441e+12;           6.580;          17.732;          11.729;           2.536 (21.619 %)
  rapi_rec;         10;      10000;       2.399e+10;          18.372;          33.655;          22.847;           3.442 (15.066 %)
  rapi_ite;         10;      10000;       2.451e+15;           7.811;          20.054;          14.026;           3.307 (23.577 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.853e+11;          36.161;          54.932;          45.319;           4.660 (10.283 %)
  naif_ite;         10;      10000;       5.381e+11;           6.194;          11.193;           7.282;           1.243 (17.065 %)
  rapi_rec;         10;      10000;       3.777e+20;          16.586;          18.822;          16.863;           0.543 ( 3.220 %)
  rapi_ite;         10;      10000;       6.843e+11;           7.719;          22.756;          10.586;           3.809 (35.984 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.871e+12;          35.803;          53.567;          43.733;           4.387 (10.032 %)
  naif_ite;         10;      10000;       1.252e+27;           6.180;           9.261;           7.478;           0.833 (11.135 %)
  rapi_rec;         10;      10000;       1.138e+09;          16.588;          19.357;          17.839;           0.691 ( 3.872 %)
  rapi_ite;         10;      10000;       4.506e+14;           7.820;          18.631;          11.682;           2.835 (24.272 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.509e+08;          33.551;          44.922;          36.382;           3.916 (10.764 %)
  naif_ite;         10;      10000;       2.720e+21;           6.580;           8.232;           6.652;           0.306 ( 4.603 %)
  rapi_rec;         10;      10000;       7.511e+25;          16.715;          18.956;          17.695;           0.670 ( 3.785 %)
  rapi_ite;         10;      10000;       1.481e+16;           7.813;          15.211;           9.863;           1.806 (18.314 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.299e+22;          33.550;          57.299;          43.998;           6.573 (14.939 %)
  naif_ite;         10;      10000;       5.427e+07;           6.293;          15.095;           7.531;           1.753 (23.277 %)
  rapi_rec;         10;      10000;       1.581e+15;          16.586;          18.867;          17.306;           0.547 ( 3.159 %)
  rapi_ite;         10;      10000;       2.086e+13;           7.720;          14.665;           9.940;           1.934 (19.460 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.442e+20;          34.664;          50.794;          40.209;           4.664 (11.599 %)
  naif_ite;         10;      10000;       5.501e+11;           6.580;          11.114;           7.840;           1.334 (17.010 %)
  rapi_rec;         10;      10000;       2.777e+12;          16.586;          21.977;          17.210;           1.164 ( 6.765 %)
  rapi_ite;         10;      10000;       3.330e+11;           7.723;          13.300;           8.083;           1.016 (12.568 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.942e+11;          33.554;          53.127;          36.560;           4.165 (11.392 %)
  naif_ite;         10;      10000;       3.428e+17;           6.194;          15.194;           8.397;           2.285 (27.208 %)
  rapi_rec;         10;      10000;       8.315e+31;          16.587;          20.267;          17.503;           0.922 ( 5.268 %)
  rapi_ite;         10;      10000;       2.075e+11;           7.811;           9.551;           8.322;           0.501 ( 6.020 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.968e+14;          33.567;          61.273;          43.850;           7.043 (16.063 %)
  naif_ite;         10;      10000;       1.549e+18;           6.197;          13.898;           8.091;           2.017 (24.932 %)
  rapi_rec;         10;      10000;       5.310e+23;          16.586;          27.396;          17.774;           2.198 (12.365 %)
  rapi_ite;         10;      10000;       1.056e+19;           7.776;           8.118;           7.852;           0.102 ( 1.299 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.753e+24;          33.549;          46.199;          34.005;           2.207 ( 6.489 %)
  naif_ite;         10;      10000;       5.607e+19;           6.579;          13.097;           7.171;           1.446 (20.163 %)
  rapi_rec;         10;      10000;       2.178e+15;          16.844;          24.965;          19.445;           2.417 (12.433 %)
  rapi_ite;         10;      10000;       6.942e+12;           7.721;          16.343;           8.572;           1.569 (18.304 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.206e+09;          33.552;          46.222;          36.553;           3.024 ( 8.272 %)
  naif_ite;         10;      10000;       1.758e+16;           6.180;           8.058;           6.546;           0.400 ( 6.113 %)
  rapi_rec;         10;      10000;       4.201e+14;          16.590;          24.062;          18.715;           2.255 (12.050 %)
  rapi_ite;         10;      10000;       7.977e+08;           7.721;          15.105;           9.532;           1.973 (20.695 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.292e+15;          33.549;          50.227;          35.501;           3.854 (10.855 %)
  naif_ite;         10;      10000;       9.093e+07;           6.579;           6.801;           6.588;           0.038 ( 0.579 %)
  rapi_rec;         10;      10000;       3.150e+20;          16.666;          20.460;          17.387;           0.774 ( 4.451 %)
  rapi_ite;         10;      10000;       2.518e+11;           7.721;          16.579;          10.356;           2.479 (23.942 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.117e+19;          33.552;          53.105;          37.874;           5.201 (13.733 %)
  naif_ite;         10;      10000;       2.934e+17;           6.196;           8.007;           6.802;           0.517 ( 7.598 %)
  rapi_rec;         10;      10000;       1.247e+37;          16.657;          20.939;          17.475;           0.954 ( 5.461 %)
  rapi_ite;         10;      10000;       1.980e+19;           7.811;           9.825;           8.542;           0.542 ( 6.348 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.684e+09;          33.549;          52.791;          36.776;           5.229 (14.218 %)
  naif_ite;         10;      10000;       7.099e+09;           6.178;          11.342;           7.391;           1.072 (14.501 %)
  rapi_rec;         10;      10000;       4.782e+21;          16.588;          18.691;          17.222;           0.424 ( 2.459 %)
  rapi_ite;         10;      10000;       3.490e+10;           7.719;          10.595;           7.937;           0.583 ( 7.339 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.787e+25;          33.164;          44.317;          35.624;           2.771 ( 7.780 %)
  naif_ite;         10;      10000;       6.638e+30;           6.449;          13.046;           8.920;           2.123 (23.798 %)
  rapi_rec;         10;      10000;       3.264e+09;          16.586;          21.381;          17.672;           1.195 ( 6.764 %)
  rapi_ite;         10;      10000;       1.203e+11;      -99990.954;          10.246;       -3021.834;       17407.662 (-576.063 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.139e+17;          33.551;          51.944;          37.896;           4.901 (12.933 %)
  naif_ite;         10;      10000;       1.393e+15;           6.197;           7.679;           6.680;           0.280 ( 4.188 %)
  rapi_rec;         10;      10000;       4.423e+28;          16.587;          25.574;          18.666;           2.460 (13.177 %)
  rapi_ite;         10;      10000;       1.014e+19;           7.720;           8.058;           7.757;           0.067 ( 0.869 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.448e+34;          33.166;          54.989;          37.562;           6.145 (16.361 %)
  naif_ite;         10;      10000;       3.387e+15;           6.198;           6.781;           6.577;           0.076 ( 1.160 %)
  rapi_rec;         10;      10000;       1.000e+19;          16.458;          26.634;          18.514;           2.812 (15.187 %)
  rapi_ite;         10;      10000;       2.000e+11;           7.722;          15.476;           8.743;           2.125 (24.308 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.681e+11;          33.550;          70.817;          40.474;           9.818 (24.257 %)
  naif_ite;         10;      10000;       6.208e+10;           6.580;          11.397;           6.795;           0.855 (12.577 %)
  rapi_rec;         10;      10000;       2.941e+11;          16.844;          18.108;          17.034;           0.243 ( 1.425 %)
  rapi_ite;         10;      10000;       7.241e+20;           7.721;          14.804;           9.676;           2.248 (23.233 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.881e+19;          33.876;          55.585;          41.745;           6.625 (15.871 %)
  naif_ite;         10;      10000;       3.034e+26;           6.196;           9.887;           7.437;           0.933 (12.551 %)
  rapi_rec;         10;      10000;       7.375e+19;          16.585;          18.179;          17.014;           0.421 ( 2.472 %)
  rapi_ite;         10;      10000;       3.595e+11;           7.723;          13.023;           8.430;           1.054 (12.502 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.227e+10;          33.549;          51.065;          42.344;           5.359 (12.656 %)
  naif_ite;         10;      10000;       1.837e+18;           6.178;          18.605;           8.716;           2.618 (30.033 %)
  rapi_rec;         10;      10000;       2.860e+09;          16.588;          20.840;          17.508;           1.223 ( 6.987 %)
  rapi_ite;         10;      10000;       1.122e+08;           7.720;          11.507;           7.876;           0.662 ( 8.400 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.732e+14;          33.555;          45.250;          36.592;           3.310 ( 9.046 %)
  naif_ite;         10;      10000;       4.886e+21;           6.179;          14.220;           7.633;           2.287 (29.961 %)
  rapi_rec;         10;      10000;       3.835e+07;          16.588;          23.230;          18.108;           1.852 (10.229 %)
  rapi_ite;         10;      10000;       5.334e+14;           7.722;          10.711;           8.118;           0.518 ( 6.376 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.090e+15;          33.549;          50.634;          34.933;           4.068 (11.646 %)
  naif_ite;         10;      10000;       9.746e+12;           6.195;           9.319;           6.480;           0.726 (11.201 %)
  rapi_rec;         10;      10000;       3.026e+14;          16.641;          25.858;          19.434;           2.559 (13.167 %)
  rapi_ite;         10;      10000;       7.044e+10;           7.810;          11.387;           8.721;           0.852 ( 9.766 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.425e+17;          33.550;          53.793;          35.791;           4.253 (11.882 %)
  naif_ite;         10;      10000;       1.886e+13;           6.194;           6.222;           6.197;           0.005 ( 0.076 %)
  rapi_rec;         10;      10000;       2.877e+16;          16.589;          24.862;          18.100;           2.171 (11.995 %)
  rapi_ite;         10;      10000;       1.377e+16;           7.720;          17.356;           8.384;           1.779 (21.216 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.798e+10;          33.861;          45.592;          36.658;           3.654 ( 9.968 %)
  naif_ite;         10;      10000;       1.483e+14;           6.178;          10.902;           6.832;           1.108 (16.210 %)
  rapi_rec;         10;      10000;       1.636e+13;          16.586;          17.850;          16.702;           0.258 ( 1.545 %)
  rapi_ite;         10;      10000;       4.489e+12;           7.723;          19.285;           9.686;           2.805 (28.957 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.669e+09;          33.550;          47.351;          37.729;           4.038 (10.701 %)
  naif_ite;         10;      10000;       1.454e+17;           6.195;           8.432;           6.924;           0.575 ( 8.308 %)
  rapi_rec;         10;      10000;       2.797e+17;          16.909;          21.212;          17.260;           0.949 ( 5.496 %)
  rapi_ite;         10;      10000;       7.516e+12;           7.720;           9.216;           7.917;           0.287 ( 3.628 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.015e+05;          33.549;          52.863;          35.637;           4.274 (11.993 %)
  naif_ite;         10;      10000;       1.854e+34;           6.195;          16.800;           9.890;           3.246 (32.824 %)
  rapi_rec;         10;      10000;       3.898e+20;          16.585;          19.814;          17.181;           0.766 ( 4.457 %)
  rapi_ite;         10;      10000;       1.640e+15;           7.721;          10.700;           8.310;           0.878 (10.563 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.674e+09;          40.791;          75.688;          56.224;           8.521 (15.156 %)
  naif_ite;         10;      10000;       1.458e+19;           6.580;          30.471;          12.649;           4.396 (34.758 %)
  rapi_rec;         10;      10000;       4.068e+14;          17.149;          29.244;          21.727;           3.202 (14.739 %)
  rapi_ite;         10;      10000;       3.106e+22;           7.717;          11.029;           7.920;           0.607 ( 7.667 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.393e+17;          33.575;          84.042;          54.810;          12.346 (22.526 %)
  naif_ite;         10;      10000;       4.873e+26;           6.178;          11.569;           7.324;           1.589 (21.703 %)
  rapi_rec;         10;      10000;       3.576e+15;          16.588;          26.905;          19.673;           2.971 (15.101 %)
  rapi_ite;         10;      10000;       5.734e+20;           7.720;          14.819;           9.807;           2.289 (23.345 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.287e+12;          33.550;          47.480;          36.865;           4.067 (11.032 %)
  naif_ite;         10;      10000;       1.491e+19;           6.179;           9.276;           7.052;           0.670 ( 9.503 %)
  rapi_rec;         10;      10000;       3.163e+13;          16.587;          25.387;          18.392;           2.279 (12.391 %)
  rapi_ite;         10;      10000;       4.341e+10;           7.723;          20.793;           9.671;           2.814 (29.097 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.038e+11;          33.549;          48.572;          37.283;           4.896 (13.131 %)
  naif_ite;         10;      10000;       9.621e+11;           6.579;           6.596;           6.582;           0.003 ( 0.043 %)
  rapi_rec;         10;      10000;       2.261e+12;          16.585;          22.104;          17.477;           1.360 ( 7.783 %)
  rapi_ite;         10;      10000;       5.879e+18;           7.721;          16.455;          10.202;           2.686 (26.324 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.156e+09;          33.548;          50.364;          36.354;           4.554 (12.526 %)
  naif_ite;         10;      10000;       2.201e+18;           6.580;           8.633;           6.740;           0.518 ( 7.680 %)
  rapi_rec;         10;      10000;       3.167e+10;          16.585;          23.058;          17.659;           1.506 ( 8.531 %)
  rapi_ite;         10;      10000;       4.187e+13;           7.723;          17.058;           8.936;           1.725 (19.300 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.816e+18;          33.548;          49.003;          35.710;           3.980 (11.144 %)
  naif_ite;         10;      10000;       1.394e+14;           6.194;          12.145;           7.114;           1.521 (21.378 %)
  rapi_rec;         10;      10000;       2.021e+12;          16.587;          28.166;          20.145;           3.280 (16.281 %)
  rapi_ite;         10;      10000;       1.282e+19;           7.809;          15.512;           9.509;           2.522 (26.528 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.437e+19;          33.923;          46.318;          37.854;           3.448 ( 9.109 %)
  naif_ite;         10;      10000;       2.539e+12;           6.180;           7.962;           6.833;           0.498 ( 7.293 %)
  rapi_rec;         10;      10000;       3.099e+12;          16.590;          29.107;          19.920;           3.298 (16.556 %)
  rapi_ite;         10;      10000;       1.051e+10;           7.721;          12.819;           8.167;           0.910 (11.138 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.368e+17;          33.549;          51.211;          35.704;           4.431 (12.412 %)
  naif_ite;         10;      10000;       7.145e+21;           6.579;           6.593;           6.582;           0.003 ( 0.044 %)
  rapi_rec;         10;      10000;       2.021e+16;          16.586;          26.708;          18.440;           2.904 (15.747 %)
  rapi_ite;         10;      10000;       2.352e+08;           7.721;          11.056;           8.503;           0.833 ( 9.798 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.247e+20;          33.550;          51.176;          37.618;           5.185 (13.783 %)
  naif_ite;         10;      10000;       1.461e+09;           6.195;           8.857;           6.832;           0.650 ( 9.510 %)
  rapi_rec;         10;      10000;       1.923e+23;          16.675;          18.820;          17.304;           0.481 ( 2.779 %)
  rapi_ite;         10;      10000;       1.310e+19;           7.721;          16.855;          10.186;           2.653 (26.051 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.846e+10;          33.550;          52.289;          38.129;           5.800 (15.211 %)
  naif_ite;         10;      10000;       4.850e+17;           6.194;           6.687;           6.387;           0.199 ( 3.118 %)
  rapi_rec;         10;      10000;       2.453e+11;          16.587;          21.996;          17.541;           1.040 ( 5.927 %)
  rapi_ite;         10;      10000;       3.944e+12;           7.723;           9.383;           7.861;           0.275 ( 3.504 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.194e+19;          33.551;          89.842;          40.640;          11.830 (29.109 %)
  naif_ite;         10;      10000;       1.164e+12;           6.196;          10.159;           7.153;           1.018 (14.231 %)
  rapi_rec;         10;      10000;       6.305e+09;          16.645;          22.464;          17.364;           0.983 ( 5.662 %)
  rapi_ite;         10;      10000;       9.254e+20;           7.720;           8.342;           7.786;           0.161 ( 2.064 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.508e+14;          33.656;          47.307;          36.671;           3.783 (10.315 %)
  naif_ite;         10;      10000;       6.535e+16;           6.195;          14.198;           9.086;           2.129 (23.432 %)
  rapi_rec;         10;      10000;       2.288e+18;          16.586;          18.872;          16.933;           0.597 ( 3.525 %)
  rapi_ite;         10;      10000;       3.433e+24;           7.720;           9.797;           8.472;           0.627 ( 7.398 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.926e+14;          33.548;          46.366;          34.583;           3.032 ( 8.767 %)
  naif_ite;         10;      10000;       1.806e+17;           6.580;          12.632;           8.054;           1.643 (20.399 %)
  rapi_rec;         10;      10000;       1.533e+12;          16.733;          25.663;          19.002;           2.112 (11.116 %)
  rapi_ite;         10;      10000;       1.311e+09;           7.723;          16.715;           9.554;           2.029 (21.239 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.425e+24;          33.549;          59.911;          38.085;           6.534 (17.158 %)
  naif_ite;         10;      10000;       1.216e+13;           6.580;           7.512;           6.626;           0.182 ( 2.748 %)
  rapi_rec;         10;      10000;       2.658e+13;          16.588;          25.872;          19.226;           2.764 (14.375 %)
  rapi_ite;         10;      10000;       1.765e+14;           7.810;          14.101;           8.807;           1.210 (13.735 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.495e+27;          33.549;          50.555;          36.806;           4.407 (11.973 %)
  naif_ite;         10;      10000;       1.907e+18;           6.181;          12.948;           7.096;           1.309 (18.442 %)
  rapi_rec;         10;      10000;       2.771e+15;          16.587;          25.338;          18.217;           2.101 (11.533 %)
  rapi_ite;         10;      10000;       5.437e+13;           7.722;          17.065;          10.197;           2.564 (25.149 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.549e+13;          33.798;          52.984;          37.870;           5.312 (14.028 %)
  naif_ite;         10;      10000;       2.652e+18;           6.196;           8.742;           7.008;           0.685 ( 9.777 %)
  rapi_rec;         10;      10000;       7.534e+15;          16.587;          20.901;          17.248;           1.066 ( 6.183 %)
  rapi_ite;         10;      10000;       8.601e+13;           7.719;          14.431;           9.246;           1.947 (21.053 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.541e+13;          33.550;          43.333;          35.986;           2.628 ( 7.303 %)
  naif_ite;         10;      10000;       7.610e+09;           6.194;          12.687;           7.957;           1.754 (22.039 %)
  rapi_rec;         10;      10000;       9.297e+14;          16.587;          22.793;          17.472;           1.061 ( 6.073 %)
  rapi_ite;         10;      10000;       9.250e+10;           7.719;           9.925;           7.892;           0.444 ( 5.631 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.427e+16;          33.549;          51.661;          36.327;           3.874 (10.665 %)
  naif_ite;         10;      10000;       2.059e+08;           6.579;          13.188;           7.262;           1.479 (20.368 %)
  rapi_rec;         10;      10000;       7.250e+31;          16.585;          23.356;          17.746;           1.831 (10.320 %)
  rapi_ite;         10;      10000;       1.720e+15;           7.719;           9.419;           7.862;           0.392 ( 4.985 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.250e+10;          33.549;          56.534;          36.010;           5.835 (16.205 %)
