0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	1.85882e-06
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	1.14451e-06
39	8.48371e-06
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	4.76077e-06
65	0
66	0
67	1.93895e-06
68	1.43725e-06
69	1.06536e-06
70	7.89696e-06
71	5.8536e-06
72	0
73	3.21625e-06
74	2.38404e-06
75	1.76717e-06
76	1.30991e-06
77	0
78	0
79	0
80	0
81	0
82	2.17282e-06
83	1.6106e-06
84	1.19385e-06
85	0
86	0
87	0
88	0
89	0
90	1.98031e-06
91	1.4679e-06
92	1.08808e-06
93	0
94	0
95	0
96	0
97	0
98	0
99	1.33784e-06
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	1.49921e-06
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	1.36638e-06
123	0
124	0
125	0
126	4.125e-06
127	0
128	2.26648e-06
129	3.36006e-06
130	2.49064e-06
131	0
132	0
133	0
134	3.75954e-06
135	0
136	2.06568e-06
137	1.53118e-06
138	2.26997e-06
139	0
140	6.23616e-06
141	4.62255e-06
142	3.42645e-06
143	2.53985e-06
144	1.88266e-06
145	2.79104e-06
146	2.06885e-06
147	0
148	0
149	4.21299e-06
150	3.12287e-06
151	2.31482e-06
152	3.43171e-06
153	2.54375e-06
154	0
155	0
156	5.18009e-06
157	0
158	2.84619e-06
159	4.21946e-06
160	1.56383e-06
161	1.15919e-06
162	0
163	0
164	0
165	0
166	2.59402e-06
167	0
168	1.42528e-06
169	0
170	0
171	0
172	0
173	0
174	0
175	1.75245e-06
176	1.299e-06
177	0
178	0
179	0
180	3.92161e-06
181	0
182	2.15473e-06
183	1.59719e-06
184	1.18391e-06
185	0
186	0
187	0
188	0
189	2.64934e-06
190	0
191	1.45568e-06
192	1.07902e-06
193	0
194	0
195	0
196	3.2575e-06
197	2.41461e-06
198	1.78983e-06
199	1.32671e-06
200	0
