sum	1.125*60	1712921415.02902317047119141	1712921419.36528611183166504
sum	1.1708984375*60	1712921455.47699165344238281	1712921459.87990140914916992
sum	1.0712890625*60	1712921495.92506408691406250	1712921500.29489707946777344
sum	1.125*60	1712921536.37296509742736816	1712921540.76861882209777832
sum	1.0712890625*60	1712921576.56485271453857422	1712921580.83246397972106934
sum	1.0673828125*60	1712921617.01289725303649902	1712921621.37893009185791016
sum	1.099609375*60	1712921657.46094036102294922	1712921661.79083395004272461
sum	1.1337890625*60	1712921697.90897512435913086	1712921702.28001546859741211
sum	1.12109375*60	1712921738.10107016563415527	1712921742.50514101982116699
sum	1.0224609375*60	1712921778.54902291297912598	1712921782.96469521522521973
sum	1.185546875*60	1712921818.99700832366943359	1712921823.33927297592163086
sum	1.173828125*60	1712921859.44499278068542480	1712921863.78164243698120117
sum	1.1240234375*60	1712921899.89297485351562500	1712921904.28524494171142578
sum	1.06640625*60	1712921940.34084010124206543	1712921944.68829035758972168
sum	1.1748046875*60	1712921980.78891587257385254	1712921985.16122937202453613
sum	1.017578125*60	1712922021.23686075210571289	1712922025.64238619804382324
sum	1.1435546875*60	1712922061.68491768836975098	1712922066.06163144111633301
sum	1.158203125*60	1712922102.13298344612121582	1712922106.45096945762634277
sum	1.078125*60	1712922142.32503819465637207	1712922146.63746309280395508
sum	1.08203125*60	1712922182.51701545715332031	1712922186.85434794425964355
sum	1.12890625*60	1712922222.96505069732666016	1712922227.36124086380004883
sum	1.173828125*60	1712922263.15698361396789551	1712922267.56586241722106934
sum	1.1279296875*60	1712922303.60495996475219727	1712922307.97313904762268066
sum	1.1416015625*60	1712922344.05285096168518066	1712922348.42607617378234863
sum	1.091796875*60	1712922384.50090217590332031	1712922388.83840584754943848
sum	1.0205078125*60	1712922424.94894552230834961	1712922429.31243848800659180
sum	1.041015625*60	1712922465.39680838584899902	1712922469.69297838211059570
sum	1.1103515625*60	1712922505.58902359008789062	1712922509.93586874008178711
sum	1.1240234375*60	1712922546.03705406188964844	1712922550.43495035171508789
sum	1.1728515625*60	1712922586.48499870300292969	1712922590.87034249305725098
sum	1.021484375*60	1712922626.93298292160034180	1712922631.35834574699401855
sum	1.171875*60	1712922667.38099145889282227	1712922671.75561404228210449
sum	1.1748046875*60	1712922707.82885384559631348	1712922712.12139344215393066
sum	1.041015625*60	1712922748.02089476585388184	1712922752.33475208282470703
sum	1.05859375*60	1712922788.46894788742065430	1712922792.89489960670471191
sum	1.1484375*60	1712922828.66097569465637207	1712922833.01416468620300293
sum	1.0478515625*60	1712922869.10902023315429688	1712922873.50351786613464355
sum	1.0478515625*60	1712922909.55698585510253906	1712922913.88083577156066895
sum	1.1767578125*60	1712922950.00500059127807617	1712922954.30511951446533203
sum	1.072265625*60	1712922990.19703030586242676	1712922994.56441831588745117
sum	1.115234375*60	1712923030.64497995376586914	1712923034.99621605873107910
sum	1.1796875*60	1712923071.09287261962890625	1712923075.44746279716491699
sum	1.0615234375*60	1712923111.54090285301208496	1712923115.88420271873474121
sum	1.0126953125*60	1712923151.98893141746520996	1712923156.37793946266174316
sum	1.10546875*60	1712923192.43697595596313477	1712923196.76007556915283203
sum	1.1103515625*60	1712923232.62901949882507324	1712923236.99997186660766602
sum	1.0439453125*60	1712923272.82103705406188965	1712923277.22090005874633789
sum	1.1083984375*60	1712923313.26900815963745117	1712923317.59760427474975586
sum	1.0634765625*60	1712923353.46100330352783203	1712923357.93005871772766113
sum	1.0615234375*60	1712923394.16497039794921875	1712923398.52065849304199219
