           0.369 	           0.375 	           0.894 	           0.031 	           1.019 
           0.069 	           0.117 	           0.173 	           0.002 	           0.681 
           0.301 	           0.101 	           0.057 	           0.002 	           0.501 
           1.195 	           0.007 	           0.003 	           0.002 	           0.832 
           4.010 	           0.002 	           0.003 	           0.002 	           1.506 
           0.753 	           0.304 	           0.003 	           0.002 	           1.444 
           0.105 	           0.346 	           0.024 	           0.002 	           1.455 
           4.311 	           0.678 	           0.024 	           0.002 	           1.346 
           1.461 	           0.002 	           0.002 	           0.002 	           1.270 
           0.084 	           0.057 	           0.136 	           0.002 	           0.395 
           0.809 	           0.003 	           0.003 	           0.002 	           0.829 
           0.095 	           0.900 	           0.236 	           0.002 	           0.579 
           0.870 	           0.024 	           0.002 	           0.067 	           0.591 
           0.059 	           0.079 	           0.057 	           0.002 	           1.026 
           2.083 	           0.002 	           0.002 	           0.002 	           2.385 
           0.986 	           0.373 	           0.092 	           0.002 	           0.600 
           1.157 	           0.351 	           0.296 	           0.004 	           0.411 
           1.231 	           1.475 	           0.408 	           0.002 	           0.597 
           9.261 	           0.002 	           0.305 	           0.824 	           0.488 
           3.829 	           0.002 	           0.526 	           0.002 	           0.660 
           7.259 	           0.002 	           1.167 	           0.002 	           0.712 
           7.769 	           0.002 	           0.323 	           0.029 	           0.644 
           8.066 	           0.024 	           0.133 	           0.977 	           2.701 
           6.955 	           0.280 	           0.296 	           0.002 	           1.205 
           1.266 	           0.003 	           0.023 	           0.002 	           0.476 
           6.244 	           0.002 	           0.338 	           0.002 	           0.716 
           2.062 	           0.057 	           0.557 	           0.002 	           0.840 
           4.403 	           0.547 	           0.612 	           0.002 	           0.818 
           1.063 	           0.344 	           0.002 	           0.002 	           1.206 
           1.198 	           0.157 	           0.296 	           0.002 	           1.008 
           6.910 	           0.157 	           0.002 	           0.125 	           0.681 
           7.441 	           0.023 	           0.040 	           0.002 	           0.737 
           7.940 	           0.300 	           0.058 	           0.002 	           1.144 
           1.028 	           0.028 	           0.002 	           0.002 	           0.605 
           0.083 	           0.114 	           0.321 	           0.002 	          38.091 
           1.966 	           0.006 	           0.099 	           0.002 	           2.692 
           5.332 	           0.024 	           0.032 	           0.002 	           2.847 
           8.853 	           0.002 	           0.003 	           0.003 	           2.464 
           9.455 	           0.092 	           0.069 	           0.030 	           3.259 
           6.178 	           0.002 	           0.024 	           0.002 	           1.850 
           5.425 	           0.002 	           0.024 	           0.002 	           0.627 
           5.748 	           0.057 	           0.801 	           0.002 	           1.882 
           7.785 	           0.057 	           0.002 	           0.004 	           2.911 
           5.875 	           0.099 	           0.057 	           0.002 	           0.693 
           6.928 	           0.005 	           1.686 	           0.002 	           0.766 
           1.115 	           0.953 	           0.272 	           0.003 	           1.194 
           0.144 	           0.002 	           0.136 	           0.002 	           0.824 
           0.158 	           0.023 	           0.003 	           0.002 	           1.501 
           0.123 	           0.189 	           0.002 	           0.002 	           1.083 
           2.132 	           0.549 	           0.311 	           0.002 	           0.097 
           7.257 	           0.002 	           0.057 	           0.002 	           0.916 
           6.414 	           0.023 	           0.079 	           0.094 	           0.426 
           5.654 	           0.359 	           0.002 	           0.002 	           0.482 
           4.914 	           0.152 	           0.002 	           0.002 	           0.384 
           2.386 	           0.068 	           0.005 	           0.002 	           1.306 
           0.073 	           0.058 	           0.002 	           0.002 	           0.924 
           0.098 	           2.743 	           0.003 	           0.001 	           0.296 
           1.574 	           0.002 	           0.002 	           0.067 	           0.424 
           3.470 	           0.002 	           0.002 	           0.002 	           0.808 
           2.052 	           0.157 	           0.136 	           0.002 	           2.123 
           1.611 	           0.002 	           0.442 	           0.002 	           1.892 
           3.324 	           0.138 	           0.002 	           0.002 	           0.487 
           1.883 	           0.354 	           0.354 	           0.002 	           1.272 
           1.416 	           0.005 	           0.002 	           0.002 	           0.634 
           2.581 	           0.005 	           0.057 	           0.002 	           0.566 
           2.748 	           0.023 	           0.173 	           0.002 	           0.474 
           2.917 	           0.024 	           0.002 	           3.272 	           0.481 
           2.137 	           0.002 	           0.079 	           0.049 	           0.456 
           1.805 	           0.099 	           0.255 	           0.507 	           0.610 
           1.264 	           0.068 	           0.002 	           0.002 	           0.845 
           1.950 	           0.058 	           0.002 	           0.002 	           0.612 
           4.492 	           1.760 	           0.255 	           0.002 	           0.658 
           5.519 	           0.023 	           0.003 	           0.002 	           0.320 
           5.977 	           0.002 	           0.003 	           0.002 	           0.967 
           9.097 	           0.023 	           0.002 	           0.002 	           0.802 
           5.342 	           0.334 	           0.057 	           0.002 	           0.880 
           5.711 	           0.156 	           0.002 	           0.002 	           0.908 
           5.111 	           0.002 	           0.503 	           0.002 	           1.095 
           6.103 	           0.002 	           0.253 	           0.002 	           1.895 
           6.039 	           0.002 	           0.250 	           0.002 	           0.591 
           5.935 	           0.549 	           0.094 	           0.002 	           1.205 
           6.540 	           0.181 	           0.173 	           0.002 	           0.461 
           5.250 	           0.024 	           0.408 	           0.002 	           0.604 
           0.874 	           0.002 	           0.057 	           0.124 	           0.480 
           1.566 	           1.242 	           0.002 	           0.002 	           0.615 
           1.095 	           0.002 	           0.002 	           0.002 	           0.432 
           4.378 	           0.213 	           0.024 	           0.003 	           0.643 
           0.347 	           0.003 	           0.003 	           0.029 	           0.536 
           1.803 	           0.002 	           0.169 	           0.003 	           1.150 
           0.996 	           2.404 	           0.002 	           0.002 	           0.371 
           2.883 	           0.023 	           0.002 	           0.002 	           0.671 
           6.594 	           0.002 	           0.002 	           0.002 	           0.434 
           2.296 	           0.080 	           0.099 	           0.002 	           0.563 
           8.056 	           0.451 	           0.060 	           0.002 	           0.943 
           9.540 	           0.003 	           0.079 	           0.002 	           1.159 
           7.510 	           0.157 	           0.245 	           0.002 	           0.443 
          11.192 	           0.002 	           0.024 	           0.002 	           0.513 
           7.527 	           0.111 	           0.002 	           0.002 	           1.132 
           4.114 	           1.232 	           0.057 	           0.002 	           0.968 
           1.629 	           0.024 	           0.136 	           0.025 	           3.365 
           0.996 	           0.084 	           0.390 	           0.002 	           2.094 
