0 0
500 7.35314e-07
1000 1.6577e-06
1500 1.55694e-06
2000 1.63e-06
2500 2.28445e-06
3000 1.96613e-06
3500 1.68844e-06
4000 2.46605e-06
4500 2.45935e-06
5000 2.46293e-06
5500 2.26682e-06
6000 3.0854e-06
6500 3.01959e-06
