     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  rapi_rec;         10;      10000;       3.641e+17;          20.797;          31.973;          21.535;           2.301 (10.683 %)
  rapi_ite;         10;      10000;       1.816e+14;          13.536;          26.795;          18.571;           3.330 (17.931 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.580e+24;          52.338;          92.872;          64.832;          10.620 (16.381 %)
  naif_ite;         10;      10000;       1.532e+10;          25.923;          44.601;          34.876;           5.652 (16.205 %)
  rapi_rec;         10;      10000;       2.207e+14;          20.663;          38.787;          25.189;           5.933 (23.552 %)
  rapi_ite;         10;      10000;       1.067e+25;          13.423;          23.032;          17.016;           3.014 (17.715 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.847e+11;          52.026;          94.597;          58.705;           9.339 (15.908 %)
  naif_ite;         10;      10000;       1.526e+11;          25.900;          41.616;          29.904;           4.905 (16.401 %)
  rapi_rec;         10;      10000;       4.241e+13;          20.621;          34.075;          23.513;           3.601 (15.313 %)
  rapi_ite;         10;      10000;       8.597e+12;          13.426;          24.145;          15.695;           2.801 (17.845 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.738e+14;          52.087;          70.645;          57.783;           5.778 (10.000 %)
  naif_ite;         10;      10000;       1.208e+22;          25.906;          40.495;          28.482;           3.987 (14.000 %)
  rapi_rec;         10;      10000;       1.063e+18;          20.651;          21.804;          20.978;           0.190 ( 0.905 %)
  rapi_ite;         10;      10000;       3.022e+26;          14.084;          14.122;          14.097;           0.008 ( 0.060 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.810e+14;          52.115;          72.011;          55.988;           4.839 ( 8.642 %)
  naif_ite;         10;      10000;       1.347e+07;          25.928;          37.146;          26.615;           2.025 ( 7.607 %)
  rapi_rec;         10;      10000;       2.537e+16;          20.801;          35.399;          23.594;           3.485 (14.772 %)
  rapi_ite;         10;      10000;       1.019e+22;          13.434;          24.189;          15.635;           2.794 (17.869 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.526e+16;          51.703;          69.783;          55.080;           5.127 ( 9.308 %)
  naif_ite;         10;      10000;       2.439e+16;          26.006;          41.910;          33.190;           4.978 (14.998 %)
  rapi_rec;         10;      10000;       7.790e+10;          24.220;          58.564;          41.777;           9.242 (22.121 %)
  rapi_ite;         10;      10000;       1.097e+28;          13.681;          26.167;          19.463;           3.219 (16.540 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.243e+24;          61.705;          99.832;          78.704;           8.772 (11.145 %)
  naif_ite;         10;      10000;       2.796e+14;          25.895;          41.580;          30.098;           4.407 (14.643 %)
  rapi_rec;         10;      10000;       1.468e+23;          20.652;          33.055;          23.112;           3.380 (14.623 %)
  rapi_ite;         10;      10000;       8.817e+16;          14.087;          23.566;          16.615;           2.678 (16.121 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.216e+38;          51.993;          79.729;          56.237;           6.507 (11.570 %)
  naif_ite;         10;      10000;       1.915e+17;          25.907;          36.318;          27.616;           2.865 (10.374 %)
  rapi_rec;         10;      10000;       1.102e+16;          20.636;          26.475;          21.645;           1.188 ( 5.488 %)
  rapi_ite;         10;      10000;       6.394e+16;          13.427;          22.928;          14.885;           2.063 (13.859 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.855e+17;          51.772;          70.524;          56.150;           4.982 ( 8.872 %)
  naif_ite;         10;      10000;       1.701e+15;          25.905;          48.052;          29.104;           4.993 (17.157 %)
  rapi_rec;         10;      10000;       3.948e+24;          20.668;          31.354;          22.046;           2.588 (11.741 %)
  rapi_ite;         10;      10000;       1.121e+15;          13.444;          16.316;          14.192;           0.674 ( 4.749 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.705e+13;          51.891;          76.265;          57.282;           7.331 (12.799 %)
  naif_ite;         10;      10000;       2.839e+09;          25.924;          31.041;          26.383;           0.976 ( 3.700 %)
  rapi_rec;         10;      10000;       8.399e+13;          20.664;          34.651;          23.976;           3.738 (15.590 %)
  rapi_ite;         10;      10000;       2.334e+25;          13.442;          17.860;          14.306;           0.781 ( 5.460 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.263e+11;          52.087;          70.818;          54.900;           4.266 ( 7.771 %)
  naif_ite;         10;      10000;       1.585e+09;          25.908;          28.164;          26.270;           0.460 ( 1.751 %)
  rapi_rec;         10;      10000;       1.052e+13;          20.659;          48.614;          25.235;           7.164 (28.389 %)
  rapi_ite;         10;      10000;       1.007e+26;          13.444;          17.376;          14.826;           1.232 ( 8.313 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.376e+16;          51.697;          87.906;          58.232;           8.377 (14.386 %)
  naif_ite;         10;      10000;       1.787e+12;          25.901;          27.994;          26.296;           0.547 ( 2.081 %)
  rapi_rec;         10;      10000;       5.936e+15;          20.945;          31.120;          22.459;           2.989 (13.308 %)
  rapi_ite;         10;      10000;       1.946e+26;      -99985.910;          21.638;       -3016.148;       17407.777 (-577.153 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.782e+14;          52.443;          83.325;          57.537;           7.587 (13.187 %)
  naif_ite;         10;      10000;       1.027e+27;          25.922;          38.311;          27.921;           3.309 (11.850 %)
  rapi_rec;         10;      10000;       5.039e+12;          20.672;          24.741;          21.139;           0.788 ( 3.726 %)
  rapi_ite;         10;      10000;       3.455e+18;          13.424;          25.857;          16.224;           3.054 (18.824 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.087e+27;          52.565;          68.381;          55.757;           4.096 ( 7.346 %)
  naif_ite;         10;      10000;       6.194e+26;          25.897;          59.707;          33.790;           9.115 (26.975 %)
  rapi_rec;         10;      10000;       5.196e+13;          22.872;         117.482;          46.884;          16.031 (34.194 %)
  rapi_ite;         10;      10000;       1.759e+15;          13.423;          26.844;          16.635;           3.421 (20.568 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.132e+13;          55.022;          90.085;          70.093;           9.852 (14.055 %)
  naif_ite;         10;      10000;       4.368e+18;          25.917;          33.660;          26.956;           1.626 ( 6.034 %)
  rapi_rec;         10;      10000;       2.970e+20;          20.657;          39.951;          24.058;           4.054 (16.851 %)
  rapi_ite;         10;      10000;       2.156e+17;          13.539;          20.853;          15.258;           1.583 (10.372 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.647e+16;          52.007;          67.166;          55.122;           3.071 ( 5.571 %)
  naif_ite;         10;      10000;       7.008e+17;          25.920;          33.555;          28.057;           1.745 ( 6.221 %)
  rapi_rec;         10;      10000;       8.224e+12;          20.654;          25.195;          22.220;           0.906 ( 4.076 %)
  rapi_ite;         10;      10000;       7.838e+14;          13.425;          17.498;          14.531;           1.023 ( 7.042 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.280e+12;          51.879;          64.755;          54.458;           3.543 ( 6.505 %)
  naif_ite;         10;      10000;       7.163e+16;          25.891;          37.078;          27.482;           2.943 (10.707 %)
  rapi_rec;         10;      10000;       4.419e+19;          20.673;          23.135;          21.018;           0.392 ( 1.866 %)
  rapi_ite;         10;      10000;       4.172e+16;          13.432;          24.202;          15.248;           2.279 (14.949 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.180e+14;          52.058;          69.086;          56.320;           4.878 ( 8.662 %)
  naif_ite;         10;      10000;       3.302e+22;          25.899;          42.223;          29.552;           4.616 (15.620 %)
  rapi_rec;         10;      10000;       2.186e+19;          21.608;          44.706;          26.905;           5.154 (19.156 %)
  rapi_ite;         10;      10000;       8.879e+14;          13.426;          17.692;          14.118;           0.792 ( 5.608 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.473e+08;          51.978;          74.929;          56.529;           6.107 (10.802 %)
  naif_ite;         10;      10000;       2.239e+41;          25.881;          29.682;          26.734;           0.813 ( 3.042 %)
  rapi_rec;         10;      10000;       6.118e+17;          20.645;          36.320;          23.779;           4.122 (17.335 %)
  rapi_ite;         10;      10000;       1.852e+16;          13.420;          20.049;          14.720;           1.627 (11.051 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.169e+17;          51.788;          71.985;          54.683;           4.715 ( 8.623 %)
  naif_ite;         10;      10000;       2.039e+08;          25.919;          36.815;          28.047;           2.682 ( 9.561 %)
  rapi_rec;         10;      10000;       5.668e+18;          20.632;          36.712;          24.026;           3.954 (16.459 %)
  rapi_ite;         10;      10000;       1.426e+12;          13.429;          16.032;          13.963;           0.595 ( 4.259 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.611e+20;          51.692;          80.268;          57.920;           7.596 (13.115 %)
  naif_ite;         10;      10000;       1.223e+14;          25.911;          29.006;          26.443;           0.638 ( 2.411 %)
  rapi_rec;         10;      10000;       2.065e+32;          20.634;          43.679;          23.176;           5.070 (21.879 %)
  rapi_ite;         10;      10000;       1.746e+11;          13.436;          16.585;          14.144;           0.710 ( 5.019 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.018e+32;          52.047;          88.755;          57.726;           8.898 (15.414 %)
  naif_ite;         10;      10000;       1.870e+11;          26.026;          35.082;          28.312;           2.465 ( 8.705 %)
  rapi_rec;         10;      10000;       3.382e+08;          20.650;          52.300;          25.380;           8.135 (32.053 %)
  rapi_ite;         10;      10000;       3.240e+11;          13.432;          30.561;          17.068;           4.200 (24.605 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.638e+15;          51.999;          74.830;          57.480;           6.570 (11.431 %)
  naif_ite;         10;      10000;       2.772e+18;          25.917;          40.172;          28.737;           3.472 (12.080 %)
  rapi_rec;         10;      10000;       6.636e+18;          20.640;          28.526;          22.018;           1.560 ( 7.084 %)
  rapi_ite;         10;      10000;       3.849e+20;          13.434;          20.030;          14.120;           1.147 ( 8.125 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.866e+16;          51.671;          70.037;          55.716;           5.356 ( 9.612 %)
  naif_ite;         10;      10000;       7.583e+12;          26.093;          36.129;          27.116;           1.867 ( 6.885 %)
  rapi_rec;         10;      10000;       7.727e+12;          20.657;          35.244;          23.416;           3.909 (16.694 %)
  rapi_ite;         10;      10000;       2.373e+12;          13.439;          14.963;          14.043;           0.278 ( 1.983 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.586e+12;          52.153;          71.914;          55.671;           4.740 ( 8.514 %)
  naif_ite;         10;      10000;       2.669e+17;          25.894;          40.692;          28.368;           3.426 (12.077 %)
  rapi_rec;         10;      10000;       3.668e+14;          20.663;          35.375;          23.817;           4.482 (18.819 %)
  rapi_ite;         10;      10000;       2.266e+13;          13.424;          18.535;          14.195;           1.126 ( 7.935 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.458e+22;          52.033;          76.676;          57.327;           6.616 (11.540 %)
  naif_ite;         10;      10000;       3.236e+21;          25.913;          29.638;          27.218;           0.848 ( 3.116 %)
  rapi_rec;         10;      10000;       3.065e+19;          20.663;          38.617;          23.864;           3.947 (16.539 %)
  rapi_ite;         10;      10000;       1.111e+16;          13.444;          28.025;          15.229;           2.890 (18.976 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.345e+16;          51.975;          71.010;          54.976;           4.148 ( 7.545 %)
  naif_ite;         10;      10000;       1.015e+15;          25.871;          38.992;          29.326;           3.836 (13.079 %)
  rapi_rec;         10;      10000;       4.337e+17;          20.637;          27.275;          22.457;           1.225 ( 5.456 %)
  rapi_ite;         10;      10000;       6.783e+22;          13.428;          21.010;          14.921;           1.939 (12.992 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.676e+13;          51.683;          71.148;          55.577;           5.061 ( 9.106 %)
  naif_ite;         10;      10000;       8.386e+07;          25.923;          35.302;          27.738;           2.514 ( 9.063 %)
  rapi_rec;         10;      10000;       2.341e+08;          20.651;          30.256;          22.468;           2.031 ( 9.039 %)
  rapi_ite;         10;      10000;       4.857e+19;          13.443;          15.831;          14.325;           0.650 ( 4.537 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.692e+22;          51.933;          70.945;          55.050;           4.699 ( 8.537 %)
  naif_ite;         10;      10000;       8.705e+27;          25.916;          39.968;          28.149;           3.177 (11.287 %)
  rapi_rec;         10;      10000;       1.398e+18;          20.646;          39.421;          23.793;           4.892 (20.563 %)
  rapi_ite;         10;      10000;       2.649e+09;          13.438;          18.461;          14.177;           0.882 ( 6.219 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.810e+13;          51.968;          75.853;          56.384;           5.719 (10.143 %)
  naif_ite;         10;      10000;       4.832e+19;          26.084;          34.666;          27.739;           1.919 ( 6.918 %)
  rapi_rec;         10;      10000;       1.203e+22;          20.665;          35.670;          23.587;           3.791 (16.070 %)
  rapi_ite;         10;      10000;       9.276e+15;          13.431;          18.021;          14.312;           1.016 ( 7.102 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.493e+13;          52.764;          74.643;          60.987;           6.339 (10.394 %)
  naif_ite;         10;      10000;       9.320e+13;          26.339;          39.820;          30.230;           3.773 (12.480 %)
  rapi_rec;         10;      10000;       4.255e+17;          22.585;          47.215;          30.481;           6.019 (19.748 %)
  rapi_ite;         10;      10000;       3.368e+26;          13.440;          22.605;          14.928;           2.279 (15.263 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.273e+07;          51.689;          73.444;          57.798;           6.759 (11.694 %)
  naif_ite;         10;      10000;       2.356e+13;          26.200;          43.244;          32.690;           4.413 (13.500 %)
  rapi_rec;         10;      10000;       9.463e+15;          20.657;          38.002;          27.581;           5.052 (18.318 %)
  rapi_ite;         10;      10000;       1.113e+26;          13.720;          22.523;          15.842;           2.268 (14.314 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.267e+12;          53.482;          79.227;          62.241;           7.088 (11.387 %)
  naif_ite;         10;      10000;       3.992e+16;      -99967.039;          35.924;       -3000.545;       17407.191 (-580.134 %)
  rapi_rec;         10;      10000;       1.105e+12;          21.966;          62.437;          33.305;           8.843 (26.551 %)
  rapi_ite;         10;      10000;       4.120e+13;          13.935;          38.795;          24.493;           5.043 (20.590 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.472e+11;          56.406;         114.087;          79.698;          15.056 (18.891 %)
  naif_ite;         10;      10000;       5.042e+20;          32.888;          60.934;          43.180;           7.089 (16.417 %)
  rapi_rec;         10;      10000;       5.818e+21;          26.209;          77.254;          36.583;          10.154 (27.755 %)
  rapi_ite;         10;      10000;       3.616e+10;          15.375;          28.623;          20.807;           2.832 (13.611 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.451e+33;          59.831;          97.356;          74.145;           8.240 (11.113 %)
  naif_ite;         10;      10000;       4.597e+10;          31.912;          59.257;          38.391;           6.779 (17.659 %)
  rapi_rec;         10;      10000;       1.270e+14;          21.617;          54.606;          36.728;           8.941 (24.345 %)
  rapi_ite;         10;      10000;       4.124e+18;          13.438;          25.203;          19.425;           2.418 (12.445 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.964e+13;          51.983;          75.795;          62.261;           7.698 (12.364 %)
  naif_ite;         10;      10000;       9.004e+13;          26.161;          38.283;          33.485;           2.721 ( 8.125 %)
  rapi_rec;         10;      10000;       5.243e+21;          20.659;          42.565;          26.012;           5.684 (21.850 %)
  rapi_ite;         10;      10000;       5.657e+10;          13.435;          24.765;          15.578;           2.593 (16.646 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.183e+16;          51.682;          71.957;          57.868;           6.129 (10.591 %)
  naif_ite;         10;      10000;       1.055e+28;          26.228;          39.588;          32.397;           4.010 (12.377 %)
  rapi_rec;         10;      10000;       2.930e+21;          22.922;          41.257;          30.483;           3.744 (12.283 %)
  rapi_ite;         10;      10000;       8.181e+21;          13.433;          22.157;          16.408;           2.496 (15.213 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.666e+11;          53.194;          85.627;          61.706;           7.229 (11.715 %)
  naif_ite;         10;      10000;       4.607e+21;          27.243;          39.899;          31.970;           3.529 (11.040 %)
  rapi_rec;         10;      10000;       7.177e+20;          20.616;          45.232;          25.124;           4.995 (19.882 %)
  rapi_ite;         10;      10000;       3.710e+15;          13.433;          24.261;          17.341;           2.791 (16.095 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.620e+14;          52.100;          73.254;          59.881;           5.848 ( 9.766 %)
  naif_ite;         10;      10000;       6.642e+17;          26.962;          41.490;          32.506;           3.772 (11.605 %)
  rapi_rec;         10;      10000;       1.416e+23;          20.618;          32.465;          24.593;           3.831 (15.577 %)
  rapi_ite;         10;      10000;       2.814e+10;          13.456;          24.581;          17.495;           3.166 (18.098 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.652e+12;          52.038;          81.437;          62.558;           6.729 (10.757 %)
  naif_ite;         10;      10000;       2.983e+17;          26.415;          42.192;          33.311;           4.622 (13.876 %)
  rapi_rec;         10;      10000;       2.166e+11;          20.665;          37.175;          24.319;           4.145 (17.045 %)
  rapi_ite;         10;      10000;       2.015e+18;          13.440;          20.064;          15.292;           2.099 (13.726 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.811e+17;          53.552;          79.872;          63.630;           7.824 (12.297 %)
  naif_ite;         10;      10000;       6.011e+13;          25.903;          39.925;          30.146;           3.618 (12.003 %)
  rapi_rec;         10;      10000;       4.660e+13;          20.658;          34.029;          23.739;           4.150 (17.481 %)
  rapi_ite;         10;      10000;       1.052e+13;          13.428;          22.171;          14.720;           1.745 (11.853 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.643e+16;          52.632;          87.201;          63.580;           8.046 (12.655 %)
  naif_ite;         10;      10000;       1.066e+11;          25.887;          48.140;          33.371;           5.844 (17.511 %)
  rapi_rec;         10;      10000;       6.030e+10;          20.766;          42.709;          29.670;           6.685 (22.532 %)
  rapi_ite;         10;      10000;       2.048e+08;          13.425;          21.173;          14.865;           2.027 (13.636 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.806e+27;          52.027;          89.371;          60.377;           9.563 (15.839 %)
  naif_ite;         10;      10000;       9.809e+10;          25.915;          29.079;          26.270;           0.521 ( 1.985 %)
  rapi_rec;         10;      10000;       2.821e+09;          20.675;          46.508;          28.109;           6.709 (23.868 %)
  rapi_ite;         10;      10000;       1.214e+14;          13.492;          20.996;          15.319;           2.069 (13.507 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.357e+09;          51.886;          85.625;          59.172;           8.380 (14.163 %)
  naif_ite;         10;      10000;       3.476e+08;          25.922;          42.401;          27.791;           3.227 (11.611 %)
  rapi_rec;         10;      10000;       1.629e+14;          20.810;          43.903;          27.065;           5.921 (21.876 %)
  rapi_ite;         10;      10000;       5.326e+19;          13.425;          19.961;          14.294;           1.335 ( 9.342 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.120e+22;          56.070;         117.230;          78.642;          16.783 (21.342 %)
  naif_ite;         10;      10000;       1.432e+11;          25.899;          47.270;          33.376;           7.254 (21.735 %)
  rapi_rec;         10;      10000;       2.798e+17;          20.664;          86.398;          35.859;          15.232 (42.477 %)
  rapi_ite;         10;      10000;       8.131e+16;          18.116;          31.687;          24.818;           4.151 (16.726 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.370e+24;          52.010;          74.857;          61.681;           6.341 (10.281 %)
  naif_ite;         10;      10000;       1.182e+21;          26.550;          42.807;          30.875;           3.936 (12.749 %)
  rapi_rec;         10;      10000;       8.416e+15;          22.301;          47.070;          33.962;           6.397 (18.836 %)
  rapi_ite;         10;      10000;       6.459e+08;          13.431;          23.666;          17.627;           2.347 (13.316 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.010e+09;          51.688;          82.798;          58.482;           7.619 (13.027 %)
  naif_ite;         10;      10000;       2.225e+10;          25.892;          42.949;          30.859;           5.041 (16.334 %)
  rapi_rec;         10;      10000;       2.495e+15;          20.617;          22.610;          20.996;           0.345 ( 1.645 %)
  rapi_ite;         10;      10000;       8.225e+12;          13.903;          26.259;          16.355;           2.622 (16.034 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.056e+15;          53.196;          77.993;          58.977;           6.457 (10.948 %)
  naif_ite;         10;      10000;       3.149e+13;          25.909;          47.218;          30.985;           5.707 (18.417 %)
  rapi_rec;         10;      10000;       1.697e+13;          20.760;          44.480;          23.529;           4.938 (20.987 %)
  rapi_ite;         10;      10000;       2.466e+19;          13.418;          27.920;          18.542;           3.950 (21.301 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.150e+18;          51.687;          84.179;          61.178;           8.450 (13.812 %)
  naif_ite;         10;      10000;       9.544e+13;          25.895;          40.060;          30.252;           4.236 (14.003 %)
  rapi_rec;         10;      10000;       1.944e+21;          20.747;          40.397;          26.028;           5.984 (22.989 %)
  rapi_ite;         10;      10000;       1.783e+26;          13.424;          28.464;          16.812;           3.549 (21.108 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.700e+10;          52.075;          77.553;          58.273;           7.536 (12.931 %)
  naif_ite;         10;      10000;       4.381e+13;          25.921;          41.913;          30.671;           4.795 (15.634 %)
  rapi_rec;         10;      10000;       2.381e+16;          20.659;          42.256;          26.127;           5.454 (20.874 %)
  rapi_ite;         10;      10000;       2.271e+14;          13.430;          24.549;          16.495;           3.069 (18.604 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.021e+10;          52.168;          72.532;          59.072;           7.043 (11.923 %)
  naif_ite;         10;      10000;       3.473e+17;          25.913;          39.264;          28.077;           3.813 (13.582 %)
  rapi_rec;         10;      10000;       2.614e+08;      -99978.293;          28.719;       -3008.129;       17407.849 (-578.693 %)
  rapi_ite;         10;      10000;       7.743e+26;          13.514;          21.324;          15.870;           2.539 (15.998 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.583e+14;          52.461;          77.715;          57.396;           6.038 (10.520 %)
  naif_ite;         10;      10000;       9.397e+12;          25.890;          41.022;          29.079;           4.679 (16.090 %)
  rapi_rec;         10;      10000;       1.645e+12;          20.645;          36.288;          22.350;           3.829 (17.131 %)
  rapi_ite;         10;      10000;       3.407e+10;          13.437;          24.645;          15.706;           2.969 (18.903 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.291e+09;          51.685;          85.626;          58.298;           9.075 (15.567 %)
  naif_ite;         10;      10000;       8.384e+12;          25.892;          38.185;          28.629;           3.368 (11.763 %)
  rapi_rec;         10;      10000;       7.407e+16;          20.642;          26.748;          22.247;           1.302 ( 5.851 %)
  rapi_ite;         10;      10000;       4.931e+12;          13.435;          20.224;          15.400;           2.149 (13.958 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.019e+16;          51.965;          68.124;          55.439;           4.357 ( 7.858 %)
  naif_ite;         10;      10000;       8.445e+16;          25.891;          40.116;          27.569;           3.288 (11.925 %)
  rapi_rec;         10;      10000;       1.871e+15;          20.643;          34.497;          22.797;           3.921 (17.200 %)
  rapi_ite;         10;      10000;       5.763e+13;          13.434;          14.112;          14.000;           0.231 ( 1.651 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.382e+12;          52.137;          77.763;          56.273;           6.136 (10.904 %)
