     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.081e+13;          30.851;          50.239;          32.890;           3.776 (11.481 %)
  naif_ite;         10;      10000;       7.939e+16;           4.251;          12.239;           5.605;           2.102 (37.502 %)
  rapi_rec;         10;      10000;       3.086e+24;          16.118;          21.497;          16.750;           1.355 ( 8.091 %)
  rapi_ite;         10;      10000;       1.466e+13;           7.724;           9.096;           8.101;           0.256 ( 3.159 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.140e+09;          30.853;          43.372;          34.157;           3.055 ( 8.943 %)
  naif_ite;         10;      10000;       1.410e+07;           4.249;           6.512;           4.634;           0.608 (13.129 %)
  rapi_rec;         10;      10000;       3.527e+25;          16.245;          22.620;          17.048;           1.725 (10.119 %)
  rapi_ite;         10;      10000;       8.450e+07;           7.719;          15.092;           8.907;           1.886 (21.176 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.548e+13;          30.849;          47.939;          33.568;           4.841 (14.421 %)
  naif_ite;         10;      10000;       4.385e+09;           4.253;          10.676;           7.008;           1.884 (26.883 %)
  rapi_rec;         10;      10000;       8.896e+26;          16.201;          22.836;          16.675;           1.189 ( 7.130 %)
  rapi_ite;         10;      10000;       7.865e+10;           7.721;           8.653;           8.242;           0.196 ( 2.373 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.276e+29;          30.850;          39.874;          32.656;           2.225 ( 6.813 %)
  naif_ite;         10;      10000;       1.063e+21;           4.634;           4.648;           4.637;           0.002 ( 0.053 %)
  rapi_rec;         10;      10000;       1.076e+29;          16.205;          32.283;          18.166;           4.106 (22.603 %)
  rapi_ite;         10;      10000;       4.100e+20;           7.720;          21.206;           9.614;           3.430 (35.683 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.799e+25;          30.897;          44.954;          33.444;           3.446 (10.302 %)
  naif_ite;         10;      10000;       2.942e+12;           4.250;           6.789;           4.803;           0.525 (10.940 %)
  rapi_rec;         10;      10000;       1.519e+33;          16.242;          17.287;          16.408;           0.227 ( 1.385 %)
  rapi_ite;         10;      10000;       1.032e+34;           7.720;           8.685;           7.816;           0.233 ( 2.978 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.902e+11;          30.850;          39.419;          32.336;           1.964 ( 6.074 %)
  naif_ite;         10;      10000;       1.305e+15;           4.353;          11.850;           6.992;           1.499 (21.442 %)
  rapi_rec;         10;      10000;       8.072e+14;          16.323;          22.934;          17.825;           1.771 ( 9.934 %)
  rapi_ite;         10;      10000;       1.983e+20;           7.719;           8.332;           7.887;           0.241 ( 3.051 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.390e+20;          30.849;          47.904;          32.675;           4.022 (12.310 %)
  naif_ite;         10;      10000;       3.876e+15;           4.633;           4.647;           4.636;           0.003 ( 0.054 %)
  rapi_rec;         10;      10000;       2.219e+16;          16.330;          22.075;          17.281;           1.536 ( 8.887 %)
  rapi_ite;         10;      10000;       4.942e+18;           7.719;           8.630;           7.786;           0.208 ( 2.667 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.652e+22;          30.849;          46.266;          33.408;           3.915 (11.719 %)
  naif_ite;         10;      10000;       2.807e+13;           4.250;           5.846;           4.710;           0.465 ( 9.869 %)
  rapi_rec;         10;      10000;       1.002e+18;          16.331;          19.127;          17.007;           0.555 ( 3.264 %)
  rapi_ite;         10;      10000;       5.948e+10;           7.723;          10.750;           8.701;           0.744 ( 8.547 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.460e+12;          30.850;          35.528;          31.412;           0.990 ( 3.151 %)
  naif_ite;         10;      10000;       7.554e+24;           4.249;          12.159;           7.788;           2.684 (34.459 %)
  rapi_rec;         10;      10000;       4.106e+26;          16.330;          22.497;          17.236;           1.308 ( 7.586 %)
  rapi_ite;         10;      10000;       2.616e+11;           7.719;          10.752;           8.766;           0.781 ( 8.905 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.521e+10;          30.933;          44.133;          32.410;           2.621 ( 8.087 %)
  naif_ite;         10;      10000;       1.271e+15;           4.249;          12.192;           6.025;           1.939 (32.189 %)
  rapi_rec;         10;      10000;       1.332e+14;          16.332;          31.533;          19.068;           4.171 (21.874 %)
  rapi_ite;         10;      10000;       3.757e+21;           7.723;           9.825;           8.444;           0.568 ( 6.725 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.275e+16;          30.851;          40.251;          32.690;           2.749 ( 8.409 %)
  naif_ite;         10;      10000;       3.275e+22;           4.251;           9.692;           4.768;           0.967 (20.279 %)
  rapi_rec;         10;      10000;       1.853e+14;          16.330;          19.694;          17.024;           0.572 ( 3.357 %)
  rapi_ite;         10;      10000;       4.143e+12;           7.722;           9.975;           8.489;           0.583 ( 6.866 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.592e+11;          31.122;          37.916;          32.298;           1.863 ( 5.768 %)
  naif_ite;         10;      10000;       3.351e+15;           4.251;           8.567;           5.194;           1.383 (26.634 %)
  rapi_rec;         10;      10000;       1.714e+16;          16.329;          23.620;          17.055;           1.438 ( 8.433 %)
  rapi_ite;         10;      10000;       8.340e+16;           7.722;          10.954;           8.638;           0.702 ( 8.123 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.123e+09;          30.849;          47.173;          31.875;           3.098 ( 9.719 %)
  naif_ite;         10;      10000;       2.424e+37;           4.636;           5.771;           4.689;           0.214 ( 4.565 %)
  rapi_rec;         10;      10000;       1.875e+19;          16.201;          26.450;          17.705;           2.314 (13.072 %)
  rapi_ite;         10;      10000;       1.021e+12;           8.103;          10.570;           8.582;           0.522 ( 6.083 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.685e+10;          30.848;          53.119;          33.708;           5.328 (15.807 %)
  naif_ite;         10;      10000;       3.586e+09;           4.256;           9.933;           5.358;           1.522 (28.407 %)
  rapi_rec;         10;      10000;       6.557e+12;          16.330;          19.315;          16.966;           0.521 ( 3.071 %)
  rapi_ite;         10;      10000;       6.864e+22;           7.841;          15.308;           9.915;           2.167 (21.852 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.822e+08;          30.851;          48.009;          33.562;           4.708 (14.029 %)
  naif_ite;         10;      10000;       1.505e+21;           4.249;           6.779;           4.748;           0.696 (14.662 %)
  rapi_rec;         10;      10000;       3.963e+12;          16.201;          17.267;          16.330;           0.235 ( 1.441 %)
  rapi_ite;         10;      10000;       2.074e+13;           7.719;           8.271;           7.906;           0.183 ( 2.315 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.494e+06;          31.147;          35.319;          31.736;           0.843 ( 2.656 %)
  naif_ite;         10;      10000;       2.268e+19;           4.248;           5.532;           4.482;           0.423 ( 9.439 %)
  rapi_rec;         10;      10000;       1.657e+14;          16.118;          36.840;          19.145;           5.006 (26.147 %)
  rapi_ite;         10;      10000;       2.561e+11;           7.726;           9.562;           8.308;           0.406 ( 4.892 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.503e+16;          30.850;          37.312;          32.170;           1.773 ( 5.511 %)
  naif_ite;         10;      10000;       1.951e+12;           4.251;           6.038;           4.430;           0.444 (10.020 %)
  rapi_rec;         10;      10000;       2.364e+24;          16.201;          16.977;          16.256;           0.153 ( 0.939 %)
  rapi_ite;         10;      10000;       5.096e+22;           8.111;          16.527;           8.937;           2.010 (22.487 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.851e+10;          30.849;          42.366;          32.368;           3.201 ( 9.888 %)
  naif_ite;         10;      10000;       9.583e+09;           4.463;          10.138;           5.671;           1.202 (21.197 %)
  rapi_rec;         10;      10000;       2.951e+23;          16.138;          19.326;          16.878;           0.671 ( 3.977 %)
  rapi_ite;         10;      10000;       7.961e+12;           7.723;           8.364;           7.923;           0.243 ( 3.069 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.442e+17;          30.850;          36.487;          31.491;           1.238 ( 3.933 %)
  naif_ite;         10;      10000;       7.307e+17;           4.634;           8.577;           4.802;           0.727 (15.136 %)
  rapi_rec;         10;      10000;       1.441e+11;          16.195;          24.295;          18.216;           2.325 (12.762 %)
  rapi_ite;         10;      10000;       5.131e+12;           7.799;          10.961;           8.828;           0.649 ( 7.354 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.391e+15;          30.851;          55.110;          33.532;           5.541 (16.525 %)
  naif_ite;         10;      10000;       1.263e+12;           4.250;           6.218;           4.688;           0.567 (12.086 %)
  rapi_rec;         10;      10000;       1.376e+18;          16.231;          17.098;          16.394;           0.171 ( 1.040 %)
  rapi_ite;         10;      10000;       3.273e+19;           7.718;          16.846;          10.323;           2.617 (25.350 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.107e+14;          30.849;          51.321;          33.735;           5.450 (16.156 %)
  naif_ite;         10;      10000;       1.442e+14;           4.249;           5.153;           4.291;           0.169 ( 3.949 %)
  rapi_rec;         10;      10000;       1.980e+21;          16.138;          17.729;          16.454;           0.357 ( 2.169 %)
  rapi_ite;         10;      10000;       1.188e+23;           7.722;           8.334;           8.126;           0.158 ( 1.945 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.565e+09;          30.861;          37.637;          31.585;           1.164 ( 3.686 %)
  naif_ite;         10;      10000;       3.597e+15;           4.250;          12.234;           5.666;           1.780 (31.427 %)
  rapi_rec;         10;      10000;       8.423e+16;          16.245;          30.086;          19.396;           4.068 (20.975 %)
  rapi_ite;         10;      10000;       7.388e+13;           7.721;          11.476;           8.754;           0.923 (10.545 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.206e+23;          30.850;          40.576;          32.769;           2.576 ( 7.860 %)
  naif_ite;         10;      10000;       1.139e+21;           4.249;           6.265;           4.577;           0.525 (11.475 %)
  rapi_rec;         10;      10000;       4.749e+17;          16.201;          18.111;          16.381;           0.311 ( 1.901 %)
  rapi_ite;         10;      10000;       2.445e+17;           7.725;          22.366;          11.861;           4.190 (35.321 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       9.153e+23;          30.854;          39.726;          32.446;           2.520 ( 7.766 %)
  naif_ite;         10;      10000;       9.559e+15;           4.250;           5.929;           4.726;           0.475 (10.044 %)
  rapi_rec;         10;      10000;       1.054e+19;          16.332;          19.848;          17.045;           0.728 ( 4.269 %)
  rapi_ite;         10;      10000;       3.720e+16;           8.105;           8.332;           8.256;           0.100 ( 1.209 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.057e+12;          30.849;          34.666;          31.445;           1.027 ( 3.267 %)
  naif_ite;         10;      10000;       1.762e+16;           4.252;           4.470;           4.260;           0.038 ( 0.886 %)
  rapi_rec;         10;      10000;       4.546e+22;          16.329;          22.047;          17.895;           1.709 ( 9.552 %)
  rapi_ite;         10;      10000;       2.041e+12;           7.919;          11.375;           8.642;           0.703 ( 8.133 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.370e+16;          30.849;          46.268;          33.564;           4.294 (12.793 %)
  naif_ite;         10;      10000;       2.158e+21;           4.249;           8.227;           5.239;           1.180 (22.525 %)
  rapi_rec;         10;      10000;       5.110e+11;          16.202;          18.223;          16.880;           0.403 ( 2.387 %)
  rapi_ite;         10;      10000;       3.564e+12;           7.721;          17.744;          10.532;           3.172 (30.117 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.448e+10;          30.850;          47.432;          33.148;           3.905 (11.781 %)
  naif_ite;         10;      10000;       4.375e+12;           4.251;           7.771;           4.478;           0.665 (14.856 %)
  rapi_rec;         10;      10000;       4.841e+15;          16.202;          18.144;          16.430;           0.417 ( 2.535 %)
  rapi_ite;         10;      10000;       2.858e+15;           7.723;           8.334;           8.290;           0.145 ( 1.751 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.549e+15;          30.849;          33.976;          31.338;           0.736 ( 2.350 %)
  naif_ite;         10;      10000;       4.672e+16;           4.249;           6.168;           4.458;           0.488 (10.942 %)
  rapi_rec;         10;      10000;       6.134e+12;          16.328;          30.122;          18.979;           4.143 (21.827 %)
  rapi_ite;         10;      10000;       8.409e+12;           7.721;           8.393;           7.872;           0.230 ( 2.921 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.402e+11;          30.849;          40.562;          33.909;           3.705 (10.926 %)
  naif_ite;         10;      10000;       7.193e+08;           4.250;           6.283;           4.362;           0.435 ( 9.972 %)
  rapi_rec;         10;      10000;       1.733e+16;          16.312;          16.731;          16.331;           0.072 ( 0.443 %)
  rapi_ite;         10;      10000;       3.828e+22;           8.109;          22.580;          12.031;           4.037 (33.557 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.325e+12;          30.849;          42.264;          32.630;           2.894 ( 8.870 %)
  naif_ite;         10;      10000;       4.554e+08;           4.446;           8.945;           5.780;           1.404 (24.287 %)
  rapi_rec;         10;      10000;       6.478e+14;          16.328;          19.296;          16.697;           0.727 ( 4.354 %)
  rapi_ite;         10;      10000;       3.216e+07;           7.725;           8.331;           7.928;           0.248 ( 3.132 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.161e+10;          30.852;          45.793;          33.831;           3.906 (11.545 %)
  naif_ite;         10;      10000;       1.799e+23;           4.448;          11.266;           7.045;           1.852 (26.283 %)
  rapi_rec;         10;      10000;       7.919e+10;          16.328;          20.701;          17.124;           0.749 ( 4.374 %)
  rapi_ite;         10;      10000;       2.918e+10;           7.724;          11.902;           8.788;           0.779 ( 8.862 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       8.015e+19;          31.038;          43.010;          32.928;           3.140 ( 9.536 %)
  naif_ite;         10;      10000;       2.115e+10;           4.250;           5.714;           4.608;           0.515 (11.184 %)
  rapi_rec;         10;      10000;       8.639e+05;          16.330;          30.388;          18.402;           3.453 (18.767 %)
  rapi_ite;         10;      10000;       1.046e+25;           7.722;          17.582;           8.710;           1.711 (19.645 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       5.273e+16;          30.854;          47.174;          33.497;           4.840 (14.449 %)
  naif_ite;         10;      10000;       1.101e+12;           4.250;           6.381;           4.553;           0.545 (11.966 %)
  rapi_rec;         10;      10000;       1.433e+12;          16.463;          18.919;          17.105;           0.439 ( 2.566 %)
  rapi_ite;         10;      10000;       4.016e+20;           7.722;          15.720;           9.250;           1.893 (20.461 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.848e+24;          30.850;          56.040;          36.885;           6.261 (16.974 %)
  naif_ite;         10;      10000;       5.694e+13;           4.251;           7.769;           5.033;           0.807 (16.039 %)
  rapi_rec;         10;      10000;       1.287e+35;          16.333;          17.653;          16.907;           0.332 ( 1.967 %)
  rapi_ite;         10;      10000;       7.533e+15;           7.724;          10.514;           8.637;           0.526 ( 6.086 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.070e+17;          30.849;          34.208;          31.336;           0.759 ( 2.421 %)
  naif_ite;         10;      10000;       3.420e+15;           4.248;           4.261;           4.252;           0.002 ( 0.051 %)
  rapi_rec;         10;      10000;       2.470e+17;          16.331;          27.314;          18.853;           3.685 (19.545 %)
  rapi_ite;         10;      10000;       2.059e+11;           7.733;           8.509;           8.144;           0.147 ( 1.801 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.109e+13;          30.849;          40.067;          32.229;           2.802 ( 8.695 %)
  naif_ite;         10;      10000;       4.570e+09;           4.249;           4.260;           4.252;           0.002 ( 0.051 %)
  rapi_rec;         10;      10000;       3.597e+14;          16.200;          19.601;          16.573;           0.779 ( 4.700 %)
  rapi_ite;         10;      10000;       3.974e+23;           8.293;          19.637;          10.999;           3.511 (31.918 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.866e+13;          30.849;          43.381;          32.604;           2.907 ( 8.915 %)
  naif_ite;         10;      10000;       3.137e+21;           4.249;           4.651;           4.269;           0.074 ( 1.730 %)
  rapi_rec;         10;      10000;       1.005e+13;          16.296;          18.033;          16.676;           0.511 ( 3.065 %)
  rapi_ite;         10;      10000;       5.307e+25;           7.720;           9.705;           8.488;           0.484 ( 5.698 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.967e+24;          30.850;          43.598;          31.951;           3.125 ( 9.780 %)
  naif_ite;         10;      10000;       3.067e+26;           4.252;           6.391;           5.016;           0.545 (10.867 %)
  rapi_rec;         10;      10000;       9.308e+15;          16.329;          23.286;          18.006;           2.494 (13.849 %)
  rapi_ite;         10;      10000;       4.939e+13;           7.721;           8.333;           8.037;           0.273 ( 3.391 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.780e+11;          30.889;          57.955;          41.371;           7.216 (17.442 %)
  naif_ite;         10;      10000;       2.971e+26;           6.213;          12.662;           8.690;           1.635 (18.818 %)
  rapi_rec;         10;      10000;       3.032e+15;          16.884;          39.257;          26.054;           4.612 (17.700 %)
  rapi_ite;         10;      10000;       4.404e+17;           7.726;          20.618;          11.710;           2.864 (24.456 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.581e+10;          31.102;          58.144;          42.935;           6.340 (14.767 %)
  naif_ite;         10;      10000;       2.183e+17;           4.636;          17.501;           9.523;           3.157 (33.154 %)
  rapi_rec;         10;      10000;       4.042e+27;          16.316;          37.089;          22.463;           4.786 (21.308 %)
  rapi_ite;         10;      10000;       2.261e+09;           7.795;          22.050;          12.155;           3.418 (28.120 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.762e+09;          33.159;          55.689;          44.910;           5.418 (12.064 %)
  naif_ite;         10;      10000;       3.260e+14;           4.251;          22.653;           9.049;           3.734 (41.267 %)
  rapi_rec;         10;      10000;       1.159e+13;          16.262;          20.070;          16.882;           0.922 ( 5.464 %)
  rapi_ite;         10;      10000;       5.731e+06;           7.719;          16.613;          11.180;           2.950 (26.387 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.154e+11;          31.160;          50.990;          39.221;           5.651 (14.407 %)
  naif_ite;         10;      10000;       3.171e+14;           4.247;          10.457;           5.524;           1.951 (35.313 %)
  rapi_rec;         10;      10000;       4.833e+15;          16.138;          25.776;          17.992;           2.849 (15.833 %)
  rapi_ite;         10;      10000;       1.350e+11;           7.720;           8.704;           8.325;           0.129 ( 1.546 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.265e+13;          30.849;          39.752;          32.920;           2.808 ( 8.529 %)
  naif_ite;         10;      10000;       1.890e+18;           4.250;           7.422;           4.785;           0.732 (15.290 %)
  rapi_rec;         10;      10000;       1.915e+13;          16.202;          20.647;          16.936;           0.773 ( 4.565 %)
  rapi_ite;         10;      10000;       6.230e+19;           7.722;          15.300;          10.177;           2.115 (20.781 %)
