          26.744	           6.208	           5.594	           3.497	           5.855
          26.229	           6.581	           4.987	           3.498	           5.405
          26.242	           6.580	           4.633	           3.500	           5.406
          26.134	           6.580	           4.633	           3.496	           5.405
          26.141	           6.196	           4.634	           3.497	           5.406
          26.125	           6.196	           4.634	           3.498	           5.405
          26.422	           6.723	           4.633	           3.832	           5.452
          26.148	           6.910	           4.669	           3.499	           5.420
          26.129	           6.553	           4.633	           3.506	           5.406
          26.147	           6.682	           4.647	           3.499	           5.415
          26.139	           6.696	           4.635	           3.501	           5.428
          26.139	           6.220	           4.669	           3.866	           5.406
          26.148	           6.550	           4.633	           3.499	           5.406
          26.153	           6.290	           4.633	           3.497	           5.405
          26.134	           6.598	           4.742	           3.865	           5.406
          26.135	           6.196	           4.633	           3.496	           5.498
          26.169	           6.195	           4.634	           3.499	           5.815
          26.138	           6.558	           4.634	           3.521	           5.405
          26.146	           6.219	           4.671	           3.497	           5.405
          26.137	           6.581	           4.633	           3.815	           5.406
          26.223	           6.564	           4.633	           3.499	           5.430
          26.151	           6.219	           4.634	           3.497	           5.408
          26.152	           6.219	           4.633	           3.496	           5.405
          26.193	           6.208	           4.633	           3.499	           5.428
          26.438	           6.580	           4.633	           3.497	           5.406
          26.291	           6.581	           4.663	           3.500	           5.406
          26.319	           6.599	           4.633	           3.497	           5.406
          26.318	           6.580	           4.637	           3.497	           5.419
          26.328	           6.581	           4.633	           3.499	           5.542
          26.299	           6.580	           4.633	           3.497	           5.406
          26.486	           6.583	           4.633	           3.499	           5.405
          26.130	           6.207	           4.634	           3.499	           5.405
          26.390	           6.196	           4.634	           3.865	           5.406
          26.363	           6.207	           4.634	           3.497	           5.408
          26.149	           6.209	           4.633	           3.496	           5.428
          26.255	           6.542	           4.634	           3.500	           5.429
          26.419	           6.582	           4.633	           3.516	           5.406
          26.285	           6.209	           4.633	           3.500	           5.405
          26.128	           6.580	           4.634	           3.497	           6.152
          26.229	           6.564	           4.633	           3.498	           5.500
          26.221	           6.564	           4.633	           3.499	           5.405
          26.463	           6.563	           4.634	           3.499	           5.405
          26.130	           6.553	           4.668	           3.496	           5.408
          26.163	           6.581	           4.633	           3.499	           5.430
          26.128	           6.208	           4.668	           3.498	           5.406
          26.156	           6.242	           4.633	           3.498	           5.405
          26.184	           6.713	           4.633	           3.497	           5.430
          26.133	           6.386	           4.633	           3.865	           5.454
          26.143	           6.368	           4.633	           3.866	           5.405
          26.129	           6.603	           4.633	           3.498	           5.406
          26.128	           6.506	           4.642	           3.507	           5.405
          26.133	           6.196	           8.428	           3.497	           6.083
          26.144	           7.323	           4.740	           3.498	           5.405
          26.149	           6.709	           4.635	           3.863	           5.406
          26.128	           6.195	           4.633	           3.497	           5.431
          26.133	           6.688	           4.634	           3.497	           5.427
          26.128	           6.581	           4.750	           3.499	           5.753
          26.122	           6.537	           4.633	           3.498	           5.406
          26.134	           6.196	           4.633	           3.498	           5.408
          26.149	           6.540	           4.633	           3.505	           5.406
          26.135	           6.581	           4.633	           3.521	           5.405
          26.135	           6.580	           4.633	           3.866	           5.451
          26.149	           6.580	           4.633	           3.499	           5.421
          26.126	           6.580	           4.634	           3.496	           5.562
          26.167	           6.582	           4.634	           3.867	           5.518
          26.141	           6.197	           4.633	           3.499	           5.406
          26.480	           6.769	           4.633	           3.499	           5.406
          26.148	           6.218	           4.633	           3.498	           5.423
          26.133	           6.894	           4.861	           3.496	           5.404
          26.133	           6.327	           4.633	           3.506	           5.425
          26.144	           6.894	           4.633	           3.498	           5.422
          26.131	           6.666	           4.668	           3.499	           5.589
          26.127	           6.580	           4.633	           3.497	           6.152
          26.131	           6.581	           4.633	           3.507	           5.430
          26.129	           6.580	           4.668	           3.499	           5.405
          26.132	           6.696	           4.633	           3.499	           6.130
          26.140	           6.537	           4.636	           3.499	           5.405
          26.128	           6.877	           4.669	           3.497	           5.669
          26.148	           6.334	           4.635	           3.500	           5.435
          26.125	           6.538	           4.668	           3.496	           5.407
          26.131	           6.563	           4.635	           3.499	           5.410
          26.129	           6.583	           4.741	           3.673	           5.429
          26.148	           6.565	           4.642	           3.560	           5.410
          26.199	           6.579	           4.636	           3.524	           5.405
          26.161	           6.563	           4.633	           3.511	           5.405
          26.119	           6.580	           4.647	           3.498	           5.407
          26.146	           6.581	           4.633	           3.498	           5.589
          26.131	           6.425	           4.633	           3.499	           5.406
          26.127	           6.196	           4.633	           3.499	           5.405
          26.145	           6.580	           4.633	           3.496	           5.405
          26.232	           6.658	           4.633	           3.499	           5.425
          26.137	           6.196	           4.633	           3.865	           5.405
          26.148	           7.466	           4.649	           3.499	           5.434
          26.453	           6.580	           4.633	           3.499	           5.405
          26.144	           6.593	           4.634	           3.496	           5.406
       -3004.154	           6.580	           4.633	           3.498	           5.404
          26.149	           6.219	           4.634	           3.499	           5.406
          26.128	           6.580	           4.655	           3.498	           5.434
          26.138	           6.580	           4.633	           3.499	           5.410
          26.130	           6.581	           4.633	           3.497	           5.406
          26.131	           6.580	           4.668	           3.499	           5.405
