           1.404 	           0.068 	           1.807 	           0.002 	           0.002 
           0.534 	           0.002 	           1.073 	           0.002 	           0.002 
           0.600 	           0.002 	           0.003 	           0.002 	           0.003 
           0.069 	           0.002 	           0.002 	           0.002 	           0.002 
           0.095 	           0.002 	           0.002 	           0.002 	           0.002 
           0.064 	           0.002 	           0.002 	           0.002 	           0.002 
           1.136 	           0.680 	           0.003 	           0.106 	           0.189 
           0.047 	           0.883 	           0.202 	           0.002 	           0.005 
           0.065 	           1.124 	           0.002 	           0.011 	           0.005 
           0.038 	           0.710 	           0.067 	           0.005 	           0.012 
           0.074 	           0.656 	           0.007 	           0.007 	           0.130 
           0.041 	           0.096 	           0.202 	           0.002 	           0.003 
           0.038 	           0.156 	           0.003 	           0.002 	           0.002 
           0.072 	           0.244 	           0.003 	           0.003 	           0.003 
           0.078 	           0.023 	           0.266 	           0.002 	           0.008 
           0.068 	           0.004 	           0.002 	           0.002 	           0.257 
           0.262 	           0.002 	           0.002 	           0.002 	           1.227 
           0.094 	           0.091 	           0.002 	           0.130 	           0.002 
           0.038 	           0.094 	           0.201 	           0.002 	           0.003 
           0.083 	           0.002 	           0.002 	           1.091 	           0.002 
           0.197 	           0.002 	           0.002 	           0.002 	           0.032 
           0.037 	           0.094 	           0.002 	           0.002 	           0.007 
           0.038 	           0.095 	           0.002 	           0.003 	           0.002 
           0.261 	           0.068 	           0.003 	           0.002 	           0.136 
           1.329 	           0.002 	           0.002 	           0.003 	           0.002 
           0.579 	           0.002 	           0.169 	           0.002 	           0.003 
           0.695 	           0.088 	           0.003 	           0.002 	           0.002 
           0.704 	           0.003 	           0.009 	           0.002 	           0.076 
           0.803 	           0.002 	           0.003 	           0.002 	           0.339 
           0.891 	           0.002 	           0.002 	           0.003 	           0.002 
           1.246 	           0.002 	           0.003 	           0.004 	           0.002 
           0.083 	           0.069 	           0.002 	           0.002 	           0.002 
           1.027 	           0.002 	           0.002 	           0.002 	           0.004 
           0.898 	           0.068 	           0.002 	           0.003 	           0.010 
           0.113 	           0.068 	           0.002 	           0.002 	           0.004 
           0.441 	           0.088 	           0.002 	           0.002 	           0.121 
           1.031 	           0.002 	           0.002 	           0.062 	           0.002 
           0.858 	           0.069 	           0.002 	           0.005 	           0.002 
           0.071 	           0.002 	           0.002 	           0.003 	           0.132 
           0.616 	           0.003 	           0.003 	           0.002 	           0.145 
           0.197 	           0.003 	           0.002 	           0.003 	           0.003 
           1.474 	           0.002 	           0.002 	           0.002 	           0.003 
           0.073 	           0.062 	           0.202 	           0.003 	           0.004 
           0.099 	           0.002 	           0.003 	           0.002 	           0.136 
           0.076 	           0.068 	           0.201 	           0.002 	           0.003 
           0.052 	           0.157 	           0.002 	           0.002 	           0.003 
           0.144 	           0.486 	           0.002 	           0.002 	           0.135 
           0.066 	           0.273 	           0.003 	           0.004 	           0.188 
           0.135 	           0.281 	           0.003 	           0.002 	           0.003 
           0.074 	           0.130 	           0.002 	           0.002 	           0.004 
           0.072 	           0.216 	           0.048 	           0.030 	           0.002 
           0.072 	           0.005 	           0.053 	           0.002 	           0.254 
           0.042 	           1.578 	           0.338 	           0.002 	           0.002 
           0.043 	           0.526 	           0.003 	           0.002 	           0.004 
           0.065 	           0.002 	           0.003 	           0.004 	           0.096 
           0.075 	           0.605 	           0.003 	           0.003 	           0.120 
           0.080 	           0.002 	           0.447 	           0.003 	           0.339 
           0.065 	           0.544 	           0.002 	           0.002 	           0.002 
           0.065 	           0.002 	           0.003 	           0.002 	           0.004 
           0.037 	           0.839 	           0.002 	           0.010 	           0.003 
           0.062 	           0.002 	           0.003 	           0.130 	           0.002 
           0.090 	           0.002 	           0.002 	           0.002 	           0.189 
           0.035 	           0.002 	           0.002 	           0.002 	           0.072 
           0.072 	           0.003 	           0.004 	           0.002 	           0.465 
           0.105 	           0.002 	           0.002 	           0.005 	           0.344 
           0.101 	           0.002 	           0.002 	           0.002 	           0.003 
           2.120 	           0.799 	           0.003 	           0.002 	           0.002 
           0.036 	           0.128 	           0.002 	           0.002 	           0.098 
           0.066 	           2.052 	           1.039 	           0.003 	           0.002 
           0.072 	           0.610 	           0.002 	           0.060 	           0.115 
           0.036 	           1.548 	           0.002 	           0.002 	           0.006 
           0.071 	           0.484 	           0.203 	           0.002 	           0.742 
           0.070 	           0.002 	           0.002 	           0.003 	           0.132 
           0.079 	           0.002 	           0.003 	           0.015 	           0.136 
           0.072 	           0.002 	           0.201 	           0.002 	           0.003 
           0.069 	           0.656 	           0.003 	           0.002 	           0.271 
           0.036 	           0.160 	           0.012 	           0.002 	           0.003 
           0.068 	           1.046 	           0.202 	           0.002 	           0.886 
           0.038 	           0.228 	           0.003 	           0.002 	           0.144 
           0.069 	           0.132 	           0.202 	           0.002 	           0.003 
           0.068 	           0.005 	           0.002 	           0.002 	           0.003 
           0.068 	           0.050 	           0.542 	           0.198 	           0.136 
           0.039 	           0.700 	           0.046 	           0.284 	           0.026 
           0.405 	           0.002 	           0.017 	           0.143 	           0.003 
           0.149 	           0.120 	           0.002 	           0.074 	           0.003 
           0.061 	           0.003 	           0.075 	           0.002 	           0.003 
           0.105 	           0.002 	           0.002 	           0.002 	           0.330 
           0.080 	           0.189 	           0.002 	           0.002 	           0.003 
           0.074 	           0.002 	           0.002 	           0.003 	           0.002 
           0.043 	           0.002 	           0.003 	           0.002 	           0.003 
           0.635 	           1.017 	           0.003 	           0.002 	           0.050 
           0.088 	           0.002 	           0.002 	           0.002 	           0.003 
           0.039 	           1.860 	           0.067 	           0.002 	           0.146 
           1.460 	           0.002 	           0.002 	           0.003 	           0.003 
           0.036 	           0.075 	           0.002 	           0.003 	           0.003 
       17407.764 	           0.002 	           0.002 	           0.003 	           0.003 
           0.044 	           0.095 	           0.002 	           0.002 	           0.003 
           0.070 	           0.002 	           0.119 	           0.002 	           0.111 
           0.085 	           0.002 	           0.003 	           0.002 	           0.003 
           0.067 	           0.001 	           0.002 	           0.003 	           0.002 
           0.070 	           0.002 	           0.201 	           0.002 	           0.004 
