0 0
1000 7.43866e-08
2000 7.30341e-08
3000 5.73476e-08
4000 6.67572e-08
5000 5.48762e-08
6000 6.44915e-08
7000 5.41984e-08
8000 7.13002e-08
9000 6.92001e-08
10000 7.62246e-08
11000 7.84661e-08
12000 6.83178e-08
13000 5.19012e-08
14000 5.99452e-08
15000 7.66916e-08
16000 7.834e-08
17000 7.24017e-08
18000 7.25178e-08
19000 7.96359e-08
20000 7.79585e-08
21000 5.58036e-08
22000 7.77189e-08
23000 7.01557e-08
24000 6.22952e-08
25000 5.42908e-08
26000 5.57373e-08
27000 6.39687e-08
28000 5.15331e-08
29000 4.8418e-08
30000 9.92654e-08
31000 8.14264e-08
32000 7.53576e-08
33000 6.67793e-08
34000 7.18897e-08
35000 7.68151e-08
36000 6.02029e-08
37000 6.2292e-08
38000 6.91537e-08
39000 6.73805e-08
40000 6.90391e-08
41000 5.54374e-08
42000 6.00955e-08
43000 8.30781e-08
44000 6.86614e-08
45000 7.63803e-08
46000 5.7994e-08
47000 7.10227e-08
48000 7.80626e-08
49000 6.95733e-08
50000 5.96591e-08
