0	6.7588e-20
1	2.08256e-17
2	1.10407e-16
3	1.09408e-16
4	4.46772e-17
5	1.58485e-16
6	2.06094e-17
7	1.03649e-17
8	1.6747e-17
9	4.98163e-17
10	1.89165e-17
11	2.18851e-17
12	1.17976e-16
13	4.3439e-17
14	2.57074e-17
15	8.92146e-18
16	2.91472e-17
17	4.72932e-17
18	5.83371e-18
19	1.48044e-16
20	3.85395e-17
21	9.51709e-17
22	7.00129e-17
23	1.59561e-17
24	7.42107e-19
25	1.40224e-17
26	1.14263e-16
27	8.18598e-17
28	1.46463e-17
29	2.52359e-17
30	4.58626e-17
31	5.06837e-17
32	1.13484e-16
33	5.44818e-17
34	3.49803e-17
35	4.11206e-17
36	1.38044e-16
37	1.6833e-17
38	1.412e-16
39	1.4156e-17
40	3.7539e-17
41	7.28741e-17
42	3.23807e-17
43	3.51689e-17
44	1.01689e-17
45	8.07271e-17
46	4.11741e-17
47	1.92245e-17
48	4.4057e-18
49	8.11526e-17
50	7.37886e-18
51	8.18133e-17
52	3.50618e-17
53	3.06799e-17
54	9.044e-17
55	4.80131e-17
56	4.59466e-17
57	3.99526e-17
58	4.12639e-17
59	1.30132e-17
60	2.22269e-17
61	4.88783e-18
62	1.23045e-17
63	6.31936e-15
64	9.6917e-17
65	1.98305e-17
66	2.59037e-15
67	1.92884e-15
68	1.63412e-15
69	1.00189e-15
70	3.95702e-15
71	6.38901e-15
72	4.28208e-15
73	2.77084e-15
74	5.08362e-15
75	1.20291e-15
76	1.27564e-15
77	1.93208e-16
78	4.48073e-15
79	3.62259e-15
80	1.27258e-15
81	2.56865e-16
82	4.47621e-15
83	9.37919e-16
84	3.34226e-15
85	6.95469e-15
86	7.14974e-15
87	4.53759e-15
88	1.58262e-15
89	3.08355e-16
90	3.92265e-16
91	1.28405e-15
92	4.50323e-15
93	1.05358e-15
94	1.89289e-15
95	4.14422e-16
96	5.20263e-16
97	4.26604e-16
98	9.75346e-15
99	1.71001e-15
100	8.74429e-16
101	3.10243e-15
102	9.33062e-15
103	5.32461e-15
104	1.45585e-15
105	5.81778e-15
106	8.95788e-15
107	4.67857e-16
108	1.58703e-15
109	1.96188e-15
110	7.33198e-15
111	3.6215e-15
112	5.20046e-15
113	4.10476e-15
114	6.30066e-16
115	5.45038e-15
116	5.4522e-16
117	2.29214e-15
118	2.76195e-15
119	6.49862e-16
120	3.7296e-15
121	9.2525e-17
122	8.46672e-15
123	1.1215e-14
124	8.28443e-15
125	6.65555e-15
126	1.08989e-14
127	1.9197e-15
128	5.37367e-15
129	4.61644e-16
130	1.25474e-14
131	5.21309e-16
132	9.88012e-16
133	8.35833e-15
134	1.74736e-15
135	5.5589e-17
136	6.30515e-15
137	9.29011e-15
138	9.24173e-15
139	4.98766e-15
140	5.51337e-16
141	6.05025e-15
142	4.37513e-16
143	5.69597e-15
144	1.79624e-16
145	5.02019e-16
146	1.80279e-15
147	7.01485e-15
148	1.36441e-14
149	7.63214e-16
150	1.10979e-14
151	8.21419e-15
152	5.52089e-15
153	5.67589e-15
154	6.65137e-15
155	8.26091e-15
156	9.95658e-15
157	1.12093e-14
158	1.20815e-14
159	9.72779e-15
160	3.04652e-15
161	2.83933e-15
162	2.41156e-15
163	2.40069e-15
164	2.6251e-15
165	8.92777e-15
166	5.82356e-15
167	7.87949e-15
168	1.02736e-14
169	8.53627e-15
170	8.59277e-15
171	3.92313e-16
172	9.46999e-15
173	1.23896e-14
174	2.61997e-15
175	4.63935e-15
176	7.78226e-16
177	1.11032e-14
178	6.49615e-15
179	7.92546e-15
180	9.91534e-15
181	1.56532e-14
182	1.91324e-15
183	4.68663e-16
184	4.50781e-15
185	8.18834e-15
186	1.07686e-14
187	5.4526e-15
188	1.46334e-15
189	5.26889e-15
190	1.36866e-14
191	1.30741e-14
192	1.59853e-14
193	3.05973e-15
194	1.68099e-14
195	1.39982e-14
196	7.39559e-15
197	1.38555e-14
198	1.91716e-15
199	2.32354e-15
200	1.68915e-15
