           9.542 	           4.966 	           6.051 	           8.748 	           2.066 
           5.534 	       17408.251 	           2.572 	           3.461 	           0.238 
           5.680 	           3.631 	           4.258 	          11.114 	           0.041 
           6.890 	           3.410 	           5.634 	           5.992 	           0.952 
           4.448 	           2.850 	           2.355 	           4.274 	           0.497 
           3.208 	           1.132 	           2.729 	           4.491 	           0.600 
           4.811 	           3.790 	           3.611 	           8.871 	           2.454 
           8.596 	           2.560 	           2.527 	           3.407 	           0.552 
           6.284 	           1.054 	           5.467 	           7.595 	           0.346 
           6.082 	           2.255 	           2.952 	           4.141 	           1.891 
           6.393 	           0.644 	           3.166 	           3.882 	           1.219 
           6.271 	           1.143 	           2.655 	           3.456 	           0.425 
           6.370 	           3.650 	           3.145 	           5.224 	           1.716 
          15.288 	           3.297 	           3.411 	           3.484 	           0.393 
           5.537 	           2.522 	           3.002 	           3.693 	           0.260 
           7.333 	           3.408 	           3.460 	           4.856 	           0.019 
           9.860 	           4.149 	           3.663 	           3.808 	           0.005 
           4.697 	           4.207 	           3.750 	           5.052 	           0.202 
           4.422 	           3.163 	           3.013 	           5.918 	           3.323 
           5.658 	           5.238 	       17407.844 	           5.518 	           3.156 
          17.762 	           3.805 	           6.797 	           4.231 	           1.687 
           4.368 	           2.573 	           1.859 	           5.395 	           2.734 
           6.119 	           2.230 	           3.138 	           2.910 	           0.592 
           4.880 	           3.017 	           1.514 	           5.208 	           0.005 
           4.279 	           3.637 	           5.204 	           6.640 	           0.058 
           5.411 	           4.734 	           5.496 	          32.641 	           2.549 
           3.934 	           2.634 	           3.021 	          10.064 	           0.617 
          10.769 	           2.875 	           2.008 	           2.607 	           0.565 
           5.814 	           2.885 	           2.476 	           3.553 	           1.033 
           5.396 	           3.289 	           3.567 	           5.719 	           0.345 
           5.165 	           2.380 	           1.652 	           2.739 	           0.025 
           4.902 	           3.636 	           5.061 	           4.997 	           2.039 
           7.989 	           2.956 	           5.897 	           3.062 	           1.437 
           4.721 	           4.291 	           5.189 	           5.389 	           0.614 
           5.212 	           5.786 	           4.122 	           4.974 	           0.929 
          10.957 	           8.411 	           3.232 	           4.280 	           0.710 
           2.863 	           3.237 	           1.471 	           3.182 	           0.056 
           5.673 	           1.503 	           2.050 	       17408.433 	           2.142 
           4.999 	           4.052 	           2.192 	           3.741 	           0.724 
           6.919 	           4.282 	           3.138 	           1.919 	           0.580 
          16.225 	           3.057 	           2.685 	           7.013 	           0.404 
           6.775 	           2.325 	           3.641 	           2.152 	           0.006 
           7.112 	           2.108 	           2.713 	           2.163 	           3.030 
           8.301 	           4.411 	           1.289 	           2.586 	           0.388 
           4.723 	           3.860 	           8.111 	           3.444 	           0.548 
           7.953 	           3.809 	           6.225 	           5.246 	           0.758 
       17408.016 	           1.319 	           2.768 	           4.420 	           0.028 
           6.258 	           2.810 	           3.935 	           4.061 	           0.491 
           5.309 	           3.520 	           3.223 	           2.085 	           0.005 
           9.185 	           2.640 	           1.745 	           2.442 	           1.922 
           8.542 	           2.573 	           5.073 	           6.401 	           2.307 
           4.635 	           3.457 	           5.762 	           3.726 	           0.060 
          13.941 	           4.322 	           4.968 	           7.507 	           0.495 
          14.351 	           3.528 	       17406.588 	           9.530 	           2.847 
           5.579 	           2.878 	           2.405 	           3.625 	           0.918 
           6.033 	           4.165 	           2.700 	           1.783 	           0.471 
           5.147 	           3.741 	           5.489 	           2.509 	           0.029 
           7.201 	           2.008 	           1.364 	           3.850 	           0.019 
           6.291 	           1.548 	           4.633 	           2.105 	           1.105 
           5.143 	           3.681 	           3.935 	           3.497 	           1.759 
           5.537 	           2.808 	           2.639 	           4.217 	           2.263 
           7.414 	           2.932 	           1.218 	           1.540 	           0.004 
           5.047 	           2.693 	           3.512 	           3.600 	           0.439 
           5.634 	           3.913 	           2.928 	           2.846 	           2.751 
           6.052 	           3.636 	           2.666 	           2.195 	           2.015 
           5.104 	           3.403 	           7.151 	           2.962 	           1.751 
           7.012 	       17408.120 	           5.474 	           3.032 	           1.984 
       17405.873 	           2.453 	           2.820 	           1.751 	           0.614 
          12.757 	           3.365 	           3.574 	           4.124 	           1.087 
           6.875 	           2.519 	           2.540 	           3.449 	           2.105 
           5.825 	           3.133 	           3.036 	           4.661 	           1.509 
           6.305 	           3.475 	           3.229 	           5.682 	           0.501 
           4.180 	           3.685 	           2.620 	           4.626 	           0.035 
           5.297 	           4.271 	           3.282 	           8.664 	           0.489 
           7.703 	           3.637 	           4.221 	           5.043 	           1.996 
           3.419 	           2.592 	           3.850 	           5.016 	           1.773 
           7.847 	           1.924 	           3.409 	           3.564 	           0.691 
           5.141 	           3.363 	           3.849 	           2.396 	           0.946 
           8.847 	           6.753 	           2.645 	           2.406 	           0.838 
           3.728 	           4.259 	           5.319 	           4.118 	           0.026 
           5.664 	           2.419 	           4.439 	           3.319 	           0.391 
           6.085 	           4.101 	           4.656 	           3.085 	           1.889 
           4.429 	           0.912 	           3.836 	           2.606 	           2.511 
           7.457 	           4.160 	           5.358 	           1.480 	           0.019 
           4.326 	           4.131 	           5.502 	           3.019 	           0.555 
          13.289 	           6.284 	           5.550 	           4.831 	           0.499 
           8.374 	           9.249 	           6.369 	           2.448 	           0.005 
