    136.089	    223.793	    224.011	    238.310	   1235.028
    139.490	    228.348	    231.411	    246.346	   1224.019
    138.999	    228.818	    231.672	    246.416	   1235.202
    138.521	    231.290	    231.223	    245.222	   1203.884
    138.680	    230.452	    231.482	    246.492	   1172.561
    138.908	    230.895	    231.441	    246.611	   1235.250
    139.113	    228.854	    225.342	    246.776	   1226.449
    138.628	    223.107	    231.584	    246.215	   1211.270
    138.372	    227.567	    231.464	    243.630	   1212.178
    138.630	    231.458	    231.300	    246.165	   1191.314
    138.674	    230.700	    229.334	    246.332	   1202.388
    138.883	    231.434	    231.610	    246.455	   1186.031
    138.960	    229.399	    231.117	    246.478	   1216.102
    138.203	    229.393	    231.713	    246.275	   1221.314
    136.591	    228.547	    231.433	    246.620	   1235.254
    137.523	    231.387	    231.560	    246.325	   1175.895
    139.202	    230.613	    231.426	    245.736	   1234.540
    138.041	    223.371	    231.637	    246.627	   1235.072
    138.796	    231.194	    231.681	    235.635	   1216.789
    135.259	    231.396	    218.347	    246.735	   1149.291
    132.674	    231.435	    228.724	    246.151	   1235.258
    132.705	    230.543	    229.650	    246.411	   1234.903
    131.140	    225.556	    230.666	    246.452	   1234.288
    136.464	    231.236	    230.667	    246.233	   1084.705
    135.837	    231.580	    231.464	    246.448	   1222.395
    138.163	    230.957	    231.018	    245.155	   1134.512
    135.768	    224.658	    221.574	    246.507	   1158.175
    138.669	    231.246	    230.736	    246.448	   1230.662
    138.281	    231.240	    231.395	    246.503	   1235.120
    137.742	    231.620	    231.280	    246.271	   1235.023
    137.713	    231.271	    226.432	    245.372	   1233.035
    132.260	    227.213	    231.520	    246.069	   1075.620
    131.241	    230.984	    231.372	    246.308	   1198.903
    138.162	    231.577	    231.245	    246.485	   1235.185
    139.579	    231.832	    226.335	    246.445	   1235.304
    137.582	    224.609	    230.706	    246.601	    804.855
    138.031	    231.769	    231.528	    246.604	    797.270
    132.115	    230.451	    231.588	    246.488	   1185.967
    134.015	    231.219	    231.092	    246.481	    944.397
    135.917	    231.777	    231.139	    245.877	   1025.374
    135.078	    227.068	    231.193	    246.456	   1226.685
    133.826	    231.623	    230.368	    246.381	   1230.510
    134.280	    231.191	    231.655	    246.459	   1235.049
    134.505	    231.638	    231.451	    246.536	   1034.794
    135.334	    223.074	    230.741	    245.991	    995.543
    137.185	    231.370	    231.527	    246.625	   1202.801
    138.806	    229.952	    231.851	    246.447	   1197.895
    138.319	    231.363	    231.778	    246.626	   1235.044
    139.590	    231.573	    230.422	    243.237	   1235.011
    133.166	    227.152	    231.750	    246.190	   1235.220
    132.787	    230.100	    231.401	    246.463	   1234.143
    134.679	    231.143	    230.963	    246.482	   1064.454
    135.792	    231.188	    231.586	    246.490	   1187.589
    135.741	    226.498	    231.628	    246.630	   1235.022
    137.588	    230.517	    231.433	    246.467	   1235.093
    139.442	    231.125	    231.253	    246.551	   1235.049
    138.299	    231.111	    232.031	    246.231	   1182.565
    138.701	    231.693	    231.337	    246.404	   1196.724
    137.701	    231.316	    230.344	    244.868	   1217.296
    135.800	    231.652	    231.305	    246.336	   1232.853
    137.641	    231.593	    230.059	    245.365	   1228.375
    137.823	    230.967	    226.450	    245.623	   1235.245
    137.435	    228.451	    231.553	    246.592	   1228.807
    137.259	    231.534	    231.792	    246.501	   1227.897
    137.004	    230.554	    231.376	    246.292	   1235.095
    137.834	    231.170	    231.979	    246.261	   1234.652
    137.622	    224.595	    231.012	    240.037	   1235.065
    138.035	    231.363	    231.160	    245.390	   1234.749
    137.656	    230.872	    231.894	    246.618	   1235.049
    138.557	    230.749	    231.712	    246.217	   1210.508
    137.919	    231.662	    231.738	    246.736	   1234.898
    138.273	    229.730	    231.401	    246.466	   1235.178
    135.750	    231.402	    232.015	    246.466	   1182.717
    135.990	    231.414	    231.054	    246.354	   1224.034
    136.938	    231.441	    231.683	    246.473	   1175.686
    134.650	    222.879	    231.308	    246.409	   1158.280
    132.854	    230.312	    232.033	    245.226	   1235.197
    135.700	    231.721	    230.026	    246.529	   1235.011
    135.650	    230.611	    231.340	    245.490	   1235.263
    135.520	    231.285	    231.647	    246.595	   1235.244
    136.078	    229.639	    230.966	    246.562	   1226.325
    134.612	    231.577	    231.340	    245.385	   1225.018
    133.557	    230.928	    231.261	    246.356	   1235.177
    136.483	    229.829	    230.598	    246.511	   1234.793
    137.611	    224.576	    231.924	    246.625	   1234.820
    137.849	    231.520	    230.860	    245.986	   1235.277
    136.275	    231.409	    231.720	    245.702	   1191.523
    138.919	    231.414	    231.608	    246.477	   1221.432
    138.466	    231.271	    231.265	    246.550	   1234.587
    139.090	    228.875	    231.216	    246.607	   1221.966
    137.100	    229.554	    231.393	    245.323	   1234.777
    136.969	    231.483	    231.519	    246.257	   1177.924
    136.684	    230.793	    231.399	    246.617	   1235.227
    135.229	    226.593	    230.843	    246.483	   1234.995
    131.050	    230.903	    231.643	    246.614	   1233.767
    130.595	    231.211	    231.420	    245.546	   1235.189
    128.768	    229.208	    231.413	    246.629	   1235.046
    127.633	    231.297	    231.407	    246.474	   1229.616
    101.250	    228.497	    231.557	    246.101	   1188.172
    138.353	    231.669	    231.322	    246.467	   1216.093
    119.674	    231.648	    231.327	    246.616	   1214.494
