naif	1.009765625^1000	1712926897.04967379570007324	1712926910.59992074966430664
naif	1.0078125^1000	1712926973.50562953948974609	1712926987.24919581413269043
naif	1.0029296875^1000	1712927057.42252182960510254	1712927071.07923507690429688
naif	1.009765625^1000	1712927134.11479520797729492	1712927147.60102629661560059
naif	1.0068359375^1000	1712927210.82912802696228027	1712927224.52287626266479492
naif	1.009765625^1000	1712927287.29088854789733887	1712927301.04015755653381348
naif	1.001953125^1000	1712927363.87462902069091797	1712927377.61788296699523926
naif	1.0078125^1000	1712927440.48857975006103516	1712927454.11119127273559570
naif	1.0068359375^1000	1712927517.12886118888854980	1712927530.83669567108154297
naif	1.001953125^1000	1712927593.83022689819335938	1712927607.40688753128051758
naif	1.0029296875^1000	1712927670.29075074195861816	1712927684.02223062515258789
naif	1.0048828125^1000	1712927746.88320159912109375	1712927760.63827347755432129
naif	1.0078125^1000	1712927823.62116074562072754	1712927837.43949627876281738
naif	1.001953125^1000	1712927900.35827779769897461	1712927914.05530142784118652
naif	1.001953125^1000	1712927976.63818502426147461	1712927990.29076933860778809
naif	1.0068359375^1000	1712928053.10263252258300781	1712928066.87604165077209473
naif	1.00390625^1000	1712928129.71545934677124023	1712928143.34092116355895996
naif	1.001953125^1000	1712928206.08994221687316895	1712928219.67656707763671875
naif	1.0029296875^1000	1712928282.17322993278503418	1712928295.85497212409973145
naif	1.001953125^1000	1712928358.97755384445190430	1712928372.75729942321777344
naif	1.00390625^1000	1712928435.58424782752990723	1712928449.13668346405029297
naif	1.0048828125^1000	1712928511.88638353347778320	1712928525.56701803207397461
naif	1.0029296875^1000	1712928588.14445900917053223	1712928601.87303853034973145
naif	1.001953125^1000	1712928664.50741767883300781	1712928678.23193812370300293
naif	1.0009765625^1000	1712928740.99710416793823242	1712928754.56850886344909668
naif	1.001953125^1000	1712928817.13803172111511230	1712928830.79265427589416504
naif	1.00390625^1000	1712928901.14323592185974121	1712928914.82504701614379883
naif	1.009765625^1000	1712928977.40649986267089844	1712928990.96802282333374023
naif	1.009765625^1000	1712929053.67826151847839355	1712929067.37710881233215332
naif	1.001953125^1000	1712929130.45340609550476074	1712929144.08833003044128418
naif	1.001953125^1000	1712929206.68383002281188965	1712929220.35306096076965332
naif	1.0048828125^1000	1712929283.26875233650207520	1712929296.92716932296752930
naif	1.005859375^1000	1712929359.65425491333007812	1712929373.30950140953063965
naif	1.009765625^1000	1712929435.89861869812011719	1712929449.71941137313842773
naif	1.00390625^1000	1712929512.38770961761474609	1712929525.99831819534301758
naif	1.001953125^1000	1712929588.65204644203186035	1712929602.33594393730163574
naif	1.0087890625^1000	1712929665.21411871910095215	1712929678.73991823196411133
naif	1.0068359375^1000	1712929741.99546647071838379	1712929755.89048004150390625
naif	1.0068359375^1000	1712929818.79695796966552734	1712929832.41155195236206055
naif	1.0087890625^1000	1712929895.50389409065246582	1712929909.32052779197692871
naif	1.0009765625^1000	1712929972.18848776817321777	1712929985.98755574226379395
naif	1.0068359375^1000	1712930048.43192815780639648	1712930061.93250536918640137
naif	1.0029296875^1000	1712930124.58840370178222656	1712930138.17318606376647949
naif	1.0048828125^1000	1712930200.78280758857727051	1712930214.34789538383483887
naif	1.0048828125^1000	1712930277.06141066551208496	1712930290.72235536575317383
naif	1.0068359375^1000	1712930353.54896593093872070	1712930367.39895176887512207
naif	1.0048828125^1000	1712930430.50629401206970215	1712930444.13798904418945312
naif	1.009765625^1000	1712930506.90208673477172852	1712930520.54896855354309082
naif	1.00390625^1000	1712930583.50666785240173340	1712930597.00980496406555176
naif	1.0087890625^1000	1712930660.01179003715515137	1712930673.67584133148193359
