0 0
5 0
10 0
15 2.12271e-08
20 5.19968e-08
25 6.64056e-08
30 5.13537e-08
35 9.55956e-08
40 1.21887e-07
45 1.10732e-07
50 1.26147e-07
55 1.44231e-07
60 1.59977e-07
65 2.30855e-07
70 1.41034e-07
75 1.99578e-07
80 1.5912e-07
85 1.48782e-07
90 1.92504e-07
95 2.01898e-07
100 2.56618e-07
105 3.23641e-07
110 2.10913e-07
115 2.45656e-07
120 2.02732e-07
125 2.43981e-07
130 5.48676e-07
135 3.59195e-07
140 1.5411e-07
145 3.58294e-07
150 3.1423e-07
155 3.19113e-07
160 2.93132e-07
165 2.22934e-07
170 4.23937e-07
175 4.68825e-07
180 4.16215e-07
185 4.03152e-07
190 3.21545e-07
195 3.2722e-07
200 6.25145e-07
205 4.95827e-07
210 3.58212e-07
215 4.63174e-07
220 4.85492e-07
225 7.89851e-07
230 3.77592e-07
235 6.0099e-07
240 5.60199e-07
245 5.90967e-07
250 6.42544e-07
255 7.00924e-07
260 8.9445e-07
265 5.23937e-07
270 5.67305e-07
275 9.26392e-07
280 8.28676e-07
285 6.36416e-07
290 5.50992e-07
295 6.96537e-07
