sum	1.009765625*1000	1712926883.70099449157714844	1712926897.04948043823242188
sum	1.0078125*1000	1712926959.98898959159851074	1712926973.50541663169860840
sum	1.0029296875*1000	1712927043.70087456703186035	1712927057.42231702804565430
sum	1.009765625*1000	1712927120.50091624259948730	1712927134.11458230018615723
sum	1.0068359375*1000	1712927197.04495286941528320	1712927210.82892632484436035
sum	1.009765625*1000	1712927273.58899712562561035	1712927287.29066848754882812
sum	1.001953125*1000	1712927350.13302326202392578	1712927363.87443900108337402
sum	1.0078125*1000	1712927426.93300127983093262	1712927440.48838210105895996
sum	1.0068359375*1000	1712927503.47707819938659668	1712927517.12867784500122070
sum	1.001953125*1000	1712927580.02097034454345703	1712927593.83000540733337402
sum	1.0029296875*1000	1712927656.56497883796691895	1712927670.29054951667785645
sum	1.0048828125*1000	1712927733.10894393920898438	1712927746.88301539421081543
sum	1.0078125*1000	1712927809.90890836715698242	1712927823.62096214294433594
sum	1.001953125*1000	1712927886.70891928672790527	1712927900.35807538032531738
sum	1.001953125*1000	1712927962.99695134162902832	1712927976.63796377182006836
sum	1.0068359375*1000	1712928039.28499388694763184	1712928053.10240769386291504
sum	1.00390625*1000	1712928116.08501958847045898	1712928129.71526741981506348
sum	1.001953125*1000	1712928192.62901306152343750	1712928206.08974361419677734
sum	1.0029296875*1000	1712928268.66099095344543457	1712928282.17303323745727539
sum	1.001953125*1000	1712928345.20899534225463867	1712928358.97735500335693359
sum	1.00390625*1000	1712928422.00500464439392090	1712928435.58405351638793945
sum	1.0048828125*1000	1712928498.29283738136291504	1712928511.88619971275329590
sum	1.0029296875*1000	1712928574.58088541030883789	1712928588.14425349235534668
sum	1.001953125*1000	1712928650.86893033981323242	1712928664.50723433494567871
sum	1.0009765625*1000	1712928727.41295623779296875	1712928740.99690389633178711
sum	1.001953125*1000	1712928803.44499397277832031	1712928817.13782763481140137
sum	1.00390625*1000	1712928887.41299510002136230	1712928901.14302444458007812
sum	1.009765625*1000	1712928963.70096802711486816	1712928977.40629172325134277
sum	1.009765625*1000	1712929039.98897123336791992	1712929053.67805433273315430
sum	1.001953125*1000	1712929116.78882431983947754	1712929130.45320510864257812
sum	1.001953125*1000	1712929193.07686662673950195	1712929206.68362069129943848
sum	1.0048828125*1000	1712929269.62090444564819336	1712929283.26855468750000000
sum	1.005859375*1000	1712929345.90857934951782227	1712929359.65404939651489258
sum	1.009765625*1000	1712929422.19699645042419434	1712929435.89841771125793457
sum	1.00390625*1000	1712929498.74100708961486816	1712929512.38749194145202637
sum	1.001953125*1000	1712929575.02901101112365723	1712929588.65183973312377930
sum	1.0087890625*1000	1712929651.57300209999084473	1712929665.21391510963439941
sum	1.0068359375*1000	1712929728.11699438095092773	1712929741.99527645111083984
sum	1.0068359375*1000	1712929804.91698026657104492	1712929818.79676103591918945
sum	1.0087890625*1000	1712929881.20851612091064453	1712929895.50370383262634277
sum	1.0009765625*1000	1712929958.51687645912170410	1712929972.18828606605529785
sum	1.0068359375*1000	1712930034.80495882034301758	1712930048.43173742294311523
sum	1.0029296875*1000	1712930111.09295463562011719	1712930124.58818173408508301
sum	1.0048828125*1000	1712930187.12496972084045410	1712930200.78259229660034180
sum	1.0048828125*1000	1712930263.41301560401916504	1712930277.06121158599853516
sum	1.0068359375*1000	1712930339.70102453231811523	1712930353.54876852035522461
sum	1.0048828125*1000	1712930416.75702357292175293	1712930430.50606608390808105
sum	1.009765625*1000	1712930493.30089020729064941	1712930506.90188956260681152
sum	1.00390625*1000	1712930569.84496665000915527	1712930583.50648260116577148
sum	1.0087890625*1000	1712930646.13284182548522949	1712930660.01159071922302246
