rapid	861.0	1712931760.12815642356872559	1712931760.14869189262390137
rapid	861.0	1712931760.14882421493530273	1712931760.15720963478088379
rapid	861.0	1712931760.15732359886169434	1712931760.15990853309631348
rapid	861.0	1712931760.16001605987548828	1712931760.16260361671447754
rapid	861.0	1712931760.16271591186523438	1712931760.16526603698730469
rapid	861.0	1712931760.16537880897521973	1712931760.16795039176940918
rapid	861.0	1712931760.16805934906005859	1712931760.17058897018432617
rapid	861.0	1712931760.17069506645202637	1712931760.17326354980468750
rapid	861.0	1712931760.17337441444396973	1712931760.17591118812561035
rapid	861.0	1712931760.17602348327636719	1712931760.17858529090881348
rapid	861.0	1712931760.17869591712951660	1712931760.18140292167663574
rapid	861.0	1712931760.18149828910827637	1712931760.18414020538330078
rapid	861.0	1712931760.18424510955810547	1712931760.18678331375122070
rapid	861.0	1712931760.18688964843750000	1712931760.18943023681640625
rapid	861.0	1712931760.18953680992126465	1712931760.19208216667175293
rapid	861.0	1712931760.19218754768371582	1712931760.19476246833801270
rapid	861.0	1712931760.19486880302429199	1712931760.19739556312561035
rapid	861.0	1712931760.19750118255615234	1712931760.20011162757873535
rapid	861.0	1712931760.20023679733276367	1712931760.20272707939147949
rapid	861.0	1712931760.20283293724060059	1712931760.20541691780090332
rapid	861.0	1712931792.63300275802612305	1712931792.65325331687927246
rapid	861.0	1712931792.65336585044860840	1712931792.66167092323303223
rapid	861.0	1712931792.66178202629089355	1712931792.66447567939758301
rapid	861.0	1712931792.66458439826965332	1712931792.66722297668457031
rapid	861.0	1712931792.66733312606811523	1712931792.66998314857482910
rapid	861.0	1712931792.67010545730590820	1712931792.67272090911865234
rapid	861.0	1712931792.67282819747924805	1712931792.67540431022644043
rapid	861.0	1712931792.67551279067993164	1712931792.67820763587951660
rapid	861.0	1712931792.67831325531005859	1712931792.68094062805175781
rapid	861.0	1712931792.68105125427246094	1712931792.68369698524475098
rapid	861.0	1712931792.68379950523376465	1712931792.68638586997985840
rapid	861.0	1712931792.68649125099182129	1712931792.68910717964172363
rapid	861.0	1712931792.68920826911926270	1712931792.69186305999755859
rapid	861.0	1712931792.69197869300842285	1712931792.69458103179931641
rapid	861.0	1712931792.69470214843750000	1712931792.69735407829284668
rapid	861.0	1712931792.69745564460754395	1712931792.70002770423889160
rapid	861.0	1712931792.70013856887817383	1712931792.70273733139038086
rapid	861.0	1712931792.70285773277282715	1712931792.70543003082275391
rapid	861.0	1712931792.70555520057678223	1712931792.70820069313049316
rapid	861.0	1712931792.70832347869873047	1712931792.71098828315734863
rapid	5396.0	1712931824.83231687545776367	1712931824.85435032844543457
rapid	5396.0	1712931824.85446739196777344	1712931824.86298322677612305
rapid	5396.0	1712931824.86309194564819336	1712931824.86565065383911133
rapid	5396.0	1712931824.86575818061828613	1712931824.86836004257202148
rapid	5396.0	1712931824.86846780776977539	1712931824.87101149559020996
