540	2981319665408562616598528.000000
542	3673283959750101194244096.000000
544	4525853166808333060931584.000000
546	5576303686824806722830336.000000
548	6870563772537133420511232.000000
550	8465221624143321753452544.000000
552	10429999563107342173077504.000000
554	12850802461704950766370816.000000
556	15833473713067106544648192.000000
558	19508422961870468731109376.000000
560	24036327931321145624625152.000000
562	29615159644181378451374080.000000
564	36488838197596537619480576.000000
566	44957897543259433497264128.000000
568	55392625563050772826947584.000000
570	68249253956235759064186880.000000
572	84089905799479102499979264.000000
574	103607172935539297894793216.000000
576	127654397773879232465731584.000000
578	157282983497197978134773760.000000
580	193788363966899126618030080.000000
582	238766643243618133147123712.000000
584	294184381140463817186082816.000000
586	362464576003167616545849344.000000
588	446592604093505079093493760.000000
590	550246747503610112879099904.000000
592	677959017599200895342477312.000000
594	835313305583978749985030144.000000
596	1029189523810023665966252032.000000
598	1268064412286334154517250048.000000
600	1562382162377996315872198656.000000
602	1925011062265934347291852800.000000
604	2371806129817862806221881344.000000
606	2922302332548595032933793792.000000
608	3600568703933130201026789376.000000
610	4436260700116017316001480704.000000
612	5465916808612952603149467648.000000
614	6734556099892028310531604480.000000
616	8297646570676979301372395520.000000
618	10223530339731117036206555136.000000
620	12596411731582721641668411392.000000
622	15520038894483084717735280640.000000
624	19122239921892623310823358464.000000
626	23560511807763919147945164800.000000
628	29028906598345938438117654528.000000
630	35766515819822055182072545280.000000
632	44067924141602774489015255040.000000
634	54296089334868799136326483968.000000
636	66898211669491887599939223552.000000
638	82425286597980977648577282048.000000
640	101556195617372408057723617280.000000
642	125127388620164607203034005504.000000
644	154169455518904810425555091456.000000
646	189952186144842692684316409856.000000
648	234040088549060754512625532928.000000
650	288360793101297781287931609088.000000
652	355289333180109021608350318592.000000
654	437751987411212476900890902528.000000
656	539354223689354946853893832704.000000
658	664538339007654317937391566848.000000
660	818777687491331014102494478336.000000
662	1008815988758068970243189899264.000000
664	1242962179748816960519829192704.000000
666	1531453701668517596916585857024.000000
668	1886904105825780399318046343168.000000
670	2324854548787944225962643685376.000000
672	2864453289561626328056192827392.000000
674	3529292898068879435076070277120.000000
676	4348441779710667219744579387392.000000
678	5357715116781513984362726555648.000000
680	6601240795386503029190314426368.000000
682	8133388783995711212954337673216.000000
684	10021148320761115232213825224704.000000
686	12347056846009772229092786044928.000000
688	15212808739968639956790175334400.000000
690	18743701648515363812776966356992.000000
692	23094114801135783405241078120448.000000
694	28454258846479393476545687322624.000000
696	35058492324747261074449270571008.000000
698	43195568393321095367230480187392.000000
700	53221259817410921695639546888192.000000
702	65573914221031997480484294623232.000000
704	80793619711733532030146522906624.000000
706	99545818846826887888500636516352.000000
708	122650403401175400347451594375168.000000
710	151117562030588232264676850794496.000000
712	186191948177887766289357348012032.000000
714	229407099349975515749841759109120.000000
716	282652487109104800025059556065280.000000
718	348256129367127989757417921445888.000000
720	429086376993238436943095568269312.000000
722	528677325093369053067133805658112.000000
724	651383332247539994741192527970304.000000
726	802569403662194208068130935144448.000000
728	988845762252189470228327964868608.000000
730	1218356863670922607443691217879040.000000
732	1501137491728943282093675820089344.000000
734	1849551503559231519503764632371200.000000
736	2278832407535329132122158311407616.000000
738	2807749409324278878304309524561920.000000
740	3459428047228444372587778230190080.000000
742	4262361296990165678223265152106496.000000
744	5251655354021584214040424916975616.000000
746	6470564561689993058571384237588480.000000
748	7972382596458240769707363056746496.000000
750	9822772597096197156357378693660672.000000
752	12102638116882227137860843463507968.000000
754	14911660423810590508415348845314048.000000
756	18372656808177028034152321989476352.000000
758	22636950453354916524267181755596800.000000
760	27890986653578593191422701806288896.000000
762	34364484655874186283397342937743360.000000
764	42340481544502586065777841812799488.000000
766	52167707310981633772741975632510976.000000
768	64275832177860466855926785332215808.000000
770	79194252826341883684128760881217536.000000
772	97575238907335844058013862526451712.000000
774	120222451857728492500958839371202560.000000
776	148126082933907265722976562480939008.000000
778	182506146782867150079185583326887936.000000
780	224865823451170623238448557288587264.000000
782	277057181074187287382483067954266112.000000
784	341362152801506213190411416615518208.000000
786	420592308466735749474194432255328256.000000
788	518211783261865114093735070260002816.000000
790	638488738156944041393213654796599296.000000
792	786681974283170808231680628769161216.000000
794	969270860514294541983347637835792384.000000
796	1194238627239662393161273158542557184.000000
798	1471421412621988051024228186612301824.000000
800	1812938322491551405827951428070539264.000000
802	2233721307141840628083258468184621056.000000
804	2752168022529462172972314299287470080.000000
806	3390946220558550157966303995518517248.000000
808	4177984838350189392320339417518571520.000000
810	5147695119331268333454459601101520896.000000
812	6342475156528055829170129761715879936.000000
814	7814563640358215979272788624367681536.000000
816	9628323861285361521380717231792455680.000000
818	11863057829489690879254137957141970944.000000
820	14616473551714249693543382613699330048.000000
822	18008957063067125430948754632059387904.000000
824	22188835997405002337327627024180707328.000000
826	27338864832402711016832445353283289088.000000
828	33684215360003379671016201547692376064.000000
830	41502321745060159399099014602771398656.000000
832	51135010622088622794197627046272696320.000000
834	63003446587475396243745003414564634624.000000
836	77626546540428433764414281171643400192.000000
838	95643667992461850246987957442705358848.000000
840	117842563333512291568048716740334452736.000000
842	145193822283220453953311546364575875072.000000
844	178893308435155936157328538638514913280.000000
846	220414445322955651002340700423496663040.000000
848	271572638082413625469002427546724204544.000000
850	334604647381341860267789886112762167296.000000
852	412266386038551190198183040480285032448.000000
854	507953414238099027012628522023251869696.000000
856	625849401682761845326858219725531381760.000000
858	771109047813330797960588268494091452416.000000
860	950083457810804932639188154359935401984.000000
862	1170597828368692779235185332559835824128.000000
864	1442293584333066105004809330270394122240.000000
866	1777049925256771143597400044713550020608.000000
868	2189503212908867572734562667956585627648.000000
870	2697686908625015900870835567249974099968.000000
872	3323820040116882032920723687570275303424.000000
874	4095278671428011006609153194027525341184.000000
876	5045792851066451750554259872031386370048.000000
878	6216921371798974694653075969012200898560.000000
880	7659868822193516976969865749914003177472.000000
882	9437724375824632157070536841614862581760.000000
884	11628220203453528741545692894429060268032.000000
886	14327130112675093195012106473340363866112.000000
888	17652457011826982645697973419756467781632.000000
890	21749592284272022504352305643316928577536.000000
892	26797672653451569776996351332658853183488.000000
894	33017412476317664403807135832781696794624.000000
896	40680753912071001552912861223353233440768.000000
898	50122756895062681058315976802957724221440.000000
900	61756248770406728698473985540858524467200.000000
902	76089874110018141769113985570113446739968.000000
904	93750333890953313143983437262128762847232.000000
906	115509786387043611473669520597204663795712.000000
908	142319607807476442890347289333147814068224.000000
910	175351988779591707066201223267063907221504.000000
912	216051185375334966505074233575901507878912.000000
914	266196665500950175823859120330387725746176.000000
916	327980911563720692084729889318362813562880.000000
918	404105281137660325105858238019111357513728.000000
920	497898116889711261866024151320010619355136.000000
922	613460269819813239717907790570689870692352.000000
924	755844398444991959946212449168098557165568.000000
926	931275883324074592286829059022221635223552.000000
928	1147425015843592237626972940603785281011712.000000
930	1413742362020889885973746619120819166511104.000000
932	1741871964245938653225318840697415696121856.000000
934	2146160447147421126951025407789411319414784.000000
936	2644284286930337145160160906480671231311872.000000
938	3258022669926868704427522023148909391511552.000000
940	4014209731616893996637493241938084836147200.000000
942	4945907810325176402378646967681555032440832.000000
944	6093853013101647867390136158699840721649664.000000
946	7508236297442542633047395611943255526080512.000000
948	9250897942078957388110753489382146576482304.000000
950	11398031354435481539000496383340722008358912.000000
952	14043514431799958593273456369145676870713344.000000
954	17303014131420724071121325723749609782640640.000000
956	21319043711323476844069031616356217341870080.000000
958	26267193756721662155354574917088742320635904.000000
960	32363809427656756609572962014815491494772736.000000
962	39875449595815880144896203506778546898993152.000000
964	49130541447004753910249513699976316513681408.000000
966	60533740116854562587240385845455179265081344.000000
968	74583621197976502951925020781159836326821888.000000
970	91894479678026818319749147372822381681704960.000000
972	113223188411296857479262428674107784678080512.000000
974	139502290441558879832484216032076003410968576.000000
976	171880772053044705806525942804717904630644736.000000
978	211774299246556382501570293278135564296519680.000000
980	260927114101682114582056941949150514319982592.000000
982	321488297284682482773524960314915927697129472.000000
984	396105731084457335021680954745343628684558336.000000
986	488041871269159909647550030482979245728464896.000000
988	601316389590731909971999429910617671300284416.000000
990	740881923614740704465499885363517033715597312.000000
992	912840618085722060144071108128947189810462720.000000
994	1124710925543418180647896255288917130892804096.000000
996	1385756331362045526067666826065335427578986496.000000
998	1707390375871176326688545280020206342987841536.000000
1000	2103675682110876808498863986681186509045891072.000000
1002	2591938807928810877683094144119514475572232192.000000
1004	3193527805249087802277822360545555610760904704.000000
1006	3934745608847401011909399627955442276223680512.000000
1008	4848000064660883090756185216333310907444625408.000000
1010	5973220879668673236204287577425495480994889728.000000
1012	7359605445839772365569266456972445346248523776.000000
1014	9067769869819184169119380056412315923804848128.000000
1016	11172399256604217025455517925437340978472026112.000000
1018	13765513124062056405282501625435814657693581312.000000
1020	16960488720156856762083900604302756894577000448.000000
1022	20897018152105266631867821069457080282226098176.000000
1024	25747216065208896735860322168956437682263687168.000000
1026	31723144913943882754883597460009469831291076608.000000
1028	39086086848470257730847960312409003609483640832.000000
1030	48157967606000209421505498457959077418775871488.000000
1032	59335431887352857312267865641147413322335780864.000000
1034	73107185628407442647566994303489681426260951040.000000
1036	90075363412760805162512362394886641072100868096.000000
1038	110981855260862612783242957201412580638187323392.000000
1040	136740743866908817498861516259495345419565662208.000000
1042	168478270518418343041196546123023344184852480000.000000
1044	207582077105743256940516067445159281827298410496.000000
1046	255761877201986281427010496358889113279172444160.000000
1048	315124208900567328358023916547191354686615584768.000000
1050	388264537786388967427001429084507791108597612544.000000
1052	478380737006609845420056463092551133274805633024.000000
1054	589412906065843916422013912591667854035052920832.000000
1056	726215641563726342782526526991008514277017387008.000000
1058	894770291970667333733293979052396706607780593664.000000
1060	1102446476737058989894477501181191004933207359488.000000
1062	1358324303987730487469197209413357077235276709888.000000
1064	1673591374943282875328050264353148841065818619904.000000
1066	2062031933067618595772709737374407168750551826432.000000
1068	2540629544732612831708610579871620969541155160064.000000
1070	3130309662065052568537700316578255509753511804928.000000
1072	3856854534630350834905342368495940069494865526784.000000
1074	4752030472118055233052320866868364751294695473152.000000
1076	5854976744696656051184215668293983656005047681024.000000
1078	7213916847140749505799553127972289742977162543104.000000
1080	8888266947362117739859481275223444906592580927488.000000
1082	10951233705844865701876113938567878977415261716480.000000
1084	13493015048971457191910397847746796281145019334656.000000
1086	16624743841837734642215443316232345924657022500864.000000
1088	20483346887528274338189778936744057936344917213184.000000
1090	25237531700123586054527514967731002780771158065152.000000
1092	31095162807722266820021543723677477457092059070464.000000
1094	38312350095394609238304978857564123903926143549440.000000
1096	47204646552535697229921106089704233197004725944320.000000
1098	58160845017379227977379965585406617358131760463872.000000
1100	71659977145912949998730854800596002153094774259712.000000
1102	88292257841479343142980069287507003118648274452480.000000
1104	108784890886486694543012850258344930975150468235264.000000
1106	134033864061240268203575238953439161966724309319680.000000
1108	165143123909854127869792635292370958482531676061696.000000
1110	203472842969331277025435749172892514378420181794816.000000
1112	250698889822513046476311774808527049202896807657472.000000
1114	308886102150318333041446048357252729187483563065344.000000
1116	380578566459407338734575593767463656829794041987072.000000
1118	468910851734635653144678022865019472527650774319104.000000
1120	577745060422244599920148804931938725243523061252096.000000
1122	711839688946247605988620433385962811581147625029632.000000
1124	877057680750671697752686314897988686989578542776320.000000
1126	1080622768452902334866250895543453847777670315638784.000000
1128	1331435313010821182173489095397395241497504126074880.000000
1130	1640461449160632912060292741086618661825196450643968.000000
1132	2021212551510815677627918709065760800982976400719872.000000
1134	2490335984716476094502384730366715303192086272016384.000000
1136	3068342966769169872668447551709420944389306906050560.000000
1138	3780505369356294788630489362232680273742640978067456.000000
1140	4657960665583890121063215324934429550267773547970560.000000
1142	5739073336065910775910185370050792812166087052361728.000000
1144	7071112257366809045762456793351359807809657684099072.000000
1146	8712317412301645347258239662513648679748804794122240.000000
1148	10734446283696857924884662892124236321201980792897536.000000
1150	13225911266142895760705035509185588164089837839712256.000000
1152	16295645271014664561641512905206003902153523214680064.000000
1154	20077864538417164917356755280308481494663165995122688.000000
1156	24737936897783794976159184496015181759072549017223168.000000
1158	30479612051759411486839460121438080877636413590339584.000000
1160	37553930008972770671751360317013858198142330354008064.000000
1162	46270197164055351376845685841898763838981803098505216.000000
1164	57009509925832601537019858877680912378464295236665344.000000
1166	70241417179618343219751957203531584637841468534292480.000000
1168	86544450107007749371984598332407018766694004515930112.000000
1170	106631416976844267999191574590261012485640143469805568.000000
1172	131380568857169793660788632426844275923546858697261056.000000
1174	161873998888918932573939486700812500963725513030893568.000000
1176	199444954031037074549000860114769678205616172811943936.000000
1178	245736127861640723158528701774880863049382869891809280.000000
1180	302771483138327582473013398927746364503902370725363712.000000
1182	373044744374733376461797663412843196678619025664638976.000000
1184	459628429544108981960305147738135577855870647387815936.000000
1186	566308188041296541589699364088610312103083439420342272.000000
1188	697748318485681597706558584414832109602666749005660160.000000
1190	859695703206208317886969356146403224568202317793329152.000000
1192	1059231075920369432841932284867308188973586195668795392.000000
1194	1305078608641487016247152232164348734241211144533442560.000000
1196	1607987353707175611754223452687771784558814086526140416.000000
1198	1981201218502611252238569681303772331923868528966369280.000000
1200	2441038021317067605296659147950487174374198760611774464.000000
1202	3007602946064759280655818351865506085810584959219400704.000000
1204	3705667589846389846267400597270560458754194902972628992.000000
1206	4565753037449736711056728239270376305051870647271030784.000000
1208	5625464317441820256510561859005053308207208045716963328.000000
1210	6931134585520067037563202630290161721504430494570250240.000000
1212	8539850922819275197920281943157834733385165536862666752.000000
1214	10521950322005628092340169151996529356414576540224847872.000000
1216	12964094991743134653237218648564968484629775964933455872.000000
1218	15973061439326716554974946717474635027178644662470574080.000000
1220	19680408999394450792623921402011162781083471911868956672.000000
1222	24248231928153899331928204311809823152973671608344379392.000000
1224	29876246558678417867176293038620886930994290915352248320.000000
1226	36810523384947682018859954767124321513526184122129580032.000000
1228	45354245862594037133267522355479047428197982830279524352.000000
1230	55880966327302107964906738844936548071370918641258201088.000000
1232	68850938611868931286260828073314823860658221907261259776.000000
1234	84831241463683708780848984060441069313932276032077824000.000000
1236	104520572607404702216724223385632544603590618371170762752.000000
1238	128779797509583350723145715520914336600011448117914238976.000000
1240	158669588511557595042805979244537069613766983657191374848.000000
1242	195496800005090163732349652620060183597976402505790128128.000000
1244	240871607286271562516780786547738257203420079169491435520.000000
1246	296777907337415184815937445871727465060614371580720447488.000000
1248	365660059630429264081783735610029512279882612306931089408.000000
1250	450529759470651930244601639735025541931032977635981393920.000000
1252	555097716643790187763847541786247856313801748631986896896.000000
1254	683935896676813887460419891893571819760984060955639939072.000000
1256	842677418295502359231469527284388627043644011437380075520.000000
1258	1038262847081888542004909245828616447778647499968939556864.000000
1260	1279243653889594860373683736966299696122076094556144664576.000000
1262	1576156105957369895535955959393634585263925027381648031744.000000
1264	1941981938150075312534064941513728798404997041490027872256.000000
1266	2392715945994708329045523096591368201083419551217009819648.000000
1268	2948065317060079566614338909577295333355226539010409103360.000000
1270	3632311277149723855793789954108720941234476236532898332672.000000
1272	4475370724576175001480881884225839080761781927573704409088.000000
1274	5514104269750305195211913823643420059621096130662520324096.000000
1276	6793927870759350659434432151594549759620246824585967697920.000000
1278	8370798529562596913390190265337259576593903796654528528384.000000
1280	10313660868274075808354361460948642097495036643458798321664.000000
1282	12707461555800491097105052424909412035272258990289566302208.000000
1284	15656863382901781342859480504016815258003371327662281719808.000000
1286	19290821374073283723773952289419004021286655596139972132864.000000
1288	23768221014995695141817598786504466034656264861077588672512.000000
1290	29284825112576194374119660130941161782421124650121996271616.000000
1292	36081833021205137822439690251851158814585129164146095423488.000000
1294	44456426465426842025186063845252784537854213440645686624256.000000
1296	54774763048052409790688443943208316756369235095064976293888.000000
1298	67487985551505373009255679794499901983195553287227425423360.000000
1300	83151946998009768752234397462598596526736074414453310881792.000000
1302	102451513896247836995073591513349810740632752378263164157952.000000
1304	126230510271566970862234425145366893396192705875777148682240.000000
1306	155528611705597646256289402643393407166499289202432432668672.000000
1308	191626802482466896900248817922461437866221808350122343399424.000000
1310	236103383338647433633922860661368428260512948638107626897408.000000
1312	290902978611547505103387299520987363533978383573136422469632.000000
1314	358421559947287661654075765176990895987368443814505565126656.000000
1316	441611204011053131523327025317413057989901588829297853857792.000000
1318	544109164462018513949280464108548245619434630025927477690368.000000
1320	670396901533653052721461384921583069586270002889262572240896.000000
1322	825996022379613941699148547824485963236574602541585921998848.000000
1324	1017709699173922391785092652442200137005421832254184507834368.000000
1326	1253920120352189716904500409000077956821854866939817056272384.000000
1328	1544954980285933039169087997986770136071109002114451659292672.000000
1330	1903539031210297913730730501791866804345980536410242323316736.000000
1332	2345350440354208252150390374244694035476831345356665599819776.000000
1334	2889706277560419898592645916843235928206245153146638067302400.000000
1336	3560407104582193414145906742380946229474353431171778218033152.000000
1338	4386777593555720725650765912546577508523047351658897972658176.000000
1340	5404948673020002970285524839031298798970693710638453994029056.000000
1342	6659437260027944407421669573961263609671682125890606503821312.000000
1344	8205092648080431949572654464237627789362716531742859981750272.000000
1346	10109494651699900499366941801356108673492369939246274905636864.000000
1348	12455908360359447543570310416658373971157859441801414026723328.000000
1350	15346924690798876715423021084958314149713905515409361713758208.000000
1352	18908945911533293149146364713728104533195478831554693047517184.000000
1354	23297712257600171996807698538360415945323447594805199378579456.000000
1356	28705111272589176145630779779790612109511032872633777201872896.000000
1358	35367567598957118593408909354719593831832275412379459037167616.000000
1360	43576380038675066923057932293280575546890572501722168985387008.000000
1362	53690457845651536192664728076438672110060613784000385240793088.000000
1364	66152013111627274905350266713606465656482807679555990630432768.000000
1366	81505895354835965771690280333901184266887160418813306533314560.000000
1368	100423413666693391109449341444920802296575255966039773494116352.000000
1370	123731687978732921475819964616282628371619866302217463282008064.000000
1372	152449812758596834055247745592885925004529563458509808311730176.000000
1374	187833414299867152744922846455794905430456399754247266224832512.000000
1376	231429549758866310669221940206867380656058373454758494496358400.000000
1378	285144348257899199415959188332214196283064175775226464946880512.000000
1380	351326351488557643613577830494247568685622181683142574978629632.000000
1382	432869197669051739658535514289865228267756676949899718013485056.000000
1384	533338138448038749907167164087796187278295543202396851050381312.000000
1386	657125920381828569044598988697194167269335544771369400226807808.000000
1388	809644846502450992817602363419031186640066973434001886483054592.000000
1390	997563415375669865400639679173327634562041094171281836006703104.000000
1392	1229097884084362916573612634984047557854028200288640164389978112.000000
1394	1514371502980343588039185041699773177176589548058644652224413696.000000
1396	1865857128822081215564546283676612406178593632514361672081604608.000000
1398	2298922568421686280421706472226801046554769904237496439205265408.000000
1400	2832502496552359486269808070863037484496713333272393794082308096.000000
1402	3489926326002162383764922623943429092185774654509807100307177472.000000
1404	4299938226267264145228442980373238787569854330782583259377172480.000000
1406	5297953888583896159912721964106930642081399268180494422330310656.000000
1408	6527608986124218425598527728297743292705214818937190933529100288.000000
1410	8042667031803649975537753914081734737725130287003505646471479296.000000
1412	9909370049885277549049630617117992389275414618411627077508792320.000000
1414	12209334838463649248560933530712593181851245449606785819322875904.000000
1416	15043121454471060023661594173275252354393081603847091311559573504.000000
1418	18534629944053795191284243303740143672353467342219262734083555328.000000
1420	22836517554068682408824132670420513858959599174169686419989069824.000000
1422	28136873278368029134418818692414813950308164204120601926190497792.000000
1424	34667441566277247595714393273288214277159273113992623228410920960.000000
1426	42713754753810185851108479639497221502176979343981286328532729856.000000
1428	52627617232169538438137825466037560833819432948354275743849512960.000000
1430	64842487191756078201884290976180296406664620269853939203567517696.000000
1432	79892428468962662517931627707737438693914446840183626398452154368.000000
1434	98435461116608910763122350637098280893802488058269755668957233152.000000
1436	121282331641773817819098573724977316998534312325314728150662381568.000000
1438	149431960815829547457073865657905989499803522484951490854570164224.000000
1440	184115118921183586955852828419621672609295520472719389312782696448.000000
1442	226848238022790296464085922454319097744770680006866419397402034176.000000
1444	279499714067879910112033999974449644104907399748764168081415077888.000000
1446	344371597703034833559037757435455718620992941588380963465813032960.000000
1448	424300245529909220743109014468375213347562178353636488221225385984.000000
1450	522780332517401121872038521602453424527920695929076195837872177152.000000
1452	644117647694689951694350839620632359317626568226327823178048471040.000000
1454	793617353724627498275003519679293085828615648332817157187763699712.000000
1456	977815941524113481528520830794331332899800392461416862979480092672.000000
1458	1204767021551860330421384759074252854770914820381121104396760907776.000000
1460	1484393447254047060133338409065088518646950438159406363407556804608.000000
1462	1828921166361711439735066849460532146378720508947283131812481597440.000000
1464	2253413769074264326671020947553444715183662812540866005851625750528.000000
1466	2776431104876400863703874873986587638708128824806656468222495162368.000000
1468	3420840764318213919918822799176301242883539570313706443565030178816.000000
1470	4214817905716471443465656654929767749848669963475144978521474990080.000000
1472	5193077141633264417603549912479940020890201663550564139950711767040.000000
1474	6398390346206345364299626346505938336004298910731831508325457985536.000000
1476	7883456745560835997240493321603202339820482507163918402226415992832.000000
1478	9713207056205508115735453221440341351418921183268505107532196347904.000000
1480	11967642413950806569451792780936362061506934590504874225501263101952.000000
1482	14745332218228789981510765620267221029653149970439979776635467464704.000000
1484	18167723826079690704593208859491709919703257238749250401458727157760.000000
1486	22384452526112790128784986676988222156336617877225752245627684651008.000000
1488	27579883957423561903458504867368409341844139834979287962108406267904.000000
1490	33981175023941573821532927545929084643728042481909580551933824860160.000000
1492	41868205746998417125318359449043789203717120874119453572972511494144.000000
1494	51585816300876751823939507612385257344074083968934714753833995599872.000000
1496	63558884264310234624910302008495447863194188084438949058806399631360.000000
1498	78310901302056648246679786780731314752809313174078348103949750370304.000000
1500	96486861494263992830279431235656656847621454144440330463266383855616.000000
1502	118881462047082678965945172671568272172751212296880855430140711141376.000000
1504	146473849388210554760341139716991630259390477004726169056864760758272.000000
1506	180470429831214227649859555607362790571281826226045148816356872814592.000000
1508	222357616595039061206308242327982684043980083936096963740664288247808.000000
1510	273966819406747553196976790245757552655029760860837176263601672945664.000000
1512	337554518191053738915805398247102217091834495627343320714509149011968.000000
1514	415900921863197250078319748415081216896709949401107510587374092419072.000000
1516	512431525827645461681338656145478702478867541806429010687609985302528.000000
1518	631366882972241746738955446954352990313125396247109521242390809018368.000000
1520	777907136510099340885160401944196396980939776323820525086861497991168.000000
1522	958459382894093208037986715082226635485758903404960850995361932640256.000000
