     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.269e+19;          32.009;          40.765;          34.030;           2.008 ( 5.900 %)
  naif_ite;         10;      10000;       1.413e+28;           3.498;           8.637;           4.379;           1.250 (28.538 %)
  rapi_rec;         10;      10000;       6.620e+08;          16.971;          33.028;          20.371;           4.597 (22.568 %)
  rapi_ite;         10;      10000;       1.465e+21;           7.793;           9.530;           8.427;           0.536 ( 6.358 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.432e+24;          32.008;          42.229;          34.804;           2.476 ( 7.115 %)
  naif_ite;         10;      10000;       4.376e+11;           3.497;           6.407;           4.157;           0.766 (18.439 %)
  rapi_rec;         10;      10000;       2.610e+11;          16.843;          17.456;          16.971;           0.163 ( 0.958 %)
  rapi_ite;         10;      10000;       9.480e+21;           7.810;          24.557;          11.435;           4.379 (38.295 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.661e+15;          32.433;          47.347;          35.023;           3.567 (10.184 %)
  naif_ite;         10;      10000;       1.095e+15;           3.497;           5.379;           3.772;           0.479 (12.690 %)
  rapi_rec;         10;      10000;       1.323e+16;          16.990;          20.843;          17.576;           0.844 ( 4.800 %)
  rapi_ite;         10;      10000;       6.882e+30;           7.722;           8.334;           7.872;           0.181 ( 2.305 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.257e+27;          32.782;          41.403;          33.882;           1.652 ( 4.877 %)
  naif_ite;         10;      10000;       1.554e+13;           3.497;           6.536;           4.101;           0.919 (22.419 %)
  rapi_rec;         10;      10000;       5.046e+14;          16.845;          28.798;          18.737;           2.775 (14.811 %)
  rapi_ite;         10;      10000;       1.517e+11;           7.811;          10.829;           8.497;           0.822 ( 9.675 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.066e+18;          32.011;          53.961;          35.826;           5.061 (14.126 %)
  naif_ite;         10;      10000;       2.891e+14;           3.499;           3.508;           3.501;           0.002 ( 0.052 %)
  rapi_rec;         10;      10000;       1.262e+09;          16.972;          26.482;          18.288;           2.026 (11.081 %)
  rapi_ite;         10;      10000;       3.170e+15;           7.800;          14.150;           9.000;           1.487 (16.521 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       7.277e+17;          32.675;          54.904;          37.641;           5.897 (15.667 %)
  naif_ite;         10;      10000;       4.161e+17;           3.497;           8.676;           4.461;           1.296 (29.042 %)
  rapi_rec;         10;      10000;       2.712e+15;          16.844;          23.960;          18.407;           1.852 (10.063 %)
  rapi_ite;         10;      10000;       5.985e+09;           7.722;          11.187;           8.122;           0.894 (11.009 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.552e+17;          32.805;          51.912;          36.412;           5.189 (14.251 %)
  naif_ite;         10;      10000;       1.868e+17;           3.497;           6.793;           3.899;           0.804 (20.626 %)
  rapi_rec;         10;      10000;       2.185e+13;          16.909;          24.524;          18.678;           2.193 (11.740 %)
  rapi_ite;         10;      10000;       1.336e+17;           7.719;           8.274;           7.824;           0.103 ( 1.318 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.470e+11;          32.008;          46.835;          34.914;           4.122 (11.806 %)
  naif_ite;         10;      10000;       1.154e+09;           3.498;          11.010;           4.630;           1.980 (42.760 %)
  rapi_rec;         10;      10000;       1.482e+12;          16.912;          29.784;          20.914;           3.769 (18.022 %)
  rapi_ite;         10;      10000;       8.916e+20;           7.723;          16.903;          11.476;           3.128 (27.256 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.277e+20;          32.065;          45.419;          34.720;           3.232 ( 9.310 %)
  naif_ite;         10;      10000;       6.465e+27;           3.497;           7.529;           3.981;           0.783 (19.658 %)
  rapi_rec;         10;      10000;       1.465e+27;          16.971;          26.998;          18.509;           2.646 (14.296 %)
  rapi_ite;         10;      10000;       4.900e+20;           7.721;           9.586;           7.900;           0.412 ( 5.210 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.252e+11;          32.008;          37.181;          33.476;           1.471 ( 4.394 %)
  naif_ite;         10;      10000;       2.468e+19;           3.498;          14.226;           5.296;           2.161 (40.797 %)
  rapi_rec;         10;      10000;       1.109e+14;          16.843;          27.981;          18.286;           2.326 (12.722 %)
  rapi_ite;         10;      10000;       2.300e+12;           7.721;          16.602;           9.827;           2.446 (24.890 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.360e+15;          32.007;          39.526;          34.004;           2.050 ( 6.030 %)
  naif_ite;         10;      10000;       4.701e+13;           3.496;           3.510;           3.499;           0.002 ( 0.068 %)
  rapi_rec;         10;      10000;       3.203e+12;          16.907;          26.964;          20.263;           3.315 (16.361 %)
  rapi_ite;         10;      10000;       1.769e+21;           7.965;          19.562;          11.397;           2.820 (24.744 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.046e+18;          32.469;          41.058;          34.526;           2.192 ( 6.349 %)
  naif_ite;         10;      10000;       1.290e+13;           3.497;           4.530;           3.623;           0.281 ( 7.766 %)
  rapi_rec;         10;      10000;       1.028e+21;          16.974;          20.829;          17.539;           0.852 ( 4.859 %)
  rapi_ite;         10;      10000;       1.894e+18;           7.812;          14.534;          10.116;           1.955 (19.323 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.213e+12;          32.829;          45.125;          35.054;           3.138 ( 8.951 %)
  naif_ite;         10;      10000;       1.030e+10;           3.496;           3.507;           3.499;           0.002 ( 0.058 %)
  rapi_rec;         10;      10000;       2.282e+20;          16.906;          17.657;          17.145;           0.181 ( 1.058 %)
  rapi_ite;         10;      10000;       5.016e+08;           7.719;           8.338;           7.770;           0.146 ( 1.873 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       3.356e+13;          32.080;          41.157;          34.969;           2.685 ( 7.678 %)
  naif_ite;         10;      10000;       1.748e+23;           3.864;           3.876;           3.868;           0.002 ( 0.053 %)
  rapi_rec;         10;      10000;       1.109e+13;          16.896;          24.031;          18.480;           2.299 (12.439 %)
  rapi_ite;         10;      10000;       3.669e+13;           7.720;          12.709;           8.226;           1.194 (14.521 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.975e+11;          32.011;          45.939;          35.525;           3.641 (10.249 %)
  naif_ite;         10;      10000;       4.876e+27;           3.496;           4.745;           3.594;           0.243 ( 6.748 %)
  rapi_rec;         10;      10000;       1.424e+17;          16.846;          24.052;          17.374;           1.395 ( 8.032 %)
  rapi_ite;         10;      10000;       4.181e+24;           7.725;          14.559;          10.342;           2.019 (19.519 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       6.434e+19;          32.009;          43.205;          34.338;           2.713 ( 7.900 %)
  naif_ite;         10;      10000;       1.489e+14;           3.496;           3.512;           3.500;           0.003 ( 0.086 %)
  rapi_rec;         10;      10000;       3.171e+09;          16.844;          25.775;          18.437;           2.281 (12.373 %)
  rapi_ite;         10;      10000;       4.508e+19;           7.720;           8.120;           7.752;           0.074 ( 0.960 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.394e+14;          32.007;          36.880;          32.981;           1.289 ( 3.910 %)
  naif_ite;         10;      10000;       1.594e+25;           3.499;           8.325;           5.226;           1.595 (30.522 %)
  rapi_rec;         10;      10000;       4.395e+15;          16.907;          24.290;          17.655;           1.790 (10.138 %)
  rapi_ite;         10;      10000;       2.204e+20;           7.722;          18.419;          10.518;           3.121 (29.668 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.128e+10;          32.008;          63.611;          44.054;           8.111 (18.411 %)
  naif_ite;         10;      10000;       7.497e+16;           3.494;           6.962;           3.861;           0.969 (25.092 %)
  rapi_rec;         10;      10000;       3.134e+18;          16.976;          22.685;          18.503;           1.690 ( 9.133 %)
  rapi_ite;         10;      10000;       1.040e+23;           8.685;          17.979;          12.340;           2.454 (19.885 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.529e+12;          32.007;          59.830;          44.144;           6.225 (14.101 %)
  naif_ite;         10;      10000;       1.015e+13;           3.495;           9.017;           3.953;           1.253 (31.706 %)
  rapi_rec;         10;      10000;       1.320e+11;          16.845;          26.024;          19.008;           2.708 (14.246 %)
  rapi_ite;         10;      10000;       5.668e+11;           7.721;           8.332;           7.822;           0.101 ( 1.286 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       4.311e+13;          32.370;          43.193;          34.782;           2.768 ( 7.959 %)
  naif_ite;         10;      10000;       1.183e+15;           3.498;           6.087;           3.820;           0.708 (18.540 %)
  rapi_rec;         10;      10000;       3.771e+22;          16.847;          29.967;          20.352;           4.015 (19.727 %)
  rapi_ite;         10;      10000;       9.130e+13;           7.809;           9.888;           8.491;           0.564 ( 6.648 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       2.255e+16;          32.008;          48.225;          34.693;           3.935 (11.341 %)
  naif_ite;         10;      10000;       1.879e+24;           3.500;           6.112;           4.457;           0.665 (14.923 %)
  rapi_rec;         10;      10000;       5.918e+13;          16.974;          19.053;          17.740;           0.550 ( 3.100 %)
  rapi_ite;         10;      10000;       4.885e+14;           7.725;          20.640;          11.641;           3.591 (30.848 %)
     title;      power;       loop;    results mean;             min;             max;            mean;                 stddev (%)
  naif_rec;         10;      10000;       1.767e+14;          32.767;          45.793;          35.276;           3.223 ( 9.138 %)
  naif_ite;         10;      10000;       4.346e+22;           3.498;           4.919;           3.555;           0.253 ( 7.127 %)
  rapi_rec;         10;      10000;       2.092e+19;          16.843;          20.384;          17.447;           1.030 ( 5.904 %)
  rapi_ite;         10;      10000;       7.947e+16;           7.720;           9.580;           7.969;           0.359 ( 4.506 %)
