0 0
5 0
10 0
15 2.38289e-08
20 4.79886e-08
25 8.07045e-08
30 7.55579e-08
35 6.41652e-08
40 6.85332e-08
45 9.34377e-08
50 1.26147e-07
55 1.02305e-07
60 1.17788e-07
65 1.51337e-07
70 1.70413e-07
75 1.37533e-07
80 1.38775e-07
85 2.20809e-07
90 2.41952e-07
95 1.70742e-07
100 3.61399e-07
105 1.58116e-07
110 1.84036e-07
115 2.33914e-07
120 2.41211e-07
125 2.66254e-07
130 3.54757e-07
135 3.4976e-07
140 3.39077e-07
145 3.92305e-07
150 2.85991e-07
155 2.87146e-07
160 5.86592e-07
165 4.24502e-07
170 2.84517e-07
175 4.68825e-07
180 4.27936e-07
185 3.22106e-07
190 4.37823e-07
195 4.21199e-07
200 6.75422e-07
205 5.37947e-07
210 5.78855e-07
215 6.78064e-07
220 4.88499e-07
225 3.83918e-07
230 5.41182e-07
235 3.75689e-07
240 5.39382e-07
245 5.43748e-07
250 6.81513e-07
255 4.97625e-07
260 4.14084e-07
265 3.81323e-07
270 6.82595e-07
275 6.06339e-07
280 8.89169e-07
285 7.20632e-07
290 7.53687e-07
295 5.46766e-07
